node_id,x_mm,y_mm,z_mm,Ux_mm,Uy_mm,Uz_mm,vonMises_MPa
78,482.468,255.532,0.0,4e-06,8e-06,-0.000586,0.1158
79,486.456,248.626,0.0,-1e-06,3e-06,-0.000301,0.0872
80,490.443,241.72,0.0,-0.0,0.0,7e-06,0.0903
81,494.43,234.813,0.0,-4e-06,-3e-06,0.000161,0.0597
82,498.418,227.907,0.0,-1e-06,-7e-06,0.000179,0.1049
83,502.405,221.001,0.0,-1e-05,-5e-06,0.000304,0.0841
84,506.392,214.095,0.0,-1.5e-05,-6e-06,0.000496,0.0459
85,510.38,207.188,0.0,-9e-06,-7e-06,0.000538,0.1092
86,514.367,200.282,0.0,-7e-06,-1e-05,0.000185,0.1385
87,518.354,193.376,0.0,3e-06,-1.1e-05,-0.000508,0.1444
88,522.342,186.47,0.0,-7e-06,-2e-06,-0.000656,0.1379
89,526.329,179.563,0.0,3e-06,5e-06,-0.000683,0.1888
90,530.316,172.657,0.0,-3e-06,8e-06,-0.00061,0.037
91,534.304,165.751,0.0,-2e-06,6e-06,-0.000454,0.0559
92,538.291,158.844,0.0,1e-06,9e-06,-1e-05,0.1111
93,542.279,151.938,0.0,3e-06,-0.0,0.000185,0.1488
94,546.266,145.032,0.0,-3e-06,-1.1e-05,8.4e-05,0.0893
95,550.253,138.126,0.0,-9e-06,-7e-06,0.000192,0.0583
96,554.24,131.219,0.0,-2e-06,-1e-05,-1.6e-05,0.2228
97,558.228,124.313,0.0,2e-06,-5e-06,-0.000596,0.0968
98,562.215,117.407,0.0,2e-06,9e-06,-0.000786,0.0594
99,566.203,110.5,0.0,2e-06,9e-06,-0.000315,0.0281
100,570.19,103.594,0.0,8e-06,6e-06,-0.0003,0.0258
101,574.177,96.6879,0.0,1.4e-05,3e-06,-0.000226,0.044
102,578.165,89.7816,0.0,1.6e-05,-1.1e-05,-0.000151,0.5108
103,582.152,82.8753,0.0,1.7e-05,-1.6e-05,-0.001024,0.1956
104,586.139,75.9691,0.0,1.4e-05,-1.3e-05,-0.002417,0.0616
105,590.127,69.0628,0.0,-2.6e-05,2.7e-05,-0.001815,0.1926
106,594.114,62.1565,0.0,-1.3e-05,7e-06,-0.000388,0.096
107,598.101,55.2502,0.0,9e-06,2e-06,-0.000286,0.0575
108,602.089,48.3439,0.0,1.1e-05,4e-06,-0.00057,0.176
109,606.076,41.4377,0.0,2.2e-05,8e-06,-0.001124,0.0568
110,610.063,34.5314,0.0,1.2e-05,-3e-06,-0.00173,0.0667
111,614.051,27.6251,0.0,-3e-06,2.1e-05,-0.001537,0.1791
112,618.038,20.7188,0.0,7e-06,6e-06,-0.001063,0.1063
113,622.025,13.8126,0.0,7e-06,1e-05,-0.001058,0.0746
114,626.013,6.9063,0.0,1.3e-05,9e-06,-0.000804,0.0577
115,316.994,542.143,0.0,-1.5e-05,-0.0,0.00059,0.0322
116,320.981,535.237,0.0,-9e-06,5e-06,0.000396,0.0687
117,324.968,528.33,0.0,9e-06,1.2e-05,0.00024,0.1215
118,328.956,521.424,0.0,-1e-06,-2e-06,0.000196,0.0471
119,332.943,514.518,0.0,-1e-05,-7e-06,0.000273,0.05
120,336.93,507.611,0.0,-3e-06,-5e-06,0.000141,0.0506
121,340.918,500.705,0.0,-2e-06,-0.0,7e-06,0.02
122,344.905,493.799,0.0,-2e-06,-1e-06,-0.000189,0.0384
123,348.892,486.893,0.0,4e-06,2e-06,-0.000303,0.0549
124,352.88,479.986,0.0,4e-06,3e-06,-7.6e-05,0.0264
125,356.867,473.08,0.0,-1e-05,-3e-06,-7.9e-05,0.0545
126,360.854,466.174,0.0,5e-06,-2e-06,-0.000189,0.0979
127,364.842,459.268,0.0,-1e-06,2e-06,-0.000139,0.0509
128,368.829,452.361,0.0,-1e-06,-0.0,-2.7e-05,0.047
129,372.816,445.455,0.0,2e-06,-3e-06,-0.000168,0.0364
130,376.804,438.549,0.0,-0.0,1e-06,-9e-06,0.0219
131,380.791,431.642,0.0,-1e-06,-1e-06,2e-06,0.0555
132,384.778,424.736,0.0,5e-06,-0.0,-0.000271,0.0385
133,388.766,417.83,0.0,5e-06,-2e-06,-0.000434,0.0335
134,392.753,410.924,0.0,0.0,6e-06,-0.000197,0.0322
135,396.741,404.017,0.0,1e-06,3e-06,2e-06,0.0539
136,400.728,397.111,0.0,-2e-06,-2e-06,4.2e-05,0.08
137,404.715,390.205,0.0,-9e-06,0.0,0.000422,0.0488
138,408.703,383.298,0.0,-1e-05,-8e-06,0.000446,0.0133
139,412.69,376.392,0.0,1e-06,-2e-06,0.00023,0.0342
140,416.677,369.486,0.0,1.2e-05,2e-06,-0.000214,0.0483
141,420.665,362.58,0.0,2.3e-05,1e-06,-0.000763,0.0477
142,424.652,355.673,0.0,3.3e-05,1.1e-05,-0.001687,0.0607
143,428.639,348.767,0.0,3.6e-05,1.9e-05,-0.002054,0.0767
144,432.627,341.861,0.0,2.2e-05,1.7e-05,-0.001877,0.0615
145,436.614,334.954,0.0,1e-06,1.8e-05,-0.000876,0.0895
146,440.601,328.048,0.0,9e-06,1.6e-05,-0.000196,0.0781
147,444.589,321.142,0.0,1.2e-05,2e-06,-0.000452,0.0509
148,448.576,314.236,0.0,2e-06,5e-06,-0.000373,0.0505
149,452.563,307.329,0.0,5e-06,3e-06,-0.000359,0.0194
150,456.551,300.423,0.0,8e-06,1e-06,-0.000441,0.052
151,460.538,293.517,0.0,1.3e-05,-2e-06,-0.00073,0.0247
152,464.525,286.611,0.0,0.0,3e-06,-0.001144,0.1005
153,468.513,279.704,0.0,1e-05,9e-06,-0.000631,0.0952
154,472.5,272.798,0.0,1.6e-05,9e-06,-0.000914,0.0426
155,476.487,265.892,0.0,1.1e-05,1e-05,-0.000761,0.0461
156,480.475,258.985,0.0,6e-06,6e-06,-0.000666,0.0293
157,484.462,252.079,0.0,4e-06,7e-06,-0.000461,0.3042
158,488.449,245.173,0.0,2e-06,4e-06,-0.000129,0.0559
159,492.437,238.267,0.0,-3e-06,-1e-06,9.3e-05,0.0534
160,496.424,231.36,0.0,-4e-06,-4e-06,0.000205,0.1549
161,500.411,224.454,0.0,-8e-06,-3e-06,0.000225,0.1339
162,504.399,217.548,0.0,-1.4e-05,-6e-06,0.000412,0.0302
163,508.386,210.641,0.0,-1.5e-05,-7e-06,0.000564,0.0576
164,512.373,203.735,0.0,-5e-06,-9e-06,0.0004,0.1799
165,516.361,196.829,0.0,2e-06,-1.2e-05,-0.000161,0.1346
166,520.348,189.923,0.0,7e-06,-5e-06,-0.000695,0.1195
167,524.335,183.016,0.0,4e-06,-5e-06,-0.000643,0.0448
168,528.323,176.11,0.0,2e-06,1e-05,-0.000669,0.0295
169,532.31,169.204,0.0,-5e-06,6e-06,-0.000552,0.022
170,536.297,162.298,0.0,-7e-06,7e-06,-0.000182,0.0951
171,540.285,155.391,0.0,3e-06,1.1e-05,0.00014,0.058
172,544.272,148.485,0.0,-2e-06,-1.1e-05,0.000115,0.2481
