node_id,x_mm,y_mm,z_mm,Ux_mm,Uy_mm,Uz_mm,vonMises_MPa
75,470.506,276.251,0.0,6e-06,2e-06,-0.000242,0.0188
76,474.494,269.345,0.0,4e-06,4e-06,-0.000295,0.007
77,478.481,262.439,0.0,2e-06,1e-06,-0.00024,0.0181
78,482.468,255.532,0.0,1e-06,3e-06,-0.000195,0.0386
79,486.456,248.626,0.0,-0.0,1e-06,-0.0001,0.0291
80,490.443,241.72,0.0,-0.0,0.0,2e-06,0.0301
81,494.43,234.813,0.0,-1e-06,-1e-06,5.4e-05,0.0199
82,498.418,227.907,0.0,-0.0,-2e-06,6e-05,0.035
83,502.405,221.001,0.0,-3e-06,-2e-06,0.000101,0.028
84,506.392,214.095,0.0,-5e-06,-2e-06,0.000165,0.0153
85,510.38,207.188,0.0,-3e-06,-2e-06,0.000179,0.0364
86,514.367,200.282,0.0,-2e-06,-3e-06,6.2e-05,0.0462
87,518.354,193.376,0.0,1e-06,-4e-06,-0.000169,0.0481
88,522.342,186.47,0.0,-2e-06,-1e-06,-0.000219,0.046
89,526.329,179.563,0.0,1e-06,2e-06,-0.000228,0.0629
90,530.316,172.657,0.0,-1e-06,3e-06,-0.000203,0.0123
91,534.304,165.751,0.0,-1e-06,2e-06,-0.000151,0.0186
92,538.291,158.844,0.0,0.0,3e-06,-3e-06,0.037
93,542.279,151.938,0.0,1e-06,-0.0,6.2e-05,0.0496
94,546.266,145.032,0.0,-1e-06,-4e-06,2.8e-05,0.0298
95,550.253,138.126,0.0,-3e-06,-2e-06,6.4e-05,0.0194
96,554.24,131.219,0.0,-1e-06,-3e-06,-5e-06,0.0743
97,558.228,124.313,0.0,1e-06,-2e-06,-0.000199,0.0323
98,562.215,117.407,0.0,1e-06,3e-06,-0.000262,0.0198
99,566.203,110.5,0.0,1e-06,3e-06,-0.000105,0.0094
100,570.19,103.594,0.0,3e-06,2e-06,-0.0001,0.0086
101,574.177,96.6879,0.0,5e-06,1e-06,-7.5e-05,0.0147
102,578.165,89.7816,0.0,5e-06,-4e-06,-5e-05,0.1703
103,582.152,82.8753,0.0,6e-06,-5e-06,-0.000341,0.0652
104,586.139,75.9691,0.0,5e-06,-4e-06,-0.000806,0.0205
105,590.127,69.0628,0.0,-9e-06,9e-06,-0.000605,0.0642
106,594.114,62.1565,0.0,-4e-06,2e-06,-0.000129,0.032
107,598.101,55.2502,0.0,3e-06,1e-06,-9.5e-05,0.0192
108,602.089,48.3439,0.0,4e-06,1e-06,-0.00019,0.0587
109,606.076,41.4377,0.0,7e-06,3e-06,-0.000375,0.0189
110,610.063,34.5314,0.0,4e-06,-1e-06,-0.000577,0.0222
111,614.051,27.6251,0.0,-1e-06,7e-06,-0.000512,0.0597
112,618.038,20.7188,0.0,2e-06,2e-06,-0.000354,0.0354
113,622.025,13.8126,0.0,2e-06,3e-06,-0.000353,0.0249
114,626.013,6.9063,0.0,4e-06,3e-06,-0.000268,0.0192
115,316.994,542.143,0.0,-5e-06,-0.0,0.000197,0.0107
116,320.981,535.237,0.0,-3e-06,2e-06,0.000132,0.0229
117,324.968,528.33,0.0,3e-06,4e-06,8e-05,0.0405
118,328.956,521.424,0.0,-0.0,-1e-06,6.5e-05,0.0157
119,332.943,514.518,0.0,-3e-06,-2e-06,9.1e-05,0.0167
120,336.93,507.611,0.0,-1e-06,-2e-06,4.7e-05,0.0169
121,340.918,500.705,0.0,-1e-06,-0.0,2e-06,0.0067
122,344.905,493.799,0.0,-1e-06,-0.0,-6.3e-05,0.0128
123,348.892,486.893,0.0,1e-06,1e-06,-0.000101,0.0183
124,352.88,479.986,0.0,1e-06,1e-06,-2.5e-05,0.0088
125,356.867,473.08,0.0,-3e-06,-1e-06,-2.6e-05,0.0182
126,360.854,466.174,0.0,2e-06,-1e-06,-6.3e-05,0.0326
127,364.842,459.268,0.0,-0.0,1e-06,-4.6e-05,0.017
128,368.829,452.361,0.0,-0.0,-0.0,-9e-06,0.0157
129,372.816,445.455,0.0,1e-06,-1e-06,-5.6e-05,0.0121
130,376.804,438.549,0.0,-0.0,0.0,-3e-06,0.0073
131,380.791,431.642,0.0,-0.0,-0.0,1e-06,0.0185
132,384.778,424.736,0.0,2e-06,-0.0,-9e-05,0.0128
133,388.766,417.83,0.0,2e-06,-1e-06,-0.000145,0.0112
134,392.753,410.924,0.0,0.0,2e-06,-6.6e-05,0.0107
135,396.741,404.017,0.0,0.0,1e-06,1e-06,0.018
136,400.728,397.111,0.0,-1e-06,-1e-06,1.4e-05,0.0267
137,404.715,390.205,0.0,-3e-06,0.0,0.000141,0.0163
138,408.703,383.298,0.0,-3e-06,-3e-06,0.000149,0.0044
139,412.69,376.392,0.0,0.0,-1e-06,7.7e-05,0.0114
140,416.677,369.486,0.0,4e-06,1e-06,-7.1e-05,0.0161
141,420.665,362.58,0.0,8e-06,0.0,-0.000254,0.0159
142,424.652,355.673,0.0,1.1e-05,4e-06,-0.000562,0.0202
143,428.639,348.767,0.0,1.2e-05,6e-06,-0.000685,0.0256
144,432.627,341.861,0.0,7e-06,6e-06,-0.000626,0.0205
145,436.614,334.954,0.0,0.0,6e-06,-0.000292,0.0298
146,440.601,328.048,0.0,3e-06,5e-06,-6.5e-05,0.026
147,444.589,321.142,0.0,4e-06,1e-06,-0.000151,0.017
148,448.576,314.236,0.0,1e-06,2e-06,-0.000124,0.0168
149,452.563,307.329,0.0,2e-06,1e-06,-0.00012,0.0065
150,456.551,300.423,0.0,3e-06,0.0,-0.000147,0.0173
151,460.538,293.517,0.0,4e-06,-1e-06,-0.000243,0.0082
152,464.525,286.611,0.0,0.0,1e-06,-0.000381,0.0335
153,468.513,279.704,0.0,3e-06,3e-06,-0.00021,0.0317
154,472.5,272.798,0.0,5e-06,3e-06,-0.000305,0.0142
155,476.487,265.892,0.0,4e-06,3e-06,-0.000254,0.0154
156,480.475,258.985,0.0,2e-06,2e-06,-0.000222,0.0098
157,484.462,252.079,0.0,1e-06,2e-06,-0.000154,0.1014
158,488.449,245.173,0.0,1e-06,1e-06,-4.3e-05,0.0186
159,492.437,238.267,0.0,-1e-06,-0.0,3.1e-05,0.0178
160,496.424,231.36,0.0,-1e-06,-1e-06,6.8e-05,0.0516
161,500.411,224.454,0.0,-3e-06,-1e-06,7.5e-05,0.0446
162,504.399,217.548,0.0,-5e-06,-2e-06,0.000137,0.0101
163,508.386,210.641,0.0,-5e-06,-2e-06,0.000188,0.0192
164,512.373,203.735,0.0,-2e-06,-3e-06,0.000133,0.06
165,516.361,196.829,0.0,1e-06,-4e-06,-5.4e-05,0.0449
166,520.348,189.923,0.0,2e-06,-2e-06,-0.000232,0.0398
167,524.335,183.016,0.0,1e-06,-2e-06,-0.000214,0.0149
168,528.323,176.11,0.0,1e-06,3e-06,-0.000223,0.0098
169,532.31,169.204,0.0,-2e-06,2e-06,-0.000184,0.0073
170,536.297,162.298,0.0,-2e-06,2e-06,-6.1e-05,0.0317
171,540.285,155.391,0.0,1e-06,4e-06,4.7e-05,0.0193
172,544.272,148.485,0.0,-1e-06,-4e-06,3.8e-05,0.0827
173,548.26,141.579,0.0,-2e-06,-3e-06,4e-05,0.0127
174,552.247,134.672,0.0,-1e-06,-3e-06,5.3e-05,0.0568
175,556.234,127.766,0.0,0.0,-4e-06,-0.0001,0.0363
176,560.221,120.86,0.0,-1e-06,2e-06,-0.000256,0.0164
177,564.209,113.954,0.0,1e-06,3e-06,-0.000151,0.0364
178,568.196,107.047,0.0,2e-06,3e-06,-9.7e-05,0.0143
179,572.184,100.141,0.0,4e-06,2e-06,-9.3e-05,0.0098
180,576.171,93.2348,0.0,4e-06,-1e-06,-5.1e-05,0.061
181,580.158,86.3285,0.0,6e-06,-6e-06,-0.00016,0.2481
182,584.146,79.4222,0.0,7e-06,-5e-06,-0.000588,0.0436
183,588.133,72.5159,0.0,-1e-06,1e-06,-0.000854,0.0569
184,592.12,65.6096,0.0,-8e-06,6e-06,-0.000273,0.102
185,596.108,58.7034,0.0,0.0,2e-06,-0.000103,0.0231
186,600.095,51.7971,0.0,2e-06,1e-06,-0.000142,0.069
187,604.082,44.8908,0.0,5e-06,3e-06,-0.000288,0.1106
188,608.07,37.9845,0.0,8e-06,0.0,-0.000465,0.0282
189,612.057,31.0783,0.0,2e-06,3e-06,-0.000638,0.0816
190,616.044,24.172,0.0,1e-06,3e-06,-0.000367,0.0167
191,620.032,17.2657,0.0,1e-06,3e-06,-0.00037,0.0342
192,624.019,10.3594,0.0,5e-06,3e-06,-0.000315,0.0265
193,628.006,3.4531,0.0,3e-06,2e-06,-0.000212,0.014
194,318.987,538.69,-0.2,1e-06,6e-06,0.000169,0.0087
195,322.975,531.783,-0.2,5e-06,8e-06,0.000103,0.0194
196,326.962,524.877,-0.2,7e-06,4e-06,6e-05,0.0188
197,330.949,517.971,-0.2,2e-06,-1e-06,8e-05,0.0043
198,334.937,511.065,-0.2,1e-06,2e-06,8.5e-05,0.0107
199,338.924,504.158,-0.2,-0.0,1e-06,2.4e-05,0.0215
200,342.911,497.252,-0.2,-1e-06,2e-06,-2.2e-05,0.018
201,346.899,490.346,-0.2,-2e-06,-0.0,-0.000103,0.0183
202,350.886,483.439,-0.2,-0.0,-2e-06,-5.9e-05,0.0472
203,354.873,476.533,-0.2,-2e-06,-1e-06,-1.5e-05,0.0719
204,358.861,469.627,-0.2,-4e-06,-1e-06,-4.7e-05,0.0215
205,362.848,462.721,-0.2,2e-06,0.0,-6.5e-05,0.0674
206,366.835,455.814,-0.2,-2e-06,-1e-06,-1.7e-05,0.0207
207,370.823,448.908,-0.2,1e-06,2e-06,-4.2e-05,0.0262
208,374.81,442.002,-0.2,-1e-06,-2e-06,-3.3e-05,0.0519
209,378.797,435.096,-0.2,-0.0,-0.0,9e-06,0.0105
210,382.785,428.189,-0.2,-1e-06,0.0,-2.9e-05,0.0123
211,386.772,421.283,-0.2,-1e-06,0.0,-0.000153,0.0421
212,390.759,414.377,-0.2,-1e-06,-3e-06,-0.000117,0.0352
213,394.747,407.47,-0.2,0.0,0.0,-2.7e-05,0.0358
214,398.734,400.564,-0.2,1e-06,1e-06,-1e-06,0.0243
215,402.722,393.658,-0.2,4e-06,-1e-06,7.5e-05,0.0154
216,406.709,386.752,-0.2,3e-06,3e-06,0.000159,0.0054
217,410.696,379.845,-0.2,1e-06,2e-06,0.000127,0.0139
218,414.684,372.939,-0.2,-1e-06,2e-06,4e-06,0.0321
219,418.671,366.033,-0.2,-3e-06,0.0,-0.000148,0.0299
220,422.658,359.126,-0.2,-8e-06,1e-06,-0.00041,0.0412
221,426.646,352.22,-0.2,-8e-06,-4e-06,-0.000644,0.0341
222,430.633,345.314,-0.2,-1e-05,-8e-06,-0.000686,0.0503
223,434.62,338.408,-0.2,-7e-06,-1.1e-05,-0.000475,0.0472
224,438.608,331.501,-0.2,-4e-06,-3e-06,-0.000139,0.0284
225,442.595,324.595,-0.2,-1e-06,2e-06,-9.4e-05,0.0514
226,446.582,317.689,-0.2,-3e-06,-4e-06,-0.000166,0.0242
227,450.57,310.783,-0.2,-2e-06,-2e-06,-9.9e-05,0.0343
228,454.557,303.876,-0.2,-2e-06,-2e-06,-0.000131,0.0078
229,458.544,296.97,-0.2,-4e-06,-2e-06,-0.000182,0.0213
230,462.532,290.064,-0.2,-8e-06,-3e-06,-0.000336,0.0369
231,466.519,283.157,-0.2,-7e-06,-5e-06,-0.000309,0.0159
232,470.506,276.251,-0.2,-8e-06,-0.0,-0.000242,0.026
233,474.494,269.345,-0.2,-4e-06,-4e-06,-0.000295,0.0472
234,478.481,262.439,-0.2,-6e-06,-4e-06,-0.00024,0.0935
235,482.468,255.532,-0.2,-4e-06,-2e-06,-0.000196,0.0682
236,486.456,248.626,-0.2,-1e-06,-3e-06,-0.0001,0.0292
237,490.443,241.72,-0.2,2e-06,-1e-06,2e-06,0.0245
238,494.43,234.813,-0.2,2e-06,-1e-06,5.3e-05,0.0267
239,498.418,227.907,-0.2,2e-06,-0.0,6e-05,0.0066
240,502.405,221.001,-0.2,3e-06,0.0,0.000101,0.01
241,506.392,214.095,-0.2,3e-06,1e-06,0.000165,0.0345
242,510.38,207.188,-0.2,4e-06,3e-06,0.000179,0.0087
243,514.367,200.282,-0.2,-0.0,4e-06,6.1e-05,0.1921
244,518.354,193.376,-0.2,-3e-06,-1e-06,-0.000169,0.07
245,522.342,186.47,-0.2,-6e-06,-6e-06,-0.000219,0.0248
246,526.329,179.563,-0.2,-6e-06,-2e-06,-0.000228,0.0652
247,530.316,172.657,-0.2,-6e-06,-1e-06,-0.000203,0.0392
248,534.304,165.751,-0.2,-3e-06,-3e-06,-0.000151,0.1453
249,538.291,158.844,-0.2,3e-06,1e-06,-3e-06,0.0252
250,542.279,151.938,-0.2,3e-06,2e-06,6.2e-05,0.0198
251,546.266,145.032,-0.2,1e-06,-3e-06,2.8e-05,0.0486
252,550.253,138.126,-0.2,1e-06,-2e-06,6.4e-05,0.0131
253,554.24,131.219,-0.2,-3e-06,0.0,-5e-06,0.037
254,558.228,124.313,-0.2,-6e-06,-0.0,-0.000199,0.0761
255,562.215,117.407,-0.2,-3e-06,-5e-06,-0.000262,0.0176
256,566.203,110.5,-0.2,-3e-06,-0.0,-0.000105,0.0094
257,570.19,103.594,-0.2,-2e-06,-1e-06,-0.0001,0.0105
258,574.177,96.6879,-0.2,1e-06,-3e-06,-7.5e-05,0.0073
259,578.165,89.7816,-0.2,1e-06,-4e-06,-5e-05,0.075
260,582.152,82.8753,-0.2,-1.2e-05,-2e-06,-0.000341,0.0316
261,586.139,75.9691,-0.2,-2.1e-05,-7e-06,-0.000806,0.0187
262,590.127,69.0628,-0.2,-9e-06,-1.5e-05,-0.000605,0.0239
263,594.114,62.1565,-0.2,-6e-06,-1e-06,-0.000129,0.0153
264,598.101,55.2502,-0.2,-2e-06,-1e-06,-9.5e-05,0.0147
265,602.089,48.3439,-0.2,-6e-06,-0.0,-0.00019,0.0106
266,606.076,41.4377,-0.2,-9e-06,-3e-06,-0.000375,0.1477
267,610.063,34.5314,-0.2,-1.8e-05,-6e-06,-0.000577,0.0209
268,614.051,27.6251,-0.2,-1e-05,-1e-05,-0.000512,0.0831
269,618.038,20.7188,-0.2,-1.1e-05,-3e-06,-0.000354,0.0222
270,622.025,13.8126,-0.2,-8e-06,-5e-06,-0.000353,0.0218
271,626.013,6.9063,-0.2,-4e-06,-5e-06,-0.000268,0.0118
272,316.994,542.143,-0.2,1e-06,5e-06,0.000197,0.0111
273,320.981,535.237,-0.2,2e-06,7e-06,0.000132,0.0071
274,324.968,528.33,-0.2,7e-06,8e-06,8e-05,0.0131
275,328.956,521.424,-0.2,4e-06,1e-06,6.5e-05,0.006
276,332.943,514.518,-0.2,1e-06,0.0,9.1e-05,0.0112
277,336.93,507.611,-0.2,1e-06,1e-06,4.7e-05,0.0064
278,340.918,500.705,-0.2,-1e-06,1e-06,2e-06,0.0096
279,344.905,493.799,-0.2,-3e-06,1e-06,-6.3e-05,0.0105
280,348.892,486.893,-0.2,-0.0,-2e-06,-0.000101,0.0118
281,352.88,479.986,-0.2,0.0,-1e-06,-2.5e-05,0.0411
282,356.867,473.08,-0.2,-4e-06,-1e-06,-2.6e-05,0.035
283,360.854,466.174,-0.2,0.0,-1e-06,-6.3e-05,0.0243
284,364.842,459.268,-0.2,-0.0,-1e-06,-4.6e-05,0.0158
285,368.829,452.361,-0.2,-1e-06,1e-06,-9e-06,0.037
286,372.816,445.455,-0.2,0.0,-1e-06,-5.6e-05,0.0336
287,376.804,438.549,-0.2,-0.0,-1e-06,-3e-06,0.0219
288,380.791,431.642,-0.2,-1e-06,0.0,1e-06,0.0082
289,384.778,424.736,-0.2,-3e-06,1e-06,-9e-05,0.0196
290,388.766,417.83,-0.2,-2e-06,-4e-06,-0.000145,0.0233
291,392.753,410.924,-0.2,-1e-06,-1e-06,-6.6e-05,0.0219
292,396.741,404.017,-0.2,1e-06,1e-06,1e-06,0.0125
293,400.728,397.111,-0.2,4e-06,-0.0,1.4e-05,0.0355
294,404.715,390.205,-0.2,3e-06,1e-06,0.000141,0.0097
295,408.703,383.298,-0.2,1e-06,1e-06,0.000149,0.0138
296,412.69,376.392,-0.2,0.0,3e-06,7.7e-05,0.0224
297,416.677,369.486,-0.2,-2e-06,2e-06,-7.1e-05,0.0229
298,420.665,362.58,-0.2,-5e-06,1e-06,-0.000254,0.0694
299,424.652,355.673,-0.2,-8e-06,-0.0,-0.000562,0.041
300,428.639,348.767,-0.2,-8e-06,-4e-06,-0.000685,0.06
301,432.627,341.861,-0.2,-8e-06,-9e-06,-0.000626,0.0537
302,436.614,334.954,-0.2,-7e-06,-8e-06,-0.000292,0.045
303,440.601,328.048,-0.2,-2e-06,1e-06,-6.5e-05,0.0635
304,444.589,321.142,-0.2,-1e-06,0.0,-0.000151,0.0232
305,448.576,314.236,-0.2,-3e-06,-2e-06,-0.000124,0.0207
306,452.563,307.329,-0.2,-3e-06,-1e-06,-0.00012,0.0173
307,456.551,300.423,-0.2,-4e-06,-2e-06,-0.000147,0.0135
308,460.538,293.517,-0.2,-6e-06,-2e-06,-0.000243,0.0323
309,464.525,286.611,-0.2,-9e-06,-5e-06,-0.000381,0.0159
310,468.513,279.704,-0.2,-6e-06,-5e-06,-0.00021,0.0244
311,472.5,272.798,-0.2,-6e-06,-2e-06,-0.000305,0.0303
312,476.487,265.892,-0.2,-5e-06,-3e-06,-0.000254,0.0182
313,480.475,258.985,-0.2,-4e-06,-3e-06,-0.000222,0.0276
314,484.462,252.079,-0.2,-2e-06,-2e-06,-0.000154,0.0149
315,488.449,245.173,-0.2,1e-06,-1e-06,-4.3e-05,0.0239
316,492.437,238.267,-0.2,1e-06,-0.0,3.1e-05,0.013
317,496.424,231.36,-0.2,2e-06,-0.0,6.8e-05,0.0093
318,500.411,224.454,-0.2,2e-06,1e-06,7.5e-05,0.0086
319,504.399,217.548,-0.2,2e-06,0.0,0.000137,0.0134
320,508.386,210.641,-0.2,3e-06,2e-06,0.000188,0.0093
321,512.373,203.735,-0.2,3e-06,3e-06,0.000134,0.0146
322,516.361,196.829,-0.2,-0.0,2e-06,-5.4e-05,0.1241
323,520.348,189.923,-0.2,-3e-06,-3e-06,-0.000232,0.0328
324,524.335,183.016,-0.2,-6e-06,-6e-06,-0.000214,0.0221
325,528.323,176.11,-0.2,-5e-06,-0.0,-0.000223,0.0116
326,532.31,169.204,-0.2,-6e-06,-2e-06,-0.000184,0.1484
327,536.297,162.298,-0.2,-1e-06,-1e-06,-6.1e-05,0.0195
328,540.285,155.391,-0.2,4e-06,3e-06,4.7e-05,0.0045
329,544.272,148.485,-0.2,1e-06,-2e-06,3.8e-05,0.011
330,548.26,141.579,-0.2,1e-06,-2e-06,4e-05,0.008
331,552.247,134.672,-0.2,-1e-06,-1e-06,5.3e-05,0.0159
332,556.234,127.766,-0.2,-5e-06,-1e-06,-0.0001,0.0649
333,560.221,120.86,-0.2,-7e-06,0.0,-0.000256,0.0142
334,564.209,113.954,-0.2,-3e-06,-3e-06,-0.000151,0.02
335,568.196,107.047,-0.2,-3e-06,-0.0,-9.7e-05,0.0094
336,572.184,100.141,-0.2,-1e-06,-2e-06,-9.3e-05,0.0112
337,576.171,93.2348,-0.2,1e-06,-3e-06,-5.1e-05,0.0194
338,580.158,86.3285,-0.2,-6e-06,-4e-06,-0.00016,0.0304
339,584.146,79.4222,-0.2,-1.5e-05,-4e-06,-0.000588,0.0357
340,588.133,72.5159,-0.2,-1.4e-05,-1.2e-05,-0.000854,0.0442
341,592.12,65.6096,-0.2,-8e-06,-8e-06,-0.000273,0.0327
342,596.108,58.7034,-0.2,-3e-06,-1e-06,-0.000103,0.0153
343,600.095,51.7971,-0.2,-5e-06,-1e-06,-0.000142,0.0213
344,604.082,44.8908,-0.2,-9e-06,0.0,-0.000288,0.0225
345,608.07,37.9845,-0.2,-1.2e-05,-5e-06,-0.000465,0.0164
346,612.057,31.0783,-0.2,-1.4e-05,-8e-06,-0.000638,0.0368
347,616.044,24.172,-0.2,-1e-05,-8e-06,-0.000367,0.026
348,620.032,17.2657,-0.2,-1e-05,-4e-06,-0.00037,0.0215
349,624.019,10.3594,-0.2,-5e-06,-5e-06,-0.000315,0.0129
350,628.006,3.4531,-0.2,-3e-06,-5e-06,-0.000212,0.0117
351,55.0,95.2628,-0.1,-0.0,3e-06,-0.000201,0.0065
352,311.0,538.668,0.0,-1e-06,-0.0,3.2e-05,0.0044
353,307.0,531.74,0.0,-2e-06,3e-06,-7.5e-05,0.0323
354,303.0,524.811,0.0,-4e-06,6e-06,-0.000122,0.0556
355,299.0,517.883,0.0,-8e-06,5e-06,-9e-05,0.0594
356,295.0,510.955,0.0,-5e-06,3e-06,-6e-05,0.116
357,291.0,504.027,0.0,-3e-06,6e-06,-6e-05,0.0498
358,287.0,497.099,0.0,-1.9e-05,7e-06,-0.000255,0.0807
359,283.0,490.17,0.0,-1.3e-05,2e-06,-0.000372,0.2271
360,279.0,483.242,0.0,-3e-05,1.1e-05,-0.000672,0.111
361,275.0,476.314,0.0,-1.7e-05,1.7e-05,-0.000552,0.0982
362,271.0,469.386,0.0,-1.5e-05,1.2e-05,-0.000361,0.0424
363,267.0,462.458,0.0,-1.3e-05,3e-06,-0.000338,0.0612
364,263.0,455.529,0.0,-2.1e-05,1.1e-05,-0.000536,0.1009
365,259.0,448.601,0.0,-1.1e-05,1.3e-05,-0.000421,0.0335
366,255.0,441.673,0.0,-8e-06,4e-06,-0.000392,0.0775
367,251.0,434.745,0.0,-1.8e-05,1.5e-05,-0.000404,0.0787
368,247.0,427.817,0.0,-1.3e-05,1.1e-05,-0.000329,0.0501
369,243.0,420.888,0.0,-8e-06,8e-06,-0.000185,0.0238
370,239.0,413.96,0.0,-7e-06,4e-06,-0.000168,0.0342
371,235.0,407.032,0.0,-1.1e-05,4e-06,-0.00024,0.0625
372,231.0,400.104,0.0,-6e-06,1e-06,-0.000294,0.0417
373,227.0,393.176,0.0,-3e-06,3e-06,-0.000201,0.0389
374,223.0,386.247,0.0,-1e-06,3e-06,-0.000138,0.0478
375,219.0,379.319,0.0,2e-06,1e-06,-6.1e-05,0.0399
376,215.0,372.391,0.0,2e-06,3e-06,1.5e-05,0.0202
377,211.0,365.463,0.0,-8e-06,1e-06,-0.000168,0.0416
378,207.0,358.535,0.0,6e-06,2e-06,-0.000104,0.046
379,203.0,351.606,0.0,-0.0,-0.0,-3.9e-05,0.0753
380,199.0,344.678,0.0,-3e-06,1e-06,-0.000131,0.0254
