node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,T_buckle_C
253,554.2400,131.2190,-0.2000,-0.000046,-0.000054,-0.000166,1.476455,203.7
254,558.2280,124.3130,-0.2000,-0.000002,0.000015,-0.000049,1.476455,203.7
255,562.2150,117.4070,-0.2000,0.000015,0.000026,0.000179,1.476455,203.7
256,566.2030,110.5000,-0.2000,0.000008,0.000016,0.000169,1.476455,203.7
257,570.1900,103.5940,-0.2000,0.000006,0.000003,0.000100,1.476455,203.7
258,574.1770,96.6879,-0.2000,0.000007,-0.000004,0.000103,1.476455,203.7
259,578.1650,89.7816,-0.2000,0.000019,-0.000010,0.000080,1.476455,203.7
260,582.1520,82.8753,-0.2000,0.000029,0.000010,-0.000049,1.476455,203.7
261,586.1390,75.9691,-0.2000,0.000026,0.000013,-0.000117,1.476455,203.7
262,590.1270,69.0628,-0.2000,0.000007,-0.000002,-0.000032,1.476455,203.7
263,594.1140,62.1565,-0.2000,-0.000011,-0.000008,0.000005,1.476455,203.7
264,598.1010,55.2502,-0.2000,0.000017,-0.000042,-0.000026,1.476455,203.7
265,602.0890,48.3439,-0.2000,0.000021,-0.000039,-0.000027,1.476455,203.7
266,606.0760,41.4377,-0.2000,0.000005,-0.000027,-0.000036,1.476455,203.7
267,610.0630,34.5314,-0.2000,0.000002,-0.000020,-0.000078,1.476455,203.7
268,614.0510,27.6251,-0.2000,0.000003,-0.000031,-0.000134,1.476455,203.7
269,618.0380,20.7188,-0.2000,0.000021,-0.000014,0.000003,1.476455,203.7
270,622.0250,13.8126,-0.2000,0.000002,-0.000006,0.000060,1.476455,203.7
271,626.0130,6.9063,-0.2000,0.000001,-0.000002,0.000097,1.476455,203.7
272,316.9940,542.1430,-0.2000,-0.000001,0.000001,-0.000000,1.476455,203.7
273,320.9810,535.2370,-0.2000,-0.000003,0.000002,0.000002,1.476455,203.7
274,324.9680,528.3300,-0.2000,-0.000004,0.000016,0.000009,1.476455,203.7
275,328.9560,521.4240,-0.2000,0.000032,0.000038,0.000011,1.476455,203.7
276,332.9430,514.5180,-0.2000,-0.000001,-0.000021,0.000014,1.476455,203.7
277,336.9300,507.6110,-0.2000,-0.000007,-0.000000,-0.000013,1.476455,203.7
278,340.9180,500.7050,-0.2000,0.000008,-0.000005,-0.000012,1.476455,203.7
279,344.9050,493.7990,-0.2000,0.000055,-0.000081,0.000051,1.476455,203.7
280,348.8920,486.8930,-0.2000,0.000066,-0.000099,0.000013,1.476455,203.7
281,352.8800,479.9860,-0.2000,0.000012,-0.000020,-0.000062,1.476455,203.7
282,356.8670,473.0800,-0.2000,-0.000001,-0.000008,-0.000090,1.476455,203.7
283,360.8540,466.1740,-0.2000,0.000016,0.000007,-0.000102,1.476455,203.7
284,364.8420,459.2680,-0.2000,0.000002,0.000001,-0.000070,1.476455,203.7
285,368.8290,452.3610,-0.2000,-0.000012,0.000015,-0.000043,1.476455,203.7
286,372.8160,445.4550,-0.2000,-0.000009,0.000020,-0.000035,1.476455,203.7
287,376.8040,438.5490,-0.2000,0.000002,0.000009,-0.000016,1.476455,203.7
288,380.7910,431.6420,-0.2000,-0.000004,-0.000003,-0.000023,1.476455,203.7
289,384.7780,424.7360,-0.2000,-0.000048,-0.000005,-0.000266,1.476455,203.7
290,388.7660,417.8300,-0.2000,0.000051,-0.000008,-0.000481,1.476455,203.7
291,392.7530,410.9240,-0.2000,-0.000019,0.000038,-0.000256,1.476455,203.7
292,396.7410,404.0170,-0.2000,-0.000018,0.000131,-0.000360,1.476455,203.7
293,400.7280,397.1110,-0.2000,0.000065,0.000127,-0.000590,1.476455,203.7
294,404.7150,390.2050,-0.2000,-0.000058,-0.000129,0.000169,1.476455,203.7
295,408.7030,383.2980,-0.2000,-0.000009,-0.000001,0.000037,1.476455,203.7
296,412.6900,376.3920,-0.2000,0.000009,-0.000038,0.000461,1.476455,203.7
297,416.6770,369.4860,-0.2000,0.000015,0.000034,0.000783,1.476455,203.7
298,420.6650,362.5800,-0.2000,-0.000022,0.000063,0.001420,1.476455,203.7
299,424.6520,355.6730,-0.2000,0.000147,0.000252,0.002884,1.476455,203.7
300,428.6390,348.7670,-0.2000,0.000163,0.000226,0.002227,1.476455,203.7
301,432.6270,341.8610,-0.2000,0.000053,0.000080,0.001032,1.476455,203.7
302,436.6140,334.9540,-0.2000,0.000010,0.000024,0.000420,1.476455,203.7
