node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,T_buckle_C
25,607.5000,10.0000,0.1280,0.000000,0.000000,0.000000,-7768.478000,-939960.8
26,69.9103,101.0880,0.0000,-0.000004,0.000002,0.000007,-7768.478000,-939960.8
27,122.5000,10.0000,0.0000,-0.000003,-0.000005,0.000001,-7768.478000,-939960.8
28,607.5000,10.0000,0.0000,0.000001,0.000001,-0.000000,-7768.478000,-939960.8
29,312.4100,521.1100,0.0000,-0.000001,-0.000000,-0.000001,-7768.478000,-939960.8
30,117.5000,5.0000,0.6280,0.000000,0.000000,0.000000,-7768.478000,-939960.8
31,63.0801,99.6058,0.1280,0.000000,0.000000,0.000000,-7768.478000,-939960.8
32,63.0801,99.6058,0.6280,0.000000,0.000000,0.000000,-7768.478000,-939960.8
33,617.5000,5.0000,0.6280,0.000000,0.000000,0.000000,-7768.478000,-939960.8
34,314.0000,532.6170,0.6280,0.000000,0.000000,0.000000,-7768.478000,-939960.8
35,315.0000,545.5960,-0.1000,-0.000005,0.000002,0.000013,-7768.478000,-939960.8
36,630.0000,0.0000,-0.1000,0.000005,0.000008,0.000005,-7768.478000,-939960.8
37,318.9870,538.6900,0.0000,-0.000003,0.000003,-0.000012,-7768.478000,-939960.8
38,322.9750,531.7830,0.0000,-0.000016,0.000011,0.000011,-7768.478000,-939960.8
39,326.9620,524.8770,0.0000,0.000049,0.000071,0.000026,-7768.478000,-939960.8
40,330.9490,517.9710,0.0000,0.000007,0.000003,0.000052,-7768.478000,-939960.8
41,334.9370,511.0650,0.0000,-0.000019,-0.000008,0.000066,-7768.478000,-939960.8
42,338.9240,504.1580,0.0000,-0.000012,0.000035,0.000112,-7768.478000,-939960.8
43,342.9110,497.2520,0.0000,0.000047,0.000079,0.000056,-7768.478000,-939960.8
44,346.8990,490.3460,0.0000,-0.000122,0.000315,0.000073,-7768.478000,-939960.8
45,350.8860,483.4390,0.0000,-0.000077,0.000122,0.000215,-7768.478000,-939960.8
46,354.8730,476.5330,0.0000,0.000037,-0.000038,0.000054,-7768.478000,-939960.8
47,358.8610,469.6270,0.0000,0.000079,-0.000119,-0.000505,-7768.478000,-939960.8
48,362.8480,462.7210,0.0000,0.000151,-0.000150,-0.000519,-7768.478000,-939960.8
49,366.8350,455.8140,0.0000,0.000020,0.000008,-0.000153,-7768.478000,-939960.8
50,370.8230,448.9080,0.0000,-0.000073,-0.000025,-0.000076,-7768.478000,-939960.8
51,374.8100,442.0020,0.0000,-0.000113,-0.000022,-0.000062,-7768.478000,-939960.8
52,378.7970,435.0960,0.0000,-0.000033,0.000024,-0.000068,-7768.478000,-939960.8
53,382.7850,428.1890,0.0000,0.000013,0.000033,-0.000007,-7768.478000,-939960.8
54,386.7720,421.2830,0.0000,-0.000116,-0.000029,0.000356,-7768.478000,-939960.8
55,390.7590,414.3770,0.0000,-0.000051,0.000027,0.000298,-7768.478000,-939960.8
56,394.7470,407.4700,0.0000,0.000002,0.000039,0.000352,-7768.478000,-939960.8
57,398.7340,400.5640,0.0000,0.000039,0.000102,0.000397,-7768.478000,-939960.8
58,402.7220,393.6580,0.0000,0.000074,-0.000083,0.000184,-7768.478000,-939960.8
59,406.7090,386.7520,0.0000,0.000036,-0.000077,0.000023,-7768.478000,-939960.8
60,410.6960,379.8450,0.0000,-0.000065,-0.000030,0.000086,-7768.478000,-939960.8
61,414.6840,372.9390,0.0000,-0.000112,0.000088,0.000052,-7768.478000,-939960.8
62,418.6710,366.0330,0.0000,-0.000005,-0.000042,0.000037,-7768.478000,-939960.8
63,422.6580,359.1260,0.0000,0.000090,0.000023,0.000087,-7768.478000,-939960.8
64,426.6460,352.2200,0.0000,0.000223,-0.000053,0.000115,-7768.478000,-939960.8
65,430.6330,345.3140,0.0000,0.000227,-0.000118,0.000076,-7768.478000,-939960.8
66,434.6200,338.4080,0.0000,0.000069,-0.000078,0.000031,-7768.478000,-939960.8
67,438.6080,331.5010,0.0000,0.000012,-0.000028,0.000009,-7768.478000,-939960.8
68,442.5950,324.5950,0.0000,0.000041,-0.000025,-0.000002,-7768.478000,-939960.8
69,446.5820,317.6890,0.0000,0.000034,-0.000108,-0.000126,-7768.478000,-939960.8
70,450.5700,310.7830,0.0000,-0.000185,-0.000114,-0.000241,-7768.478000,-939960.8
71,454.5570,303.8760,0.0000,-0.000039,-0.000043,-0.000001,-7768.478000,-939960.8
72,458.5440,296.9700,0.0000,0.000037,-0.000021,0.000299,-7768.478000,-939960.8
73,462.5320,290.0640,0.0000,-0.000015,-0.000044,0.000658,-7768.478000,-939960.8
74,466.5190,283.1570,0.0000,-0.000014,-0.000068,0.001171,-7768.478000,-939960.8
75,470.5060,276.2510,0.0000,0.000040,-0.000121,0.001774,-7768.478000,-939960.8
76,474.4940,269.3450,0.0000,-0.000001,-0.000149,0.002892,-7768.478000,-939960.8
77,478.4810,262.4390,0.0000,-0.000003,-0.000421,0.005066,-7768.478000,-939960.8
78,482.4680,255.5320,0.0000,0.000059,-0.000516,0.004011,-7768.478000,-939960.8
79,486.4560,248.6260,0.0000,0.000100,-0.000336,0.000778,-7768.478000,-939960.8
80,490.4430,241.7200,0.0000,0.000093,-0.000475,0.000094,-7768.478000,-939960.8
81,494.4300,234.8130,0.0000,0.000013,0.000184,-0.000940,-7768.478000,-939960.8
82,498.4180,227.9070,0.0000,-0.000003,0.000045,-0.000311,-7768.478000,-939960.8
83,502.4050,221.0010,0.0000,0.000025,-0.000056,-0.000973,-7768.478000,-939960.8
84,506.3920,214.0950,0.0000,-0.000002,-0.000110,-0.001736,-7768.478000,-939960.8
85,510.3800,207.1880,0.0000,-0.000015,-0.000107,-0.001050,-7768.478000,-939960.8
86,514.3670,200.2820,0.0000,0.000023,-0.000014,-0.000246,-7768.478000,-939960.8
87,518.3540,193.3760,0.0000,0.000025,0.000068,0.000410,-7768.478000,-939960.8
88,522.3420,186.4700,0.0000,-0.000013,-0.000032,0.000870,-7768.478000,-939960.8
89,526.3290,179.5630,0.0000,-0.000164,0.000074,0.002737,-7768.478000,-939960.8
90,530.3160,172.6570,0.0000,-0.000280,0.000162,0.010811,-7768.478000,-939960.8
91,534.3040,165.7510,0.0000,0.000000,0.000097,0.010468,-7768.478000,-939960.8
92,538.2910,158.8440,0.0000,-0.000164,0.000090,0.005138,-7768.478000,-939960.8
93,542.2790,151.9380,0.0000,-0.000009,0.000225,0.001603,-7768.478000,-939960.8
94,546.2660,145.0320,0.0000,0.000038,0.000170,0.000774,-7768.478000,-939960.8
95,550.2530,138.1260,0.0000,-0.000025,-0.000043,0.000673,-7768.478000,-939960.8
96,554.2400,131.2190,0.0000,-0.000021,-0.000041,0.000598,-7768.478000,-939960.8
97,558.2280,124.3130,0.0000,-0.000016,-0.000006,0.000797,-7768.478000,-939960.8
98,562.2150,117.4070,0.0000,-0.000023,-0.000075,0.000575,-7768.478000,-939960.8
99,566.2030,110.5000,0.0000,-0.000047,-0.000018,0.000285,-7768.478000,-939960.8
100,570.1900,103.5940,0.0000,-0.000020,-0.000017,0.000091,-7768.478000,-939960.8
101,574.1770,96.6879,0.0000,-0.000006,-0.000078,-0.000009,-7768.478000,-939960.8
102,578.1650,89.7816,0.0000,0.000237,-0.000199,0.000100,-7768.478000,-939960.8
103,582.1520,82.8753,0.0000,0.000740,-0.000581,0.000160,-7768.478000,-939960.8
104,586.1390,75.9691,0.0000,0.000791,-0.000599,0.000148,-7768.478000,-939960.8
105,590.1270,69.0628,0.0000,0.000298,-0.000336,0.000084,-7768.478000,-939960.8
106,594.1140,62.1565,0.0000,-0.000042,-0.000098,0.000033,-7768.478000,-939960.8
107,598.1010,55.2502,0.0000,0.000094,-0.000186,0.000052,-7768.478000,-939960.8
108,602.0890,48.3439,0.0000,0.000138,-0.000123,0.000000,-7768.478000,-939960.8
109,606.0760,41.4377,0.0000,0.000065,-0.000052,0.000083,-7768.478000,-939960.8
110,610.0630,34.5314,0.0000,-0.000007,0.000030,0.000187,-7768.478000,-939960.8
111,614.0510,27.6251,0.0000,-0.000046,0.000122,0.000222,-7768.478000,-939960.8
112,618.0380,20.7188,0.0000,-0.000063,0.000033,0.000241,-7768.478000,-939960.8
113,622.0250,13.8126,0.0000,-0.000015,0.000012,0.000165,-7768.478000,-939960.8
114,626.0130,6.9063,0.0000,-0.000004,0.000004,0.000102,-7768.478000,-939960.8
115,316.9940,542.1430,0.0000,-0.000004,0.000003,-0.000009,-7768.478000,-939960.8
116,320.9810,535.2370,0.0000,-0.000009,0.000005,-0.000003,-7768.478000,-939960.8
117,324.9680,528.3300,0.0000,-0.000006,0.000028,0.000023,-7768.478000,-939960.8
118,328.9560,521.4240,0.0000,0.000058,0.000077,0.000041,-7768.478000,-939960.8
119,332.9430,514.5180,0.0000,-0.000026,-0.000026,0.000058,-7768.478000,-939960.8
120,336.9300,507.6110,0.0000,-0.000028,0.000012,0.000099,-7768.478000,-939960.8
121,340.9180,500.7050,0.0000,0.000199,0.000018,0.000111,-7768.478000,-939960.8
122,344.9050,493.7990,0.0000,-0.000073,0.000190,0.000048,-7768.478000,-939960.8
123,348.8920,486.8930,0.0000,-0.000144,0.000229,0.000136,-7768.478000,-939960.8
124,352.8800,479.9860,0.0000,0.000027,0.000009,0.000213,-7768.478000,-939960.8
125,356.8670,473.0800,0.0000,-0.000001,-0.000047,-0.000221,-7768.478000,-939960.8
126,360.8540,466.1740,0.0000,0.000239,-0.000206,-0.000617,-7768.478000,-939960.8
127,364.8420,459.2680,0.0000,0.000085,-0.000070,-0.000287,-7768.478000,-939960.8
128,368.8290,452.3610,0.0000,-0.000019,0.000004,-0.000090,-7768.478000,-939960.8
129,372.8160,445.4550,0.0000,-0.000121,-0.000068,-0.000075,-7768.478000,-939960.8
130,376.8040,438.5490,0.0000,-0.000104,-0.000030,-0.000054,-7768.478000,-939960.8
131,380.7910,431.6420,0.0000,0.000001,0.000034,-0.000050,-7768.478000,-939960.8
132,384.7780,424.7360,0.0000,0.000046,0.000020,0.000140,-7768.478000,-939960.8
133,388.7660,417.8300,0.0000,-0.000093,-0.000001,0.000338,-7768.478000,-939960.8
134,392.7530,410.9240,0.0000,-0.000013,0.000034,0.000288,-7768.478000,-939960.8
135,396.7410,404.0170,0.0000,0.000002,0.000060,0.000397,-7768.478000,-939960.8
136,400.7280,397.1110,0.0000,0.000078,0.000072,0.000338,-7768.478000,-939960.8
137,404.7150,390.2050,0.0000,0.000072,-0.000129,0.000051,-7768.478000,-939960.8
138,408.7030,383.2980,0.0000,0.000004,-0.000129,0.000078,-7768.478000,-939960.8
139,412.6900,376.3920,0.0000,-0.000130,0.000103,0.000062,-7768.478000,-939960.8
140,416.6770,369.4860,0.0000,-0.000004,-0.000040,0.000050,-7768.478000,-939960.8
141,420.6650,362.5800,0.0000,-0.000004,-0.000005,0.000040,-7768.478000,-939960.8
142,424.6520,355.6730,0.0000,0.000268,0.000015,0.000124,-7768.478000,-939960.8
143,428.6390,348.7670,0.0000,0.000270,-0.000105,0.000097,-7768.478000,-939960.8
144,432.6270,341.8610,0.0000,0.000134,-0.000105,0.000053,-7768.478000,-939960.8
145,436.6140,334.9540,0.0000,0.000027,-0.000050,0.000018,-7768.478000,-939960.8
146,440.6010,328.0480,0.0000,0.000014,-0.000020,0.000003,-7768.478000,-939960.8
147,444.5890,321.1420,0.0000,0.000065,-0.000052,-0.000039,-7768.478000,-939960.8
148,448.5760,314.2360,0.0000,-0.000079,-0.000165,-0.000254,-7768.478000,-939960.8
149,452.5630,307.3290,0.0000,-0.000110,-0.000045,-0.000103,-7768.478000,-939960.8
150,456.5510,300.4230,0.0000,0.000021,-0.000008,0.000168,-7768.478000,-939960.8
151,460.5380,293.5170,0.0000,0.000013,-0.000017,0.000436,-7768.478000,-939960.8
152,464.5250,286.6110,0.0000,-0.000033,-0.000062,0.000933,-7768.478000,-939960.8
153,468.5130,279.7040,0.0000,0.000039,-0.000134,0.001605,-7768.478000,-939960.8
154,472.5000,272.7980,0.0000,0.000010,-0.000093,0.002059,-7768.478000,-939960.8
155,476.4870,265.8920,0.0000,-0.000011,-0.000265,0.003987,-7768.478000,-939960.8
156,480.4750,258.9850,0.0000,0.000032,-0.000541,0.004959,-7768.478000,-939960.8
157,484.4620,252.0790,0.0000,0.000072,-0.000330,0.002403,-7768.478000,-939960.8
158,488.4490,245.1730,0.0000,0.000136,-0.000433,0.000471,-7768.478000,-939960.8
159,492.4370,238.2670,0.0000,0.000032,-0.000050,-0.000605,-7768.478000,-939960.8
160,496.4240,231.3600,0.0000,0.000003,0.000127,-0.000561,-7768.478000,-939960.8
161,500.4110,224.4540,0.0000,0.000045,0.000001,-0.000509,-7768.478000,-939960.8
162,504.3990,217.5480,0.0000,-0.000022,-0.000101,-0.001453,-7768.478000,-939960.8
163,508.3860,210.6410,0.0000,-0.000017,-0.000121,-0.001432,-7768.478000,-939960.8
164,512.3730,203.7350,0.0000,0.000002,-0.000059,-0.000626,-7768.478000,-939960.8
165,516.3610,196.8290,0.0000,0.000029,0.000033,0.000038,-7768.478000,-939960.8
166,520.3480,189.9230,0.0000,0.000017,0.000048,0.001005,-7768.478000,-939960.8
167,524.3350,183.0160,0.0000,-0.000079,-0.000012,0.001253,-7768.478000,-939960.8
168,528.3230,176.1100,0.0000,-0.000226,0.000155,0.006148,-7768.478000,-939960.8
169,532.3100,169.2040,0.0000,-0.000043,0.000077,0.012153,-7768.478000,-939960.8
170,536.2970,162.2980,0.0000,-0.000129,0.000143,0.007424,-7768.478000,-939960.8
171,540.2850,155.3910,0.0000,-0.000093,0.000127,0.002993,-7768.478000,-939960.8
172,544.2720,148.4850,0.0000,-0.000010,0.000223,0.001054,-7768.478000,-939960.8
173,548.2600,141.5790,0.0000,0.000002,0.000044,0.000701,-7768.478000,-939960.8
174,552.2470,134.6720,0.0000,-0.000036,-0.000045,0.000567,-7768.478000,-939960.8
175,556.2340,127.7660,0.0000,-0.000012,-0.000034,0.000712,-7768.478000,-939960.8
176,560.2210,120.8600,0.0000,-0.000010,-0.000036,0.000770,-7768.478000,-939960.8
177,564.2090,113.9540,0.0000,-0.000050,-0.000041,0.000354,-7768.478000,-939960.8
178,568.1960,107.0470,0.0000,-0.000037,0.000007,0.000207,-7768.478000,-939960.8
179,572.1840,100.1410,0.0000,-0.000020,-0.000044,0.000029,-7768.478000,-939960.8
180,576.1710,93.2348,0.0000,0.000041,-0.000103,0.000021,-7768.478000,-939960.8
181,580.1580,86.3285,0.0000,0.000531,-0.000374,0.000158,-7768.478000,-939960.8
182,584.1460,79.4222,0.0000,0.000845,-0.000702,0.000161,-7768.478000,-939960.8
183,588.1330,72.5159,0.0000,0.000535,-0.000445,0.000108,-7768.478000,-939960.8
184,592.1200,65.6096,0.0000,-0.000051,-0.000186,0.000052,-7768.478000,-939960.8
185,596.1080,58.7034,0.0000,-0.000000,-0.000073,0.000042,-7768.478000,-939960.8
186,600.0950,51.7971,0.0000,0.000161,-0.000230,0.000034,-7768.478000,-939960.8
187,604.0820,44.8908,0.0000,0.000112,-0.000098,0.000033,-7768.478000,-939960.8
188,608.0700,37.9845,0.0000,0.000011,0.000001,0.000137,-7768.478000,-939960.8
189,612.0570,31.0783,0.0000,-0.000075,0.000059,0.000214,-7768.478000,-939960.8
190,616.0440,24.1720,0.0000,-0.000075,0.000073,0.000263,-7768.478000,-939960.8
191,620.0320,17.2657,0.0000,-0.000030,0.000016,0.000197,-7768.478000,-939960.8
192,624.0190,10.3594,0.0000,-0.000007,0.000003,0.000137,-7768.478000,-939960.8
193,628.0060,3.4531,0.0000,0.000000,0.000004,0.000058,-7768.478000,-939960.8
194,318.9870,538.6900,-0.2000,-0.000003,0.000003,-0.000012,-7768.478000,-939960.8
195,322.9750,531.7830,-0.2000,-0.000015,0.000011,0.000011,-7768.478000,-939960.8
196,326.9620,524.8770,-0.2000,0.000050,0.000070,0.000025,-7768.478000,-939960.8
197,330.9490,517.9710,-0.2000,0.000010,0.000004,0.000051,-7768.478000,-939960.8
198,334.9370,511.0650,-0.2000,-0.000016,-0.000007,0.000066,-7768.478000,-939960.8
199,338.9240,504.1580,-0.2000,-0.000007,0.000037,0.000112,-7768.478000,-939960.8
200,342.9110,497.2520,-0.2000,0.000056,0.000080,0.000055,-7768.478000,-939960.8
201,346.8990,490.3460,-0.2000,-0.000114,0.000317,0.000073,-7768.478000,-939960.8
202,350.8860,483.4390,-0.2000,-0.000066,0.000123,0.000217,-7768.478000,-939960.8
203,354.8730,476.5330,-0.2000,0.000036,-0.000024,0.000054,-7768.478000,-939960.8
204,358.8610,469.6270,-0.2000,0.000065,-0.000112,-0.000503,-7768.478000,-939960.8
205,362.8480,462.7210,-0.2000,0.000145,-0.000175,-0.000521,-7768.478000,-939960.8
206,366.8350,455.8140,-0.2000,0.000012,-0.000001,-0.000153,-7768.478000,-939960.8
207,370.8230,448.9080,-0.2000,-0.000079,-0.000029,-0.000076,-7768.478000,-939960.8
208,374.8100,442.0020,-0.2000,-0.000118,-0.000026,-0.000061,-7768.478000,-939960.8
209,378.7970,435.0960,-0.2000,-0.000038,0.000022,-0.000067,-7768.478000,-939960.8
210,382.7850,428.1890,-0.2000,0.000014,0.000030,-0.000007,-7768.478000,-939960.8
211,386.7720,421.2830,-0.2000,-0.000103,-0.000027,0.000356,-7768.478000,-939960.8
212,390.7590,414.3770,-0.2000,-0.000041,0.000036,0.000298,-7768.478000,-939960.8
213,394.7470,407.4700,-0.2000,0.000014,0.000041,0.000352,-7768.478000,-939960.8
214,398.7340,400.5640,-0.2000,0.000046,0.000107,0.000396,-7768.478000,-939960.8
215,402.7220,393.6580,-0.2000,0.000075,-0.000072,0.000184,-7768.478000,-939960.8
216,406.7090,386.7520,-0.2000,0.000037,-0.000079,0.000023,-7768.478000,-939960.8
217,410.6960,379.8450,-0.2000,-0.000065,-0.000030,0.000085,-7768.478000,-939960.8
218,414.6840,372.9390,-0.2000,-0.000112,0.000090,0.000054,-7768.478000,-939960.8
219,418.6710,366.0330,-0.2000,-0.000005,-0.000041,0.000037,-7768.478000,-939960.8
220,422.6580,359.1260,-0.2000,0.000093,0.000022,0.000088,-7768.478000,-939960.8
221,426.6460,352.2200,-0.2000,0.000225,-0.000053,0.000114,-7768.478000,-939960.8
222,430.6330,345.3140,-0.2000,0.000229,-0.000115,0.000075,-7768.478000,-939960.8
223,434.6200,338.4080,-0.2000,0.000069,-0.000077,0.000031,-7768.478000,-939960.8
224,438.6080,331.5010,-0.2000,0.000011,-0.000028,0.000009,-7768.478000,-939960.8
225,442.5950,324.5950,-0.2000,0.000040,-0.000025,-0.000002,-7768.478000,-939960.8
226,446.5820,317.6890,-0.2000,0.000027,-0.000104,-0.000126,-7768.478000,-939960.8
227,450.5700,310.7830,-0.2000,-0.000187,-0.000123,-0.000241,-7768.478000,-939960.8
228,454.5570,303.8760,-0.2000,-0.000038,-0.000049,-0.000000,-7768.478000,-939960.8
229,458.5440,296.9700,-0.2000,0.000054,-0.000016,0.000300,-7768.478000,-939960.8
230,462.5320,290.0640,-0.2000,0.000015,-0.000042,0.000658,-7768.478000,-939960.8
231,466.5190,283.1570,-0.2000,0.000046,-0.000046,0.001172,-7768.478000,-939960.8
232,470.5060,276.2510,-0.2000,0.000126,-0.000072,0.001773,-7768.478000,-939960.8
233,474.4940,269.3450,-0.2000,0.000159,-0.000121,0.002892,-7768.478000,-939960.8
234,478.4810,262.4390,-0.2000,0.000197,-0.000345,0.005069,-7768.478000,-939960.8
235,482.4680,255.5320,-0.2000,0.000140,-0.000377,0.004011,-7768.478000,-939960.8
236,486.4560,248.6260,-0.2000,0.000113,-0.000280,0.000783,-7768.478000,-939960.8
237,490.4430,241.7200,-0.2000,0.000099,-0.000430,0.000089,-7768.478000,-939960.8
238,494.4300,234.8130,-0.2000,0.000005,0.000175,-0.000925,-7768.478000,-939960.8
239,498.4180,227.9070,-0.2000,-0.000009,0.000034,-0.000311,-7768.478000,-939960.8
240,502.4050,221.0010,-0.2000,-0.000035,-0.000057,-0.000972,-7768.478000,-939960.8
241,506.3920,214.0950,-0.2000,-0.000057,-0.000140,-0.001732,-7768.478000,-939960.8
242,510.3800,207.1880,-0.2000,-0.000025,-0.000137,-0.001050,-7768.478000,-939960.8
243,514.3670,200.2820,-0.2000,0.000025,-0.000026,-0.000251,-7768.478000,-939960.8
244,518.3540,193.3760,-0.2000,0.000058,0.000045,0.000409,-7768.478000,-939960.8
245,522.3420,186.4700,-0.2000,-0.000012,-0.000007,0.000871,-7768.478000,-939960.8
246,526.3290,179.5630,-0.2000,0.000010,0.000038,0.002737,-7768.478000,-939960.8
247,530.3160,172.6570,-0.2000,0.000132,0.000152,0.010814,-7768.478000,-939960.8
248,534.3040,165.7510,-0.2000,0.000119,0.000364,0.010457,-7768.478000,-939960.8
249,538.2910,158.8440,-0.2000,-0.000086,0.000262,0.005139,-7768.478000,-939960.8
250,542.2790,151.9380,-0.2000,0.000041,0.000303,0.001603,-7768.478000,-939960.8
251,546.2660,145.0320,-0.2000,0.000088,0.000203,0.000772,-7768.478000,-939960.8
252,550.2530,138.1260,-0.2000,0.000015,-0.000017,0.000672,-7768.478000,-939960.8
253,554.2400,131.2190,-0.2000,0.000014,-0.000028,0.000596,-7768.478000,-939960.8
254,558.2280,124.3130,-0.2000,0.000019,0.000010,0.000797,-7768.478000,-939960.8
255,562.2150,117.4070,-0.2000,-0.000008,-0.000051,0.000575,-7768.478000,-939960.8
256,566.2030,110.5000,-0.2000,-0.000034,-0.000010,0.000284,-7768.478000,-939960.8
257,570.1900,103.5940,-0.2000,-0.000016,-0.000009,0.000091,-7768.478000,-939960.8
258,574.1770,96.6879,-0.2000,-0.000001,-0.000075,-0.000009,-7768.478000,-939960.8
259,578.1650,89.7816,-0.2000,0.000254,-0.000205,0.000102,-7768.478000,-939960.8
260,582.1520,82.8753,-0.2000,0.000747,-0.000576,0.000161,-7768.478000,-939960.8
261,586.1390,75.9691,-0.2000,0.000801,-0.000592,0.000145,-7768.478000,-939960.8
262,590.1270,69.0628,-0.2000,0.000299,-0.000331,0.000082,-7768.478000,-939960.8
263,594.1140,62.1565,-0.2000,-0.000041,-0.000097,0.000033,-7768.478000,-939960.8
264,598.1010,55.2502,-0.2000,0.000095,-0.000185,0.000053,-7768.478000,-939960.8
265,602.0890,48.3439,-0.2000,0.000138,-0.000123,-0.000001,-7768.478000,-939960.8
266,606.0760,41.4377,-0.2000,0.000070,-0.000052,0.000082,-7768.478000,-939960.8
267,610.0630,34.5314,-0.2000,-0.000002,0.000030,0.000186,-7768.478000,-939960.8
268,614.0510,27.6251,-0.2000,-0.000041,0.000123,0.000222,-7768.478000,-939960.8
269,618.0380,20.7188,-0.2000,-0.000057,0.000040,0.000241,-7768.478000,-939960.8
270,622.0250,13.8126,-0.2000,-0.000009,0.000017,0.000165,-7768.478000,-939960.8
271,626.0130,6.9063,-0.2000,0.000001,0.000008,0.000102,-7768.478000,-939960.8
272,316.9940,542.1430,-0.2000,-0.000005,0.000003,-0.000009,-7768.478000,-939960.8
273,320.9810,535.2370,-0.2000,-0.000008,0.000005,-0.000003,-7768.478000,-939960.8
274,324.9680,528.3300,-0.2000,-0.000004,0.000029,0.000023,-7768.478000,-939960.8
275,328.9560,521.4240,-0.2000,0.000059,0.000076,0.000040,-7768.478000,-939960.8
276,332.9430,514.5180,-0.2000,-0.000023,-0.000024,0.000058,-7768.478000,-939960.8
277,336.9300,507.6110,-0.2000,-0.000023,0.000013,0.000098,-7768.478000,-939960.8
278,340.9180,500.7050,-0.2000,0.000203,0.000023,0.000111,-7768.478000,-939960.8
279,344.9050,493.7990,-0.2000,-0.000066,0.000194,0.000047,-7768.478000,-939960.8
280,348.8920,486.8930,-0.2000,-0.000134,0.000232,0.000137,-7768.478000,-939960.8
281,352.8800,479.9860,-0.2000,0.000032,0.000016,0.000214,-7768.478000,-939960.8
282,356.8670,473.0800,-0.2000,-0.000008,-0.000035,-0.000220,-7768.478000,-939960.8
283,360.8540,466.1740,-0.2000,0.000226,-0.000210,-0.000616,-7768.478000,-939960.8
284,364.8420,459.2680,-0.2000,0.000080,-0.000090,-0.000288,-7768.478000,-939960.8
285,368.8290,452.3610,-0.2000,-0.000025,-0.000003,-0.000090,-7768.478000,-939960.8
286,372.8160,445.4550,-0.2000,-0.000126,-0.000071,-0.000075,-7768.478000,-939960.8
287,376.8040,438.5490,-0.2000,-0.000109,-0.000032,-0.000053,-7768.478000,-939960.8
288,380.7910,431.6420,-0.2000,-0.000002,0.000031,-0.000050,-7768.478000,-939960.8
289,384.7780,424.7360,-0.2000,0.000055,0.000016,0.000140,-7768.478000,-939960.8
290,388.7660,417.8300,-0.2000,-0.000082,0.000006,0.000338,-7768.478000,-939960.8
291,392.7530,410.9240,-0.2000,-0.000002,0.000039,0.000288,-7768.478000,-939960.8
292,396.7410,404.0170,-0.2000,0.000011,0.000064,0.000396,-7768.478000,-939960.8
293,400.7280,397.1110,-0.2000,0.000081,0.000079,0.000337,-7768.478000,-939960.8
294,404.7150,390.2050,-0.2000,0.000074,-0.000125,0.000051,-7768.478000,-939960.8
295,408.7030,383.2980,-0.2000,0.000006,-0.000131,0.000078,-7768.478000,-939960.8
296,412.6900,376.3920,-0.2000,-0.000131,0.000104,0.000062,-7768.478000,-939960.8
297,416.6770,369.4860,-0.2000,-0.000005,-0.000038,0.000050,-7768.478000,-939960.8
