node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,tension_margin_Nm
1,315.0000,545.5960,0.0000,0.116982,-0.018377,-0.034768,0.999221,24.9805
2,315.0000,545.5960,-0.2000,0.117023,-0.019062,-0.034767,0.999221,24.9805
3,630.0000,0.0000,0.0000,0.020532,0.058465,-0.001268,0.999221,24.9805
4,630.0000,0.0000,-0.2000,0.020565,0.058575,-0.001280,0.999221,24.9805
5,55.0000,95.2628,0.0000,0.015170,-0.034169,-0.005189,0.999221,24.9805
6,55.0000,95.2628,-0.2000,0.015459,-0.034313,-0.005091,0.999221,24.9805
7,110.0000,0.0000,0.0000,-0.014800,0.023238,-0.004298,0.999221,24.9805
8,110.0000,0.0000,-0.2000,-0.014629,0.023287,-0.004275,0.999221,24.9805
9,63.0801,99.2580,0.0000,0.001099,-0.000260,-0.000019,0.999221,24.9805
10,117.5000,5.0000,0.0000,0.000240,0.000520,-0.000049,0.999221,24.9805
11,617.5000,5.0000,0.0000,-0.000139,0.000450,-0.000009,0.999221,24.9805
12,314.0000,533.8640,0.0000,0.002101,0.000816,-0.000450,0.999221,24.9805
13,301.6450,173.0000,-0.2000,-0.079462,-0.300515,0.265663,0.999221,24.9805
14,63.0801,99.2580,0.1280,-0.000001,-0.000000,0.000000,0.999221,24.9805
15,117.5000,5.0000,0.1280,-0.000003,-0.000006,0.000000,0.999221,24.9805
16,617.5000,5.0000,0.1280,0.000001,-0.000005,0.000000,0.999221,24.9805
17,314.0000,533.8640,0.1280,-0.000004,0.000001,0.000000,0.999221,24.9805
18,63.1803,99.4316,0.1280,-0.000006,0.000006,0.000000,0.999221,24.9805
19,117.8010,194.0380,0.1280,0.197759,-0.245014,0.000000,0.999221,24.9805
20,301.6450,173.0000,-0.4000,-0.079601,-0.301422,0.265652,0.999221,24.9805
21,314.0000,532.6170,0.1280,-0.002849,-0.011973,0.000000,0.999221,24.9805
22,69.9103,101.0880,0.1280,0.045383,-0.019777,0.000000,0.999221,24.9805
23,122.5000,10.0000,0.1280,0.015952,0.000129,0.000000,0.999221,24.9805
24,312.4100,521.1100,0.1280,-0.027947,-0.189902,0.000000,0.999221,24.9805
25,607.5000,10.0000,0.1280,-0.020280,0.000483,0.000000,0.999221,24.9805
26,69.9103,101.0880,0.0000,0.045344,-0.019785,-0.000008,0.999221,24.9805
27,122.5000,10.0000,0.0000,0.015923,0.000132,0.000001,0.999221,24.9805
28,607.5000,10.0000,0.0000,-0.020260,0.000515,-0.000007,0.999221,24.9805
29,312.4100,521.1100,0.0000,-0.027917,-0.189987,-0.000008,0.999221,24.9805
30,117.5000,5.0000,0.6280,0.000000,0.000000,0.000000,0.999221,24.9805
31,63.0801,99.6058,0.1280,0.000000,-0.000000,0.000000,0.999221,24.9805
32,63.0801,99.6058,0.6280,0.000001,-0.000000,0.000000,0.999221,24.9805
33,617.5000,5.0000,0.6280,-0.000000,-0.000000,0.000000,0.999221,24.9805
34,314.0000,532.6170,0.6280,-0.002925,-0.023225,0.000000,0.999221,24.9805
35,315.0000,545.5960,-0.1000,0.117002,-0.018719,-0.034768,0.999221,24.9805
36,630.0000,0.0000,-0.1000,0.020549,0.058519,-0.001274,0.999221,24.9805
37,318.9870,538.6900,0.0000,0.058725,-0.090637,-0.013742,0.999221,24.9805
38,322.9750,531.7830,0.0000,-0.003941,-0.180573,-0.004255,0.999221,24.9805
39,326.9620,524.8770,0.0000,-0.038813,-0.264631,-0.000434,0.999221,24.9805
40,330.9490,517.9710,0.0000,-0.055557,-0.329242,0.000960,0.999221,24.9805
41,334.9370,511.0650,0.0000,-0.072205,-0.377153,0.001866,0.999221,24.9805
42,338.9240,504.1580,0.0000,-0.086787,-0.414959,-0.001181,0.999221,24.9805
43,342.9110,497.2520,0.0000,-0.100676,-0.445662,-0.003858,0.999221,24.9805
