node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,tension_margin_Nm
1,315.0000,545.5960,0.0000,-0.003957,0.000202,0.003125,1.694802,42.3700
2,315.0000,545.5960,-0.2000,-0.003958,0.000265,0.003124,1.694802,42.3700
3,630.0000,0.0000,0.0000,-0.000091,-0.000263,0.000025,1.694802,42.3700
4,630.0000,0.0000,-0.2000,-0.000091,-0.000264,0.000025,1.694802,42.3700
5,55.0000,95.2628,0.0000,-0.000625,0.000664,0.000150,1.694802,42.3700
6,55.0000,95.2628,-0.2000,-0.000633,0.000666,0.000148,1.694802,42.3700
7,110.0000,0.0000,0.0000,0.000041,-0.000097,-0.000069,1.694802,42.3700
8,110.0000,0.0000,-0.2000,0.000042,-0.000093,-0.000069,1.694802,42.3700
9,63.0801,99.2580,0.0000,-0.000025,0.000056,-0.000000,1.694802,42.3700
10,117.5000,5.0000,0.0000,-0.000005,0.000005,0.000000,1.694802,42.3700
11,617.5000,5.0000,0.0000,0.000001,-0.000002,-0.000000,1.694802,42.3700
12,314.0000,533.8640,0.0000,0.000021,-0.000126,0.000043,1.694802,42.3700
13,301.6450,173.0000,-0.2000,-0.000661,0.004356,-0.078136,1.694802,42.3700
14,63.0801,99.2580,0.1280,-0.000000,0.000000,0.000000,1.694802,42.3700
15,117.5000,5.0000,0.1280,0.000000,0.000000,0.000000,1.694802,42.3700
16,617.5000,5.0000,0.1280,0.000000,0.000000,0.000000,1.694802,42.3700
17,314.0000,533.8640,0.1280,0.000000,-0.000000,0.000000,1.694802,42.3700
18,63.1803,99.4316,0.1280,0.000000,-0.000000,0.000000,1.694802,42.3700
19,117.8010,194.0380,0.1280,0.000291,0.001940,0.000000,1.694802,42.3700
20,301.6450,173.0000,-0.4000,-0.002930,0.013966,-0.078137,1.694802,42.3700
21,314.0000,532.6170,0.1280,-0.000265,0.001418,0.000000,1.694802,42.3700
22,69.9103,101.0880,0.1280,-0.000498,0.001167,0.000000,1.694802,42.3700
23,122.5000,10.0000,0.1280,-0.000284,0.000193,0.000000,1.694802,42.3700
24,312.4100,521.1100,0.1280,-0.000548,0.010854,0.000000,1.694802,42.3700
25,607.5000,10.0000,0.1280,0.000109,-0.000012,0.000000,1.694802,42.3700
26,69.9103,101.0880,0.0000,-0.000494,0.001167,-0.000000,1.694802,42.3700
27,122.5000,10.0000,0.0000,-0.000285,0.000194,0.000000,1.694802,42.3700
28,607.5000,10.0000,0.0000,0.000109,-0.000010,-0.000000,1.694802,42.3700
29,312.4100,521.1100,0.0000,-0.000512,0.010749,0.000001,1.694802,42.3700
30,117.5000,5.0000,0.6280,-0.000000,0.000000,0.000000,1.694802,42.3700
31,63.0801,99.6058,0.1280,0.000000,-0.000000,0.000000,1.694802,42.3700
32,63.0801,99.6058,0.6280,0.000000,-0.000000,0.000000,1.694802,42.3700
33,617.5000,5.0000,0.6280,-0.000000,0.000000,0.000000,1.694802,42.3700
34,314.0000,532.6170,0.6280,-0.000292,0.001590,0.000000,1.694802,42.3700
35,315.0000,545.5960,-0.1000,-0.003958,0.000233,0.003124,1.694802,42.3700
36,630.0000,0.0000,-0.1000,-0.000091,-0.000264,0.000025,1.694802,42.3700
37,318.9870,538.6900,0.0000,-0.001754,0.003772,0.001233,1.694802,42.3700
38,322.9750,531.7830,0.0000,0.000126,0.006848,0.000431,1.694802,42.3700
39,326.9620,524.8770,0.0000,0.000004,0.007945,0.000139,1.694802,42.3700
40,330.9490,517.9710,0.0000,-0.000760,0.007986,0.000065,1.694802,42.3700
