node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,tension_margin_Nm
1,315.0000,545.5960,0.0000,0.019332,-0.001897,-0.002318,1.058315,26.4579
2,315.0000,545.5960,-0.2000,0.019199,-0.001938,-0.002320,1.058315,26.4579
3,630.0000,0.0000,0.0000,0.000488,0.001332,-0.000619,1.058315,26.4579
4,630.0000,0.0000,-0.2000,0.000485,0.001347,-0.000620,1.058315,26.4579
5,55.0000,95.2628,0.0000,-0.001658,0.003984,0.003610,1.058315,26.4579
6,55.0000,95.2628,-0.2000,-0.001855,0.004026,0.003607,1.058315,26.4579
7,110.0000,0.0000,0.0000,0.003077,-0.003970,0.003776,1.058315,26.4579
8,110.0000,0.0000,-0.2000,0.002901,-0.003988,0.003764,1.058315,26.4579
9,63.0801,99.2580,0.0000,-0.000051,-0.000031,-0.000014,1.058315,26.4579
10,117.5000,5.0000,0.0000,-0.000017,0.000002,0.000007,1.058315,26.4579
11,617.5000,5.0000,0.0000,-0.000015,-0.000004,0.000002,1.058315,26.4579
12,314.0000,533.8640,0.0000,0.000586,-0.000026,-0.000004,1.058315,26.4579
13,301.6450,173.0000,-0.2000,-0.007910,-0.001449,0.029229,1.058315,26.4579
14,63.0801,99.2580,0.1280,0.000001,-0.000000,0.000000,1.058315,26.4579
15,117.5000,5.0000,0.1280,0.000050,-0.000005,0.000000,1.058315,26.4579
16,617.5000,5.0000,0.1280,0.000021,0.000025,0.000000,1.058315,26.4579
17,314.0000,533.8640,0.1280,-0.000002,0.000001,0.000000,1.058315,26.4579
18,63.1803,99.4316,0.1280,0.000022,-0.000012,0.000000,1.058315,26.4579
19,117.8010,194.0380,0.1280,-0.011064,-0.017376,0.000000,1.058315,26.4579
20,301.6450,173.0000,-0.4000,-0.006967,-0.002073,0.029228,1.058315,26.4579
21,314.0000,532.6170,0.1280,-0.000812,0.000041,0.000000,1.058315,26.4579
22,69.9103,101.0880,0.1280,-0.002949,-0.003342,0.000000,1.058315,26.4579
23,122.5000,10.0000,0.1280,-0.000021,-0.000786,0.000000,1.058315,26.4579
24,312.4100,521.1100,0.1280,-0.017865,0.005405,0.000000,1.058315,26.4579
25,607.5000,10.0000,0.1280,-0.000758,-0.001320,0.000000,1.058315,26.4579
26,69.9103,101.0880,0.0000,-0.002867,-0.003263,-0.000024,1.058315,26.4579
27,122.5000,10.0000,0.0000,0.000120,-0.000529,-0.000004,1.058315,26.4579
