node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,tension_margin_Nm
1,315.0000,545.5960,0.0000,1.927781,-0.316488,-0.628315,-82686.070000,-2067151.7500
2,315.0000,545.5960,-0.2000,1.928385,-0.328853,-0.628306,-82686.070000,-2067151.7500
3,630.0000,0.0000,0.0000,0.345791,0.982677,-0.020446,-82686.070000,-2067151.7500
4,630.0000,0.0000,-0.2000,0.346348,0.984524,-0.020650,-82686.070000,-2067151.7500
5,55.0000,95.2628,0.0000,0.352875,-0.791879,-0.113067,-82686.070000,-2067151.7500
6,55.0000,95.2628,-0.2000,0.358954,-0.794778,-0.111087,-82686.070000,-2067151.7500
7,110.0000,0.0000,0.0000,-0.311934,0.486569,-0.081919,-82686.070000,-2067151.7500
8,110.0000,0.0000,-0.2000,-0.308749,0.487590,-0.081435,-82686.070000,-2067151.7500
9,63.0801,99.2580,0.0000,0.024781,-0.003166,-0.000509,-82686.070000,-2067151.7500
10,117.5000,5.0000,0.0000,0.004341,0.010947,-0.000976,-82686.070000,-2067151.7500
11,617.5000,5.0000,0.0000,-0.002332,0.007494,-0.000162,-82686.070000,-2067151.7500
12,314.0000,533.8640,0.0000,0.031361,0.014705,-0.008146,-82686.070000,-2067151.7500
13,301.6450,173.0000,-0.2000,0.205989,-5.590984,-0.960067,-82686.070000,-2067151.7500
14,63.0801,99.2580,0.1280,-0.000027,-0.000005,0.000000,-82686.070000,-2067151.7500
15,117.5000,5.0000,0.1280,-0.000045,-0.000138,0.000000,-82686.070000,-2067151.7500
16,617.5000,5.0000,0.1280,0.000020,-0.000090,0.000000,-82686.070000,-2067151.7500
17,314.0000,533.8640,0.1280,-0.000064,0.000015,0.000000,-82686.070000,-2067151.7500
18,63.1803,99.4316,0.1280,-0.000147,0.000140,0.000000,-82686.070000,-2067151.7500
19,117.8010,194.0380,0.1280,6.667272,-5.114021,0.000000,-82686.070000,-2067151.7500
20,301.6450,173.0000,-0.4000,0.216980,-5.588542,-0.960201,-82686.070000,-2067151.7500
21,314.0000,532.6170,0.1280,-0.040489,-0.215351,0.000000,-82686.070000,-2067151.7500
22,69.9103,101.0880,0.1280,1.020203,-0.214417,0.000000,-82686.070000,-2067151.7500
23,122.5000,10.0000,0.1280,0.323102,0.013388,0.000000,-82686.070000,-2067151.7500
24,312.4100,521.1100,0.1280,-0.283013,-3.437405,0.000000,-82686.070000,-2067151.7500
25,607.5000,10.0000,0.1280,-0.344154,-0.004509,0.000000,-82686.070000,-2067151.7500
26,69.9103,101.0880,0.0000,1.019386,-0.214996,0.000081,-82686.070000,-2067151.7500
27,122.5000,10.0000,0.0000,0.322711,0.013443,0.000037,-82686.070000,-2067151.7500
28,607.5000,10.0000,0.0000,-0.343825,-0.003943,-0.000148,-82686.070000,-2067151.7500
29,312.4100,521.1100,0.0000,-0.282462,-3.438908,-0.000150,-82686.070000,-2067151.7500
30,117.5000,5.0000,0.6280,0.000007,0.000006,0.000000,-82686.070000,-2067151.7500
31,63.0801,99.6058,0.1280,0.000004,-0.000001,0.000000,-82686.070000,-2067151.7500
32,63.0801,99.6058,0.6280,0.000009,-0.000001,0.000000,-82686.070000,-2067151.7500
33,617.5000,5.0000,0.6280,-0.000003,-0.000002,0.000000,-82686.070000,-2067151.7500
34,314.0000,532.6170,0.6280,-0.041350,-0.416035,0.000000,-82686.070000,-2067151.7500
35,315.0000,545.5960,-0.1000,1.928085,-0.322664,-0.628309,-82686.070000,-2067151.7500
36,630.0000,0.0000,-0.1000,0.346079,0.983594,-0.020548,-82686.070000,-2067151.7500
37,318.9870,538.6900,0.0000,0.982157,-1.557029,-0.250325,-82686.070000,-2067151.7500
38,322.9750,531.7830,0.0000,-0.030276,-3.115070,-0.078623,-82686.070000,-2067151.7500
39,326.9620,524.8770,0.0000,-0.531483,-4.586754,-0.009152,-82686.070000,-2067151.7500
40,330.9490,517.9710,0.0000,-0.721946,-5.726212,0.015571,-82686.070000,-2067151.7500
41,334.9370,511.0650,0.0000,-0.926707,-6.573707,0.031730,-82686.070000,-2067151.7500
42,338.9240,504.1580,0.0000,-1.106392,-7.242150,-0.021667,-82686.070000,-2067151.7500
43,342.9110,497.2520,0.0000,-1.281877,-7.785162,-0.069091,-82686.070000,-2067151.7500
44,346.8990,490.3460,0.0000,-1.439396,-8.231667,-0.116833,-82686.070000,-2067151.7500
45,350.8860,483.4390,0.0000,-1.592148,-8.596220,-0.060140,-82686.070000,-2067151.7500
46,354.8730,476.5330,0.0000,-1.733838,-8.908373,-0.020701,-82686.070000,-2067151.7500
47,358.8610,469.6270,0.0000,-1.885569,-9.179425,-0.029655,-82686.070000,-2067151.7500
48,362.8480,462.7210,0.0000,-2.020641,-9.398014,-0.011953,-82686.070000,-2067151.7500
49,366.8350,455.8140,0.0000,-2.170125,-9.590276,-0.018075,-82686.070000,-2067151.7500
50,370.8230,448.9080,0.0000,-2.308866,-9.742502,-0.041367,-82686.070000,-2067151.7500
51,374.8100,442.0020,0.0000,-2.464172,-9.876479,-0.019648,-82686.070000,-2067151.7500
52,378.7970,435.0960,0.0000,-2.609133,-9.983034,-0.002028,-82686.070000,-2067151.7500
53,382.7850,428.1890,0.0000,-2.761969,-10.072529,0.007074,-82686.070000,-2067151.7500
54,386.7720,421.2830,0.0000,-2.905171,-10.131660,-0.053462,-82686.070000,-2067151.7500
55,390.7590,414.3770,0.0000,-3.067589,-10.180837,-0.041685,-82686.070000,-2067151.7500
56,394.7470,407.4700,0.0000,-3.222949,-10.213142,-0.034696,-82686.070000,-2067151.7500
57,398.7340,400.5640,0.0000,-3.379463,-10.232111,-0.049276,-82686.070000,-2067151.7500
58,402.7220,393.6580,0.0000,-3.540986,-10.231579,-0.013844,-82686.070000,-2067151.7500
59,406.7090,386.7520,0.0000,-3.695717,-10.217931,0.012738,-82686.070000,-2067151.7500
60,410.6960,379.8450,0.0000,-3.866412,-10.198054,-0.026918,-82686.070000,-2067151.7500
