node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,T_buckle_C
57,398.7340,400.5640,0.0000,0.003266,0.001206,0.009405,-7067.187000,-855104.6
58,402.7220,393.6580,0.0000,0.000972,-0.001272,0.004169,-7067.187000,-855104.6
59,406.7090,386.7520,0.0000,0.000362,-0.000850,-0.005153,-7067.187000,-855104.6
60,410.6960,379.8450,0.0000,-0.002540,0.000233,-0.030658,-7067.187000,-855104.6
61,414.6840,372.9390,0.0000,-0.000172,0.000889,-0.029403,-7067.187000,-855104.6
62,418.6710,366.0330,0.0000,0.000737,-0.001493,-0.004761,-7067.187000,-855104.6
63,422.6580,359.1260,0.0000,-0.000078,-0.006733,0.027551,-7067.187000,-855104.6
64,426.6460,352.2200,0.0000,-0.001161,-0.006035,0.046384,-7067.187000,-855104.6
65,430.6330,345.3140,0.0000,-0.001252,-0.003783,0.037967,-7067.187000,-855104.6
66,434.6200,338.4080,0.0000,-0.000698,-0.001493,0.039054,-7067.187000,-855104.6
67,438.6080,331.5010,0.0000,-0.001161,-0.001007,0.049364,-7067.187000,-855104.6
68,442.5950,324.5950,0.0000,-0.001522,-0.002218,0.041971,-7067.187000,-855104.6
69,446.5820,317.6890,0.0000,-0.000339,-0.001400,0.048554,-7067.187000,-855104.6
70,450.5700,310.7830,0.0000,0.004638,-0.003970,0.050852,-7067.187000,-855104.6
71,454.5570,303.8760,0.0000,-0.003471,-0.007220,0.030538,-7067.187000,-855104.6
72,458.5440,296.9700,0.0000,-0.000144,-0.000337,0.011209,-7067.187000,-855104.6
73,462.5320,290.0640,0.0000,0.004064,0.000861,-0.021297,-7067.187000,-855104.6
74,466.5190,283.1570,0.0000,0.001778,-0.002747,-0.021237,-7067.187000,-855104.6
75,470.5060,276.2510,0.0000,0.004238,-0.004241,0.010728,-7067.187000,-855104.6
76,474.4940,269.3450,0.0000,0.000715,-0.002330,0.027182,-7067.187000,-855104.6
77,478.4810,262.4390,0.0000,-0.000683,-0.005138,0.055564,-7067.187000,-855104.6
78,482.4680,255.5320,0.0000,0.002200,-0.008235,0.047291,-7067.187000,-855104.6
79,486.4560,248.6260,0.0000,0.001745,-0.000873,0.020790,-7067.187000,-855104.6
80,490.4430,241.7200,0.0000,0.002135,0.001986,0.015079,-7067.187000,-855104.6
81,494.4300,234.8130,0.0000,0.002446,-0.000114,0.011770,-7067.187000,-855104.6
82,498.4180,227.9070,0.0000,0.000427,-0.000400,0.004199,-7067.187000,-855104.6
83,502.4050,221.0010,0.0000,-0.000003,0.000427,-0.003244,-7067.187000,-855104.6
84,506.3920,214.0950,0.0000,-0.000567,0.001366,-0.008336,-7067.187000,-855104.6
85,510.3800,207.1880,0.0000,0.000028,0.001610,-0.003517,-7067.187000,-855104.6
86,514.3670,200.2820,0.0000,-0.001107,0.003004,0.005820,-7067.187000,-855104.6
87,518.3540,193.3760,0.0000,-0.002867,0.006827,0.015148,-7067.187000,-855104.6
88,522.3420,186.4700,0.0000,0.000099,0.009252,0.029940,-7067.187000,-855104.6
89,526.3290,179.5630,0.0000,-0.001682,0.002641,0.004195,-7067.187000,-855104.6
90,530.3160,172.6570,0.0000,-0.002905,-0.002332,0.006329,-7067.187000,-855104.6
91,534.3040,165.7510,0.0000,-0.000112,-0.001736,0.009423,-7067.187000,-855104.6
92,538.2910,158.8440,0.0000,-0.004723,-0.002409,-0.019078,-7067.187000,-855104.6
93,542.2790,151.9380,0.0000,-0.012560,-0.000458,-0.043460,-7067.187000,-855104.6
94,546.2660,145.0320,0.0000,-0.015299,0.003762,-0.042246,-7067.187000,-855104.6
95,550.2530,138.1260,0.0000,0.003986,0.011329,-0.037762,-7067.187000,-855104.6
96,554.2400,131.2190,0.0000,0.007761,0.004042,-0.027896,-7067.187000,-855104.6
97,558.2280,124.3130,0.0000,0.000941,-0.001822,-0.014859,-7067.187000,-855104.6
98,562.2150,117.4070,0.0000,-0.001235,-0.006869,0.012500,-7067.187000,-855104.6
99,566.2030,110.5000,0.0000,-0.002086,-0.002734,0.010213,-7067.187000,-855104.6
100,570.1900,103.5940,0.0000,0.000363,0.000479,-0.004129,-7067.187000,-855104.6
101,574.1770,96.6879,0.0000,0.000233,-0.000871,-0.005371,-7067.187000,-855104.6
102,578.1650,89.7816,0.0000,-0.002169,0.001310,-0.007055,-7067.187000,-855104.6
103,582.1520,82.8753,0.0000,0.000210,-0.003965,-0.001398,-7067.187000,-855104.6
104,586.1390,75.9691,0.0000,0.002064,-0.006083,-0.004995,-7067.187000,-855104.6
105,590.1270,69.0628,0.0000,0.000879,-0.002896,-0.007904,-7067.187000,-855104.6
106,594.1140,62.1565,0.0000,-0.003662,-0.000857,-0.004544,-7067.187000,-855104.6
107,598.1010,55.2502,0.0000,0.003806,-0.008610,0.001712,-7067.187000,-855104.6
108,602.0890,48.3439,0.0000,0.007755,-0.003483,0.007342,-7067.187000,-855104.6
109,606.0760,41.4377,0.0000,0.005519,-0.002629,0.014017,-7067.187000,-855104.6
110,610.0630,34.5314,0.0000,0.001228,-0.000637,0.020751,-7067.187000,-855104.6
111,614.0510,27.6251,0.0000,0.002144,0.001511,0.026174,-7067.187000,-855104.6
112,618.0380,20.7188,0.0000,-0.001374,0.000718,0.025400,-7067.187000,-855104.6
113,622.0250,13.8126,0.0000,0.001416,0.000213,0.014094,-7067.187000,-855104.6
114,626.0130,6.9063,0.0000,0.000380,-0.000497,0.005261,-7067.187000,-855104.6
115,316.9940,542.1430,0.0000,-0.000238,0.000276,-0.004497,-7067.187000,-855104.6
116,320.9810,535.2370,0.0000,-0.000535,0.000491,-0.004182,-7067.187000,-855104.6
117,324.9680,528.3300,0.0000,-0.000212,0.001948,-0.001566,-7067.187000,-855104.6
118,328.9560,521.4240,0.0000,0.003680,0.005460,-0.000800,-7067.187000,-855104.6
119,332.9430,514.5180,0.0000,-0.001888,-0.001656,-0.003053,-7067.187000,-855104.6
120,336.9300,507.6110,0.0000,-0.000569,-0.000426,-0.001686,-7067.187000,-855104.6
121,340.9180,500.7050,0.0000,0.009942,-0.000992,-0.003671,-7067.187000,-855104.6
122,344.9050,493.7990,0.0000,0.003134,-0.005157,-0.016033,-7067.187000,-855104.6
123,348.8920,486.8930,0.0000,-0.001908,-0.001801,-0.011936,-7067.187000,-855104.6
124,352.8800,479.9860,0.0000,0.000845,0.000256,0.005370,-7067.187000,-855104.6
125,356.8670,473.0800,0.0000,-0.000420,-0.000022,-0.009491,-7067.187000,-855104.6
126,360.8540,466.1740,0.0000,0.000531,-0.001114,-0.023084,-7067.187000,-855104.6
127,364.8420,459.2680,0.0000,0.000152,0.000695,-0.007856,-7067.187000,-855104.6
128,368.8290,452.3610,0.0000,-0.001831,0.003124,0.006445,-7067.187000,-855104.6
129,372.8160,445.4550,0.0000,-0.001691,0.002764,0.007990,-7067.187000,-855104.6
130,376.8040,438.5490,0.0000,-0.000976,0.000934,0.000711,-7067.187000,-855104.6
131,380.7910,431.6420,0.0000,0.000738,0.000558,-0.004993,-7067.187000,-855104.6
132,384.7780,424.7360,0.0000,0.000773,0.001070,0.018878,-7067.187000,-855104.6
133,388.7660,417.8300,0.0000,-0.002293,0.000838,0.047564,-7067.187000,-855104.6
134,392.7530,410.9240,0.0000,-0.000929,-0.000088,0.025506,-7067.187000,-855104.6
135,396.7410,404.0170,0.0000,0.000779,0.000689,0.015956,-7067.187000,-855104.6
136,400.7280,397.1110,0.0000,0.003022,0.000607,0.006376,-7067.187000,-855104.6
137,404.7150,390.2050,0.0000,0.000253,-0.001465,-0.000217,-7067.187000,-855104.6
138,408.7030,383.2980,0.0000,-0.002278,0.000143,-0.018137,-7067.187000,-855104.6
139,412.6900,376.3920,0.0000,-0.001285,0.000343,-0.036646,-7067.187000,-855104.6
140,416.6770,369.4860,0.0000,0.000180,0.000259,-0.016399,-7067.187000,-855104.6
141,420.6650,362.5800,0.0000,0.000727,-0.003565,0.009176,-7067.187000,-855104.6
142,424.6520,355.6730,0.0000,-0.001719,-0.009280,0.044164,-7067.187000,-855104.6
143,428.6390,348.7670,0.0000,-0.001473,-0.006131,0.043861,-7067.187000,-855104.6
144,432.6270,341.8610,0.0000,-0.000782,-0.002212,0.034552,-7067.187000,-855104.6
145,436.6140,334.9540,0.0000,-0.000818,-0.001242,0.044448,-7067.187000,-855104.6
146,440.6010,328.0480,0.0000,-0.001145,-0.001154,0.049203,-7067.187000,-855104.6
147,444.5890,321.1420,0.0000,-0.001195,-0.002099,0.036948,-7067.187000,-855104.6
148,448.5760,314.2360,0.0000,0.002559,-0.001781,0.058432,-7067.187000,-855104.6
149,452.5630,307.3290,0.0000,0.001290,-0.006110,0.036385,-7067.187000,-855104.6
150,456.5510,300.4230,0.0000,-0.002093,-0.001218,0.021748,-7067.187000,-855104.6
151,460.5380,293.5170,0.0000,0.001901,0.000971,-0.003278,-7067.187000,-855104.6
152,464.5250,286.6110,0.0000,0.004666,-0.000057,-0.030804,-7067.187000,-855104.6
153,468.5130,279.7040,0.0000,0.004933,-0.004779,0.000118,-7067.187000,-855104.6
154,472.5000,272.7980,0.0000,0.001583,-0.002373,0.016971,-7067.187000,-855104.6
155,476.4870,265.8920,0.0000,-0.000090,-0.002903,0.039979,-7067.187000,-855104.6
156,480.4750,258.9850,0.0000,0.001761,-0.009500,0.055619,-7067.187000,-855104.6
157,484.4620,252.0790,0.0000,0.000985,-0.002527,0.033534,-7067.187000,-855104.6
158,488.4490,245.1730,0.0000,0.002245,0.000848,0.017982,-7067.187000,-855104.6
159,492.4370,238.2670,0.0000,0.002449,0.000274,0.013841,-7067.187000,-855104.6
160,496.4240,231.3600,0.0000,0.000688,-0.000922,0.007962,-7067.187000,-855104.6
161,500.4110,224.4540,0.0000,0.000607,-0.000356,-0.000094,-7067.187000,-855104.6
162,504.3990,217.5480,0.0000,-0.001089,0.001678,-0.005382,-7067.187000,-855104.6
163,508.3860,210.6410,0.0000,-0.000335,0.000907,-0.007088,-7067.187000,-855104.6
164,512.3730,203.7350,0.0000,-0.000260,0.002554,0.001302,-7067.187000,-855104.6
165,516.3610,196.8290,0.0000,-0.002241,0.004043,0.010336,-7067.187000,-855104.6
166,520.3480,189.9230,0.0000,-0.000075,0.011498,0.026165,-7067.187000,-855104.6
167,524.3350,183.0160,0.0000,-0.001578,0.005513,0.013279,-7067.187000,-855104.6
168,528.3230,176.1100,0.0000,-0.001512,-0.000202,0.002744,-7067.187000,-855104.6
169,532.3100,169.2040,0.0000,-0.001548,-0.002064,0.009244,-7067.187000,-855104.6
170,536.2970,162.2980,0.0000,0.001012,-0.002945,-0.003903,-7067.187000,-855104.6
171,540.2850,155.3910,0.0000,-0.007854,-0.001508,-0.032977,-7067.187000,-855104.6
172,544.2720,148.4850,0.0000,-0.019090,0.000773,-0.045239,-7067.187000,-855104.6
173,548.2600,141.5790,0.0000,-0.004398,0.007859,-0.039656,-7067.187000,-855104.6
174,552.2470,134.6720,0.0000,0.009169,0.010218,-0.035418,-7067.187000,-855104.6
175,556.2340,127.7660,0.0000,0.004143,-0.000544,-0.020847,-7067.187000,-855104.6
176,560.2210,120.8600,0.0000,0.000103,-0.004541,-0.004554,-7067.187000,-855104.6
177,564.2090,113.9540,0.0000,-0.003643,-0.005876,0.016960,-7067.187000,-855104.6
178,568.1960,107.0470,0.0000,-0.000715,0.000206,0.000782,-7067.187000,-855104.6
179,572.1840,100.1410,0.0000,0.000507,-0.000245,-0.005109,-7067.187000,-855104.6
180,576.1710,93.2348,0.0000,-0.000957,0.000095,-0.005749,-7067.187000,-855104.6
181,580.1580,86.3285,0.0000,-0.004089,0.000952,-0.007062,-7067.187000,-855104.6
182,584.1460,79.4222,0.0000,0.001569,-0.006436,0.000609,-7067.187000,-855104.6
183,588.1330,72.5159,0.0000,0.003011,-0.004857,-0.007939,-7067.187000,-855104.6
184,592.1200,65.6096,0.0000,-0.008663,-0.000018,-0.007204,-7067.187000,-855104.6
185,596.1080,58.7034,0.0000,-0.000983,-0.001661,-0.001750,-7067.187000,-855104.6
186,600.0950,51.7971,0.0000,0.007129,-0.011005,0.005246,-7067.187000,-855104.6
187,604.0820,44.8908,0.0000,0.008183,-0.002345,0.011585,-7067.187000,-855104.6
188,608.0700,37.9845,0.0000,0.001761,-0.002055,0.016291,-7067.187000,-855104.6
189,612.0570,31.0783,0.0000,0.000670,0.000216,0.022521,-7067.187000,-855104.6
190,616.0440,24.1720,0.0000,-0.002155,0.000725,0.029678,-7067.187000,-855104.6
191,620.0320,17.2657,0.0000,0.001346,0.000941,0.018179,-7067.187000,-855104.6
192,624.0190,10.3594,0.0000,0.001037,-0.000271,0.010569,-7067.187000,-855104.6
193,628.0060,3.4531,0.0000,0.000699,-0.000206,-0.001410,-7067.187000,-855104.6
194,318.9870,538.6900,-0.2000,-0.000348,0.000217,-0.005004,-7067.187000,-855104.6
195,322.9750,531.7830,-0.2000,-0.001130,0.000735,-0.002889,-7067.187000,-855104.6
196,326.9620,524.8770,-0.2000,0.003815,0.004417,-0.000867,-7067.187000,-855104.6
197,330.9490,517.9710,-0.2000,-0.000138,0.000471,-0.001686,-7067.187000,-855104.6
198,334.9370,511.0650,-0.2000,-0.000675,-0.001130,-0.003783,-7067.187000,-855104.6
199,338.9240,504.1580,-0.2000,0.000045,-0.000023,-0.001541,-7067.187000,-855104.6
200,342.9110,497.2520,-0.2000,0.008626,-0.003992,-0.010262,-7067.187000,-855104.6
201,346.8990,490.3460,-0.2000,-0.004468,-0.004283,-0.018550,-7067.187000,-855104.6
202,350.8860,483.4390,-0.2000,0.000664,-0.000839,-0.001253,-7067.187000,-855104.6
203,354.8730,476.5330,-0.2000,0.000233,0.000466,0.001576,-7067.187000,-855104.6
204,358.8610,469.6270,-0.2000,-0.000951,-0.000277,-0.020115,-7067.187000,-855104.6
205,362.8480,462.7210,-0.2000,0.000055,-0.001239,-0.018595,-7067.187000,-855104.6
206,366.8350,455.8140,-0.2000,-0.001038,0.002048,-0.000135,-7067.187000,-855104.6
207,370.8230,448.9080,-0.2000,-0.002011,0.004617,0.011900,-7067.187000,-855104.6
208,374.8100,442.0020,-0.2000,-0.001669,0.002354,0.004678,-7067.187000,-855104.6
209,378.7970,435.0960,-0.2000,-0.000078,0.000600,-0.003406,-7067.187000,-855104.6
210,382.7850,428.1890,-0.2000,0.000654,0.000708,-0.001647,-7067.187000,-855104.6
211,386.7720,421.2830,-0.2000,-0.002024,0.000109,0.052908,-7067.187000,-855104.6
212,390.7590,414.3770,-0.2000,-0.000396,0.001954,0.036731,-7067.187000,-855104.6
213,394.7470,407.4700,-0.2000,0.000175,0.000848,0.020939,-7067.187000,-855104.6
214,398.7340,400.5640,-0.2000,0.003378,0.001555,0.009395,-7067.187000,-855104.6
215,402.7220,393.6580,-0.2000,0.001000,-0.001085,0.004160,-7067.187000,-855104.6
216,406.7090,386.7520,-0.2000,-0.000037,-0.000588,-0.005165,-7067.187000,-855104.6
217,410.6960,379.8450,-0.2000,-0.003579,0.000341,-0.030635,-7067.187000,-855104.6
218,414.6840,372.9390,-0.2000,-0.000785,-0.000275,-0.029408,-7067.187000,-855104.6
219,418.6710,366.0330,-0.2000,0.000657,-0.002185,-0.004743,-7067.187000,-855104.6
220,422.6580,359.1260,-0.2000,0.001008,-0.007336,0.027547,-7067.187000,-855104.6
221,426.6460,352.2200,-0.2000,-0.000511,-0.005486,0.046416,-7067.187000,-855104.6
222,430.6330,345.3140,-0.2000,-0.000386,-0.002762,0.037975,-7067.187000,-855104.6
223,434.6200,338.4080,-0.2000,0.001188,-0.000779,0.039049,-7067.187000,-855104.6
224,438.6080,331.5010,-0.2000,0.000936,-0.000033,0.049363,-7067.187000,-855104.6
225,442.5950,324.5950,-0.2000,0.000127,-0.000544,0.041988,-7067.187000,-855104.6
226,446.5820,317.6890,-0.2000,0.002332,-0.001010,0.048551,-7067.187000,-855104.6
227,450.5700,310.7830,-0.2000,0.005592,-0.002317,0.050827,-7067.187000,-855104.6
228,454.5570,303.8760,-0.2000,-0.002614,-0.006551,0.030556,-7067.187000,-855104.6
229,458.5440,296.9700,-0.2000,0.000199,0.000621,0.011157,-7067.187000,-855104.6
230,462.5320,290.0640,-0.2000,0.003449,0.001614,-0.021298,-7067.187000,-855104.6
231,466.5190,283.1570,-0.2000,0.001634,-0.003915,-0.021219,-7067.187000,-855104.6
232,470.5060,276.2510,-0.2000,0.004967,-0.004065,0.010696,-7067.187000,-855104.6
233,474.4940,269.3450,-0.2000,0.002206,-0.002110,0.027141,-7067.187000,-855104.6
234,478.4810,262.4390,-0.2000,0.001625,-0.004378,0.055614,-7067.187000,-855104.6
235,482.4680,255.5320,-0.2000,0.003336,-0.006626,0.047249,-7067.187000,-855104.6
236,486.4560,248.6260,-0.2000,0.002431,-0.000070,0.020817,-7067.187000,-855104.6
237,490.4430,241.7200,-0.2000,0.002611,0.002378,0.015107,-7067.187000,-855104.6
238,494.4300,234.8130,-0.2000,0.002673,0.000199,0.011763,-7067.187000,-855104.6
239,498.4180,227.9070,-0.2000,0.000474,-0.000178,0.004196,-7067.187000,-855104.6
240,502.4050,221.0010,-0.2000,-0.000254,0.000405,-0.003259,-7067.187000,-855104.6
241,506.3920,214.0950,-0.2000,-0.000933,0.001249,-0.008308,-7067.187000,-855104.6
242,510.3800,207.1880,-0.2000,0.000132,0.001400,-0.003538,-7067.187000,-855104.6
243,514.3670,200.2820,-0.2000,-0.000723,0.002935,0.005756,-7067.187000,-855104.6
244,518.3540,193.3760,-0.2000,-0.001966,0.006857,0.015090,-7067.187000,-855104.6
245,522.3420,186.4700,-0.2000,0.000237,0.009793,0.029944,-7067.187000,-855104.6
246,526.3290,179.5630,-0.2000,-0.001804,0.002838,0.004221,-7067.187000,-855104.6
247,530.3160,172.6570,-0.2000,-0.002667,-0.002507,0.006332,-7067.187000,-855104.6
248,534.3040,165.7510,-0.2000,-0.000235,-0.001527,0.009464,-7067.187000,-855104.6
249,538.2910,158.8440,-0.2000,-0.006080,-0.002302,-0.019118,-7067.187000,-855104.6
250,542.2790,151.9380,-0.2000,-0.014124,-0.000979,-0.043454,-7067.187000,-855104.6
251,546.2660,145.0320,-0.2000,-0.016450,0.002849,-0.042243,-7067.187000,-855104.6
252,550.2530,138.1260,-0.2000,0.002709,0.010569,-0.037742,-7067.187000,-855104.6
253,554.2400,131.2190,-0.2000,0.007158,0.003174,-0.027807,-7067.187000,-855104.6
254,558.2280,124.3130,-0.2000,0.000523,-0.002398,-0.014868,-7067.187000,-855104.6
255,562.2150,117.4070,-0.2000,-0.000835,-0.007529,0.012506,-7067.187000,-855104.6
256,566.2030,110.5000,-0.2000,-0.002336,-0.002152,0.010193,-7067.187000,-855104.6
257,570.1900,103.5940,-0.2000,0.000140,0.000464,-0.004117,-7067.187000,-855104.6
258,574.1770,96.6879,-0.2000,0.000026,-0.000993,-0.005380,-7067.187000,-855104.6
259,578.1650,89.7816,-0.2000,-0.002470,0.001252,-0.007067,-7067.187000,-855104.6
260,582.1520,82.8753,-0.2000,0.000405,-0.004244,-0.001326,-7067.187000,-855104.6
261,586.1390,75.9691,-0.2000,0.001878,-0.005813,-0.004979,-7067.187000,-855104.6
262,590.1270,69.0628,-0.2000,0.000583,-0.003058,-0.007966,-7067.187000,-855104.6
263,594.1140,62.1565,-0.2000,-0.003738,-0.001030,-0.004509,-7067.187000,-855104.6
264,598.1010,55.2502,-0.2000,0.003944,-0.008744,0.001789,-7067.187000,-855104.6
265,602.0890,48.3439,-0.2000,0.008029,-0.003485,0.007276,-7067.187000,-855104.6
266,606.0760,41.4377,-0.2000,0.006033,-0.002402,0.013996,-7067.187000,-855104.6
267,610.0630,34.5314,-0.2000,0.001723,-0.000554,0.020746,-7067.187000,-855104.6
268,614.0510,27.6251,-0.2000,0.002921,0.001592,0.026190,-7067.187000,-855104.6
269,618.0380,20.7188,-0.2000,-0.000856,0.001547,0.025385,-7067.187000,-855104.6
270,622.0250,13.8126,-0.2000,0.001941,0.000664,0.014101,-7067.187000,-855104.6
271,626.0130,6.9063,-0.2000,0.000632,0.000007,0.005253,-7067.187000,-855104.6
272,316.9940,542.1430,-0.2000,-0.000528,0.000193,-0.004499,-7067.187000,-855104.6
273,320.9810,535.2370,-0.2000,-0.000669,0.000350,-0.004186,-7067.187000,-855104.6
274,324.9680,528.3300,-0.2000,-0.000269,0.001847,-0.001567,-7067.187000,-855104.6
275,328.9560,521.4240,-0.2000,0.003503,0.005358,-0.000866,-7067.187000,-855104.6
276,332.9430,514.5180,-0.2000,-0.002023,-0.001671,-0.003093,-7067.187000,-855104.6
277,336.9300,507.6110,-0.2000,-0.000622,-0.000538,-0.001698,-7067.187000,-855104.6
278,340.9180,500.7050,-0.2000,0.009738,-0.000853,-0.003644,-7067.187000,-855104.6
279,344.9050,493.7990,-0.2000,0.003014,-0.005025,-0.016064,-7067.187000,-855104.6
280,348.8920,486.8930,-0.2000,-0.001760,-0.002252,-0.011956,-7067.187000,-855104.6
281,352.8800,479.9860,-0.2000,0.000883,0.000171,0.005363,-7067.187000,-855104.6
282,356.8670,473.0800,-0.2000,-0.000797,0.000379,-0.009472,-7067.187000,-855104.6
283,360.8540,466.1740,-0.2000,0.000106,-0.001396,-0.023092,-7067.187000,-855104.6
284,364.8420,459.2680,-0.2000,-0.000025,0.000029,-0.007848,-7067.187000,-855104.6
285,368.8290,452.3610,-0.2000,-0.001671,0.002862,0.006440,-7067.187000,-855104.6
286,372.8160,445.4550,-0.2000,-0.001641,0.002953,0.007992,-7067.187000,-855104.6
287,376.8040,438.5490,-0.2000,-0.001098,0.001097,0.000722,-7067.187000,-855104.6
288,380.7910,431.6420,-0.2000,0.000644,0.000428,-0.004993,-7067.187000,-855104.6
289,384.7780,424.7360,-0.2000,0.002153,0.000442,0.018873,-7067.187000,-855104.6
290,388.7660,417.8300,-0.2000,-0.000941,0.001958,0.047562,-7067.187000,-855104.6
291,392.7530,410.9240,-0.2000,0.000040,0.000937,0.025511,-7067.187000,-855104.6
292,396.7410,404.0170,-0.2000,0.001161,0.001223,0.015959,-7067.187000,-855104.6
293,400.7280,397.1110,-0.2000,0.003098,0.000827,0.006361,-7067.187000,-855104.6
294,404.7150,390.2050,-0.2000,0.000109,-0.001266,-0.000228,-7067.187000,-855104.6
295,408.7030,383.2980,-0.2000,-0.003027,0.000408,-0.018140,-7067.187000,-855104.6
296,412.6900,376.3920,-0.2000,-0.002088,-0.000180,-0.036622,-7067.187000,-855104.6
