channel_id,x,y,vmm,ch,n,k,adc_med,adc_p25,adc_p75,adc_med_dnl,adc_n,station,eff,use,adc_med_untracked,n_hits,illuminated
698,438.58,280.59,6,5,0,0,,,,,0,P2_IN,,False,90.93647568738994,23371.0,False
697,332.83,212.63,6,6,0,0,,,,,0,P2_IN,,False,103.07042253521126,2119.0,False
696,227.07,144.66,6,7,0,0,,,,,0,P2_IN,,False,104.44543429844096,1706.0,False
695,458.39,292.04,6,8,0,0,,,,,0,P2_IN,,False,104.4557956777996,19512.0,False
694,352.63,224.08,6,9,1982,312,117.0,107.0,153.25,122.74285714285715,312,P2_IN,0.1574167507568113,True,123.21720832359132,19207.0,True
693,246.88,156.11,6,10,0,0,,,,,0,P2_IN,,False,111.19958527734578,8419.0,False
692,478.2,303.48,6,11,0,0,,,,,0,P2_IN,,False,119.10105580693816,10085.0,False
691,372.44,235.52,6,12,7090,2055,92.0,82.0,181.5,93.59747102212856,2055,P2_IN,0.28984485190409026,True,93.97611177222444,51450.0,True
690,498.01,314.93,6,13,0,0,,,,,0,P2_IN,,False,100.86676016830296,16005.0,False
689,121.33,76.7,6,14,0,0,,,,,0,P2_IN,,False,133.7041420118343,4907.0,False
688,392.25,246.96,6,15,5374,973,107.0,92.0,141.0,107.44615384615385,973,P2_IN,0.18105694082620022,True,110.22560370492889,32303.0,True
687,266.68,167.56,6,16,0,0,,,,,0,P2_IN,,False,98.49377415199656,13670.0,False
686,141.12,88.16,6,17,0,0,,,,,0,P2_IN,,False,104.75757575757576,4892.0,False
685,412.05,258.41,6,18,6138,1312,105.0,95.0,136.25,108.0392156862745,1312,P2_IN,0.2137504072987944,True,106.84544065206316,39840.0,True
684,286.48,179.0,6,19,0,0,,,,,0,P2_IN,,False,93.19547262159682,9166.0,False
683,431.85,269.85,6,20,18,1,80.0,80.0,80.0,88.0,1,P2_IN,0.05555555555555555,False,110.10815173527038,21199.0,False
682,160.91,99.61,6,21,0,0,,,,,0,P2_IN,,False,107.45152354570637,9972.0,False
681,306.28,190.45,6,22,0,0,,,,,0,P2_IN,,False,103.92831541218638,21870.0,False
680,451.66,281.29,6,23,0,0,,,,,0,P2_IN,,False,122.79365079365078,13282.0,False
679,471.46,292.73,6,24,0,0,,,,,0,P2_IN,,False,109.27206586253112,21433.0,False
678,326.08,201.89,6,25,0,0,,,,,0,P2_IN,,False,114.46792162888974,16913.0,False
677,491.26,304.16,6,26,0,0,,,,,0,P2_IN,,False,110.2780269058296,12728.0,False
676,180.71,111.05,6,27,0,0,,,,,0,P2_IN,,False,106.19761129207384,6140.0,False
675,345.88,213.32,6,28,0,0,,,,,0,P2_IN,,False,94.99121789560894,22153.0,False
674,200.5,122.49,6,29,0,0,,,,,0,P2_IN,,False,107.11385701676964,6668.0,False
673,365.68,224.76,6,30,6218,1213,129.0,106.0,170.0,130.8995633187773,1213,P2_IN,0.19507880347378578,True,137.14211297411688,34840.0,True
672,220.29,133.93,6,31,0,0,,,,,0,P2_IN,,False,113.43738656987296,10952.0,False
671,385.48,236.2,6,32,10107,2314,100.5,80.0,216.0,103.62694300518135,2314,P2_IN,0.22895023251212032,True,109.37019719455174,61535.0,True
670,405.28,247.63,6,33,6130,1196,113.0,99.0,143.0,114.33333333333333,1196,P2_IN,0.19510603588907013,True,117.48684506408816,44428.0,True
669,240.09,145.37,6,34,0,0,,,,,0,P2_IN,,False,105.07614814814816,29102.0,False
668,425.08,259.07,6,35,3671,610,96.0,86.0,116.0,100.30344827586207,610,P2_IN,0.1661672568782348,True,98.20011983223488,22729.0,True
667,259.88,156.8,6,36,0,0,,,,,0,P2_IN,,False,100.81886387995712,11250.0,False
666,444.87,270.5,6,37,0,0,,,,,0,P2_IN,,False,102.52942222222222,26113.0,False
665,279.68,168.24,6,38,0,0,,,,,0,P2_IN,,False,146.55072463768116,17896.0,False
664,464.67,281.94,6,39,0,0,,,,,0,P2_IN,,False,105.28941726758916,24686.0,False
663,484.47,293.37,6,40,0,0,,,,,0,P2_IN,,False,120.12037037037037,15379.0,False
662,299.47,179.67,6,41,0,0,,,,,0,P2_IN,,False,108.6622418879056,19001.0,False
661,504.27,304.81,6,42,0,0,,,,,0,P2_IN,,False,88.80037054191756,14151.0,False
660,104.54,60.29,6,43,0,0,,,,,0,P2_IN,,False,127.05226480836237,1862.0,False
659,319.27,191.1,6,44,0,0,,,,,0,P2_IN,,False,121.9521912350598,26481.0,False
658,114.45,66.0,6,45,0,0,,,,,0,P2_IN,,False,321.04761904761904,7348.0,False
657,339.06,202.53,6,46,0,0,,,,,0,P2_IN,,False,93.40455696202532,22371.0,False
656,358.86,213.97,6,47,3633,814,93.0,81.0,122.0,94.51162790697674,814,P2_IN,0.22405725295898707,True,104.11468317923487,60942.0,True
655,134.24,77.43,6,48,0,0,,,,,0,P2_IN,,False,112.69198312236288,4467.0,False
654,378.65,225.4,6,49,9939,1515,106.0,91.0,144.0,107.88746803069054,1515,P2_IN,0.1524298219136734,True,110.06690584698924,40412.0,True
653,398.45,236.83,6,50,8096,1777,99.0,89.0,129.0,102.6815144766147,1777,P2_IN,0.21949110671936758,True,98.48474512033351,107536.0,True
652,418.24,248.26,6,51,10561,1193,92.0,80.0,122.0,93.41747572815534,1193,P2_IN,0.1129627876148092,True,91.69057211925866,39750.0,True
651,154.03,88.86,6,52,0,0,,,,,0,P2_IN,,False,124.15469613259668,3453.0,False
650,438.04,259.69,6,53,3,0,,,,,0,P2_IN,0.0,False,104.12762078395625,35393.0,False
649,457.83,271.12,6,54,0,0,,,,,0,P2_IN,,False,92.91565113500596,23229.0,False
648,477.63,282.55,6,55,0,0,,,,,0,P2_IN,,False,116.61216730038024,28817.0,False
647,497.42,293.98,6,56,0,0,,,,,0,P2_IN,,False,96.30790762771169,18447.0,False
646,193.61,111.71,6,57,0,0,,,,,0,P2_IN,,False,103.32682926829268,5309.0,False
645,233.2,134.56,6,58,0,0,,,,,0,P2_IN,,False,95.8921651221567,8608.0,False
644,292.58,168.85,6,59,0,0,,,,,0,P2_IN,,False,96.22492190211732,17211.0,False
643,332.17,191.7,6,60,0,0,,,,,0,P2_IN,,False,109.22487046632124,19379.0,False
642,371.76,214.56,6,61,14787,4575,81.0,73.0,106.0,84.97107800175284,4575,P2_IN,0.30939338608236966,True,83.73137717229936,94330.0,True
641,391.55,225.99,6,62,17955,3780,88.0,78.0,122.0,90.77631578947368,3780,P2_IN,0.21052631578947367,True,89.33175374811063,76502.0,True
640,490.53,283.13,6,63,0,0,,,,,0,P2_IN,,False,95.53610638626876,18063.0,False
704,293.2,189.73,7,0,0,0,,,,,0,P2_IN,,False,170.4,1855.0,False
705,167.65,110.29,7,1,0,0,,,,,0,P2_IN,,False,164.9108910891089,3588.0,False
706,484.89,314.22,7,2,0,0,,,,,0,P2_IN,,False,177.40845070422534,3778.0,False
707,379.14,246.25,7,3,5620,86,113.5,92.0,210.5,116.00000000000001,86,P2_IN,0.015302491103202847,True,176.62745098039215,4968.0,True
708,273.39,178.27,7,4,0,0,,,,,0,P2_IN,,False,178.11453744493392,3172.0,False
709,465.08,302.76,7,5,0,0,,,,,0,P2_IN,,False,1009.0774986638162,10470.0,False
710,359.32,234.79,7,6,3913,43,120.0,81.5,215.5,114.66666666666667,43,P2_IN,0.01098901098901099,False,167.56275303643724,5803.0,True
711,253.57,166.81,7,7,0,0,,,,,0,P2_IN,,False,172.17142857142858,5021.0,False
712,445.26,291.31,7,8,0,0,,,,,0,P2_IN,,False,194.04904632152588,5024.0,False
713,339.5,223.33,7,9,0,0,,,,,0,P2_IN,,False,203.97080291970804,3576.0,False
714,147.84,98.81,7,10,0,0,,,,,0,P2_IN,,False,187.31034482758625,9878.0,False
715,425.44,279.86,7,11,27,1,264.0,264.0,264.0,264.0,1,P2_IN,0.037037037037037035,False,205.9714285714286,4555.0,False
716,233.76,155.35,7,12,0,0,,,,,0,P2_IN,,False,194.3859649122807,4384.0,False
717,319.68,211.87,7,13,0,0,,,,,0,P2_IN,,False,195.55555555555557,2972.0,False
718,405.61,268.4,7,14,1789,45,106.0,95.0,139.0,108.36363636363636,45,P2_IN,0.02515371716042482,False,184.03619909502265,5076.0,True
719,491.55,324.92,7,15,0,0,,,,,0,P2_IN,,False,201.1737451737452,3651.0,False
720,128.02,87.32,7,16,0,0,,,,,0,P2_IN,,False,179.9840637450199,5966.0,False
721,213.93,143.87,7,17,0,0,,,,,0,P2_IN,,False,232.93982808022923,5658.0,False
722,471.72,313.46,7,18,0,0,,,,,0,P2_IN,,False,192.9142857142857,2268.0,False
723,385.79,256.94,7,19,1620,21,98.0,88.0,185.0,108.0,21,P2_IN,0.012962962962962963,False,219.75221238938053,2126.0,True
724,299.86,200.41,7,20,0,0,,,,,0,P2_IN,,False,209.900293255132,5265.0,False
725,451.89,302.0,7,21,0,0,,,,,0,P2_IN,,False,191.8952536824877,6690.0,False
726,365.96,245.47,7,22,2071,5,95.0,85.0,134.0,93.33333333333333,5,P2_IN,0.0024142926122646064,False,212.22222222222223,3685.0,True
727,280.03,188.94,7,23,0,0,,,,,0,P2_IN,,False,,0.0,False
728,194.1,132.39,7,24,0,0,,,,,0,P2_IN,,False,157.30180460485377,12584.0,False
729,432.06,290.54,7,25,0,0,,,,,0,P2_IN,,False,155.0104025327906,8207.0,False
730,346.13,234.0,7,26,634,2,453.5,360.75,546.25,272.0,2,P2_IN,0.0031545741324921135,False,141.6620336503292,4681.0,True
731,108.2,75.81,7,27,0,0,,,,,0,P2_IN,,False,137.88526315789474,9763.0,False
732,260.19,177.46,7,28,0,0,,,,,0,P2_IN,,False,136.81452872051935,13418.0,False
733,412.22,279.07,7,29,204,16,103.5,90.75,117.0,104.0,16,P2_IN,0.0784313725490196,False,136.32,766.0,False
734,174.27,120.9,7,30,0,0,,,,,0,P2_IN,,False,137.5438596491228,3536.0,False
735,478.32,324.13,7,31,0,0,,,,,0,P2_IN,,False,155.03510758776898,1218.0,False
736,326.29,222.53,7,32,0,0,,,,,0,P2_IN,,False,1009.0357142857144,419.0,False
737,392.38,267.6,7,33,148,8,86.5,82.75,99.75,89.6,8,P2_IN,0.05405405405405406,False,1012.9680365296804,302.0,False
738,240.35,165.98,7,34,0,0,,,,,0,P2_IN,,False,137.6825938566553,2837.0,False
739,458.48,312.66,7,35,0,0,,,,,0,P2_IN,,False,138.38573743922203,1604.0,False
740,306.45,211.05,7,36,0,0,,,,,0,P2_IN,,False,576.0,446.0,False
741,372.54,256.12,7,37,161,0,,,,,0,P2_IN,0.0,False,1012.310502283105,320.0,False
742,154.43,109.39,7,38,0,0,,,,,0,P2_IN,,False,126.28187919463087,1064.0,False
743,438.64,301.19,7,39,0,0,,,,,0,P2_IN,,False,1008.663594470046,416.0,False
744,220.51,154.49,7,40,0,0,,,,,0,P2_IN,,False,283.6923076923077,561.0,False
745,286.6,199.57,7,41,0,0,,,,,0,P2_IN,,False,1013.8378378378378,282.0,False
746,352.69,244.64,7,42,55,1,112.0,112.0,112.0,120.0,1,P2_IN,0.01818181818181818,False,1009.5357142857144,405.0,False
747,418.79,289.71,7,43,0,0,,,,,0,P2_IN,,False,1011.818181818182,335.0,False
748,484.88,334.78,7,44,0,0,,,,,0,P2_IN,,False,1012.8711111111112,313.0,False
749,200.65,142.98,7,45,0,0,,,,,0,P2_IN,,False,1009.0357142857144,419.0,False
750,266.74,188.07,7,46,0,0,,,,,0,P2_IN,,False,1010.3225806451612,371.0,False
751,332.84,233.15,7,47,0,0,,,,,0,P2_IN,,False,133.6956793988729,2769.0,False
752,465.03,323.3,7,48,0,0,,,,,0,P2_IN,,False,141.2701100762066,1961.0,False
753,398.93,278.23,7,49,0,0,,,,,0,P2_IN,,False,246.54545454545456,579.0,False
754,246.88,176.57,7,50,0,0,,,,,0,P2_IN,,False,1010.8256880733944,359.0,False
755,312.98,221.66,7,51,0,0,,,,,0,P2_IN,,False,1011.0599078341014,351.0,False
756,445.17,311.82,7,52,0,0,,,,,0,P2_IN,,False,1012.2666666666668,330.0,False
757,379.08,266.74,7,53,0,0,,,,,0,P2_IN,,False,1012.2242990654206,315.0,False
758,293.11,210.16,7,54,0,0,,,,,0,P2_IN,,False,1012.5767441860464,307.0,False
759,359.21,255.25,7,55,0,0,,,,,0,P2_IN,,False,1012.072072072072,331.0,False
760,425.31,300.33,7,56,0,0,,,,,0,P2_IN,,False,1011.7009345794391,329.0,False
761,339.34,243.74,7,57,0,0,,,,,0,P2_IN,,False,1013.6216216216216,288.0,False
762,405.44,288.83,7,58,0,0,,,,,0,P2_IN,,False,1013.4545454545456,290.0,False
763,471.54,333.92,7,59,0,0,,,,,0,P2_IN,,False,122.82556879739978,1249.0,False
764,385.57,277.33,7,60,0,0,,,,,0,P2_IN,,False,1013.7757847533632,285.0,False
765,451.67,322.42,7,61,0,0,,,,,0,P2_IN,,False,1013.4977973568282,298.0,False
766,431.79,310.92,7,62,0,0,,,,,0,P2_IN,,False,1013.6872037914692,272.0,False
767,478.02,344.51,7,63,0,0,,,,,0,P2_IN,,False,1011.0357142857144,363.0,False
447,144.35,56.38,8,0,0,0,,,,,0,P2_MID,,False,115.34102141680395,10093.0,False
446,538.9,208.42,8,1,0,0,,,,,0,P2_MID,,False,95.54545454545456,23514.0,False
445,357.74,138.25,8,2,0,0,,,,,0,P2_MID,,False,108.56968959220936,32168.0,False
444,176.57,68.11,8,3,0,0,,,,,0,P2_MID,,False,99.45912596401028,16623.0,False
443,389.96,149.98,8,4,0,0,,,,,0,P2_MID,,False,94.76299344612102,69075.0,False
442,422.18,161.71,8,5,0,0,,,,,0,P2_MID,,False,117.70685491361697,98364.0,False
441,208.79,79.83,8,6,0,0,,,,,0,P2_MID,,False,102.95588235294116,21443.0,False
440,454.4,173.44,8,7,0,0,,,,,0,P2_MID,,False,124.0129413419609,60047.0,False
439,486.62,185.17,8,8,0,0,,,,,0,P2_MID,,False,107.7956938550998,41290.0,False
438,241.01,91.56,8,9,0,0,,,,,0,P2_MID,,False,104.88150943396226,24219.0,False
437,518.84,196.9,8,10,0,0,,,,,0,P2_MID,,False,103.98827266064012,27215.0,False
436,551.06,208.62,8,11,0,0,,,,,0,P2_MID,,False,85.22200392927309,20828.0,False
435,273.23,103.28,8,12,0,0,,,,,0,P2_MID,,False,92.33847163004263,31337.0,False
434,305.44,115.01,8,13,0,0,,,,,0,P2_MID,,False,97.97442799461642,44957.0,False
433,337.66,126.74,8,14,0,0,,,,,0,P2_MID,,False,94.34302271240304,48220.0,False
432,369.88,138.46,8,15,0,0,,,,,0,P2_MID,,False,102.4383434155421,52122.0,False
431,402.1,150.19,8,16,0,0,,,,,0,P2_MID,,False,118.35256203673865,76366.0,False
430,434.32,161.91,8,17,0,0,,,,,0,P2_MID,,False,132.00482625482624,76175.0,False
429,466.54,173.64,8,18,0,0,,,,,0,P2_MID,,False,123.19401970778118,52386.0,False
428,498.76,185.37,8,19,0,0,,,,,0,P2_MID,,False,121.45774225774224,38395.0,False
427,530.97,197.09,8,20,0,0,,,,,0,P2_MID,,False,118.13388259526262,30148.0,False
426,253.12,91.77,8,21,0,0,,,,,0,P2_MID,,False,116.81322718922227,23525.0,False
425,285.33,103.49,8,22,0,0,,,,,0,P2_MID,,False,112.34861006761834,33044.0,False
424,317.55,115.21,8,23,0,0,,,,,0,P2_MID,,False,123.89228243021346,45467.0,False
423,349.77,126.94,8,24,0,0,,,,,0,P2_MID,,False,107.44029026660355,38787.0,False
422,381.99,138.66,8,25,0,0,,,,,0,P2_MID,,False,121.01026560208572,50760.0,False
421,414.21,150.38,8,26,0,0,,,,,0,P2_MID,,False,113.36768384192096,73481.0,False
420,446.43,162.1,8,27,0,0,,,,,0,P2_MID,,False,134.51237653944642,67474.0,False
419,478.64,173.83,8,28,0,0,,,,,0,P2_MID,,False,119.52458673362628,39091.0,False
418,510.86,185.55,8,29,0,0,,,,,0,P2_MID,,False,109.1344223578036,32690.0,False
417,543.08,197.28,8,30,0,0,,,,,0,P2_MID,,False,123.04980842911876,25987.0,False
416,220.9,80.06,8,31,0,0,,,,,0,P2_MID,,False,121.54808072813611,22346.0,False
415,188.68,68.35,8,32,0,0,,,,,0,P2_MID,,False,90.61098398169337,25627.0,False
414,156.46,56.64,8,33,0,0,,,,,0,P2_MID,,False,100.53672869735551,16190.0,False
413,124.24,44.94,8,34,0,0,,,,,0,P2_MID,,False,79.19357249626307,20783.0,False
412,426.28,150.56,8,35,0,0,,,,,0,P2_MID,,False,126.6164831175118,67671.0,False
411,458.5,162.28,8,36,0,0,,,,,0,P2_MID,,False,141.77917981072557,50390.0,False
410,490.72,174.01,8,37,0,0,,,,,0,P2_MID,,False,124.80881729546418,33796.0,False
409,522.94,185.73,8,38,0,0,,,,,0,P2_MID,,False,117.4675615212528,26998.0,False
408,555.16,197.45,8,39,0,0,,,,,0,P2_MID,,False,88.89438202247192,18280.0,False
407,394.06,138.84,8,40,0,0,,,,,0,P2_MID,,False,121.79439252336448,50835.0,False
406,361.84,127.12,8,41,0,0,,,,,0,P2_MID,,False,99.23728362183756,58903.0,False
405,329.62,115.4,8,42,0,0,,,,,0,P2_MID,,False,115.51634249047524,36876.0,False
404,297.4,103.68,8,43,0,0,,,,,0,P2_MID,,False,121.58049221043125,28832.0,False
403,265.17,91.97,8,44,0,0,,,,,0,P2_MID,,False,94.09332776152668,33583.0,False
402,232.95,80.26,8,45,0,0,,,,,0,P2_MID,,False,127.32435096943804,23027.0,False
401,200.72,68.55,8,46,0,0,,,,,0,P2_MID,,False,109.04092003209416,21591.0,False
400,168.49,56.85,8,47,0,0,,,,,0,P2_MID,,False,110.04430124848972,16289.0,False
399,136.25,45.17,8,48,0,0,,,,,0,P2_MID,,False,96.13822894168466,14468.0,False
398,535.0,185.9,8,49,0,0,,,,,0,P2_MID,,False,119.16065573770491,24195.0,False
397,502.77,174.17,8,50,0,0,,,,,0,P2_MID,,False,113.1152869476892,32409.0,False
396,470.55,162.45,8,51,0,0,,,,,0,P2_MID,,False,116.38626781770728,42629.0,False
395,438.33,150.73,8,52,0,0,,,,,0,P2_MID,,False,134.65605306799335,55463.0,False
394,406.1,139.01,8,53,0,0,,,,,0,P2_MID,,False,118.24358974358977,52751.0,False
393,373.87,127.29,8,54,0,0,,,,,0,P2_MID,,False,112.41836141778036,41930.0,False
392,341.65,115.57,8,55,0,0,,,,,0,P2_MID,,False,106.8986573478021,45467.0,False
391,309.42,103.85,8,56,0,0,,,,,0,P2_MID,,False,110.83234161708086,30366.0,False
390,277.18,92.14,8,57,0,0,,,,,0,P2_MID,,False,106.1550268610898,30200.0,False
389,547.03,186.05,8,58,0,0,,,,,0,P2_MID,,False,99.3621052631579,29985.0,False
388,514.8,174.33,8,59,0,0,,,,,0,P2_MID,,False,110.3510169846928,24713.0,False
387,482.57,162.61,8,60,0,0,,,,,0,P2_MID,,False,104.77448237269166,34850.0,False
386,450.34,150.88,8,61,0,0,,,,,0,P2_MID,,False,128.01563610518835,52521.0,False
385,418.11,139.16,8,62,0,0,,,,,0,P2_MID,,False,117.9584962406015,55663.0,False
384,559.04,186.2,8,63,0,0,,,,,0,P2_MID,,False,94.72377532700692,13974.0,False
511,517.51,230.14,9,0,0,0,,,,,0,P2_MID,,False,129.59038901601832,33681.0,False
510,465.3,206.9,9,1,2019,1166,121.0,85.0,197.0,123.2,33,P2_MID,0.5775136206042595,False,121.97535494240556,106313.0,True
509,413.1,183.66,9,2,26786,16624,112.0,79.0,178.5,114.21052631578948,875,P2_MID,0.6206227133577242,True,156.60313075506446,161528.0,True
508,497.59,218.67,9,3,0,0,,,,,0,P2_MID,,False,141.1240560949299,26625.0,False
507,360.9,160.42,9,4,0,0,,,,,0,P2_MID,,False,128.82439435940702,64185.0,False
506,445.38,195.43,9,5,6251,3299,136.0,95.5,170.5,134.85714285714286,60,P2_MID,0.5277555591105423,True,159.29285205106603,128856.0,True
505,529.86,230.43,9,6,0,0,,,,,0,P2_MID,,False,154.4113980409617,23163.0,False
504,308.7,137.19,9,7,0,0,,,,,0,P2_MID,,False,133.37047353760445,23141.0,False
503,393.18,172.19,9,8,28166,12492,113.0,80.0,200.0,115.25,401,P2_MID,0.4435134559397856,True,142.7227572225038,113246.0,True
502,477.66,207.19,9,9,0,0,,,,,0,P2_MID,,False,164.771714066103,52064.0,False
501,256.49,113.95,9,10,0,0,,,,,0,P2_MID,,False,145.3957996768982,16204.0,False
500,340.97,148.96,9,11,0,0,,,,,0,P2_MID,,False,138.7058477813694,29452.0,False
499,425.45,183.96,9,12,12966,7836,134.0,90.0,247.5,138.66666666666666,188,P2_MID,0.6043498380379454,True,162.04821909825915,150515.0,True
498,509.92,218.95,9,13,0,0,,,,,0,P2_MID,,False,147.89469548133596,24617.0,False
497,288.77,125.73,9,14,0,0,,,,,0,P2_MID,,False,142.86369426751594,24416.0,False
496,373.24,160.72,9,15,0,0,,,,,0,P2_MID,,False,160.87614678899084,64904.0,False
495,457.71,195.72,9,16,1737,1240,124.0,93.0,173.0,123.2,37,P2_MID,0.713874496257916,False,149.09550956657557,119842.0,True
494,542.19,230.71,9,17,0,0,,,,,0,P2_MID,,False,148.24586913417053,14879.0,False
493,204.29,90.72,9,18,0,0,,,,,0,P2_MID,,False,145.8919298245614,14615.0,False
492,321.03,137.49,9,19,0,0,,,,,0,P2_MID,,False,,0.0,False
491,405.5,172.48,9,20,18045,15895,121.0,91.0,208.75,121.06666666666666,366,P2_MID,0.8808534220005542,True,158.34995632824524,216553.0,True
490,489.97,207.47,9,21,0,0,,,,,0,P2_MID,,False,142.79893899204245,62324.0,False
489,236.56,102.5,9,22,0,0,,,,,0,P2_MID,,False,129.72431444241315,37249.0,False
488,152.09,67.5,9,23,0,0,,,,,0,P2_MID,,False,,0.0,False
487,522.23,219.22,9,24,0,0,,,,,0,P2_MID,,False,152.47297112358012,56299.0,False
486,437.76,184.23,9,25,1388,8,84.0,84.0,84.0,88.0,1,P2_MID,0.005763688760806916,False,150.70388793015937,14879.0,True
485,353.29,149.25,9,26,0,0,,,,,0,P2_MID,,False,131.13015873015874,22390.0,False
484,268.82,114.26,9,27,0,0,,,,,0,P2_MID,,False,,0.0,False
483,184.35,79.27,9,28,0,0,,,,,0,P2_MID,,False,122.65841584158416,6715.0,False
482,470.01,195.98,9,29,0,0,,,,,0,P2_MID,,False,122.21631530705774,14303.0,False
481,385.54,161.0,9,30,1347,11,,,,,0,P2_MID,0.008166295471417966,False,110.10558272895936,10474.0,True
480,110.37,48.81,9,31,0,0,,,,,0,P2_MID,,False,126.13371675053918,4931.0,False
479,502.25,207.73,9,32,0,0,,,,,0,P2_MID,,False,118.96836069846232,26905.0,False
478,301.07,126.02,9,33,0,0,,,,,0,P2_MID,,False,121.12265193370166,2656.0,False
477,417.78,172.75,9,34,5291,85,144.0,111.0,269.0,148.0,13,P2_MID,0.016065016065016063,False,165.4193548387097,1973.0,True
476,534.5,219.47,9,35,0,0,,,,,0,P2_MID,,False,120.85605095541402,6039.0,False
475,216.6,91.04,9,36,0,0,,,,,0,P2_MID,,False,145.90476190476193,1710.0,False
474,333.32,137.76,9,37,0,0,,,,,0,P2_MID,,False,,0.0,False
473,450.03,184.49,9,38,0,0,,,,,0,P2_MID,,False,126.3803967327888,3081.0,False
472,248.85,102.79,9,39,0,0,,,,,0,P2_MID,,False,166.89664340312396,4952.0,False
471,365.56,149.51,9,40,0,0,,,,,0,P2_MID,,False,200.94117647058823,1402.0,False
470,482.26,196.23,9,41,0,0,,,,,0,P2_MID,,False,175.2,1224.0,False
469,132.14,56.07,9,42,0,0,,,,,0,P2_MID,,False,136.88888888888889,1526.0,False
468,514.5,207.97,9,43,0,0,,,,,0,P2_MID,,False,152.47058823529414,1508.0,False
467,397.79,161.25,9,44,6024,43,133.0,88.0,325.0,136.0,13,P2_MID,0.007138114209827357,False,142.51162790697674,1400.0,True
466,281.08,114.54,9,45,0,0,,,,,0,P2_MID,,False,126.87407407407407,1757.0,False
465,546.73,219.71,9,46,0,0,,,,,0,P2_MID,,False,110.05747906766236,7767.0,False
464,430.03,172.99,9,47,0,0,,,,,0,P2_MID,,False,235.2820512820513,949.0,False
463,164.38,67.83,9,48,0,0,,,,,0,P2_MID,,False,144.44444444444446,1714.0,False
462,313.32,126.28,9,49,0,0,,,,,0,P2_MID,,False,148.69354439772445,6976.0,False
461,462.26,184.73,9,50,0,0,,,,,0,P2_MID,,False,110.67725361980384,3928.0,False
460,345.55,138.02,9,51,0,0,,,,,0,P2_MID,,False,194.18685121107268,1533.0,False
459,494.49,196.47,9,52,0,0,,,,,0,P2_MID,,False,160.82334869431642,3465.0,False
458,196.61,79.57,9,53,0,0,,,,,0,P2_MID,,False,202.3111111111111,1176.0,False
457,526.72,208.2,9,54,0,0,,,,,0,P2_MID,,False,160.55384615384617,2016.0,False
456,377.78,149.75,9,55,0,0,,,,,0,P2_MID,,False,127.45945945945944,3647.0,False
455,228.84,91.31,9,56,0,0,,,,,0,P2_MID,,False,133.62777916562578,6540.0,False
454,410.0,161.49,9,57,2,0,,,,,0,P2_MID,0.0,False,379.4285714285714,598.0,False
453,261.06,103.05,9,58,0,0,,,,,0,P2_MID,,False,221.4193548387097,918.0,False
452,442.23,173.22,9,59,0,0,,,,,0,P2_MID,,False,188.00000000000003,963.0,False
451,293.29,114.78,9,60,0,0,,,,,0,P2_MID,,False,439.4074074074074,427.0,False
450,474.46,184.96,9,61,0,0,,,,,0,P2_MID,,False,111.5261958997722,2636.0,False
449,325.51,126.52,9,62,0,0,,,,,0,P2_MID,,False,107.08830548926014,3381.0,False
448,506.68,196.69,9,63,0,0,,,,,0,P2_MID,,False,157.71428571428572,1140.0,False
575,310.97,158.95,10,0,0,0,,,,,0,P2_MID,,False,80.62665222101842,57609.0,False
574,402.88,205.11,10,1,26970,22964,114.0,87.0,160.0,115.66349206349207,22964,P2_MID,0.8514645902855024,True,115.60043608612702,268080.0,True
573,494.8,251.27,10,2,0,0,,,,,0,P2_MID,,False,95.65647607934656,127206.0,False
572,291.14,147.51,10,3,0,0,,,,,0,P2_MID,,False,95.79994660496574,50619.0,False
571,383.06,193.67,10,4,31217,24721,97.0,76.0,133.0,99.06711409395973,24721,P2_MID,0.7919082551174039,True,97.81782496208405,238503.0,True
570,474.97,239.84,10,5,0,0,,,,,0,P2_MID,,False,115.9262027833002,219449.0,False
569,199.23,101.36,10,6,0,0,,,,,0,P2_MID,,False,71.20795503674881,28766.0,False
568,271.31,136.08,10,7,0,0,,,,,0,P2_MID,,False,94.832371424907,40406.0,False
567,363.22,182.24,10,8,0,0,,,,,0,P2_MID,,False,99.11840186643336,188111.0,False
566,455.14,228.4,10,9,2849,1004,78.0,70.0,97.0,78.90748898678414,1004,P2_MID,0.3524043524043524,True,112.71076214047964,230120.0,True
565,179.39,89.93,10,10,0,0,,,,,0,P2_MID,,False,85.04343698077379,29636.0,False
564,435.3,216.96,10,11,23734,21610,121.0,87.0,178.0,122.86401480111007,21610,P2_MID,0.9105081317940508,True,125.57115160915085,312520.0,True
563,527.22,263.12,10,12,0,0,,,,,0,P2_MID,,False,100.48281850886988,44541.0,False
562,343.39,170.8,10,13,0,0,,,,,0,P2_MID,,False,82.00584920465083,168584.0,False
561,251.47,124.65,10,14,0,0,,,,,0,P2_MID,,False,61.50350786792976,72107.0,False
560,507.38,251.68,10,15,0,0,,,,,0,P2_MID,,False,93.69549641760491,92561.0,False
559,415.46,205.52,10,16,24317,22338,129.0,95.0,188.0,131.45989847715737,22338,P2_MID,0.9186166056668175,True,132.97987236131567,307700.0,True
558,159.55,78.51,10,17,0,0,,,,,0,P2_MID,,False,87.62171162171163,23533.0,False
557,323.54,159.36,10,18,0,0,,,,,0,P2_MID,,False,86.27465486491842,86340.0,False
