node_id,x_mm,y_mm,z_mm,Ux_mm,Uy_mm,Uz_mm,vonMises_MPa
40,330.949,517.971,0.0,-0.012636,-0.1142,194.475,7.2967
41,334.937,511.065,0.0,-0.013569,-0.112518,187.465,7.2606
42,338.924,504.158,0.0,-0.014632,-0.110796,180.639,7.5517
43,342.911,497.252,0.0,-0.015715,-0.108968,173.998,7.6725
44,346.899,490.346,0.0,-0.016837,-0.10704,167.545,7.8743
45,350.886,483.439,0.0,-0.018057,-0.105083,161.282,7.8876
46,354.873,476.533,0.0,-0.019263,-0.103085,155.21,7.9363
47,358.861,469.627,0.0,-0.020438,-0.101019,149.329,7.6444
48,362.848,462.721,0.0,-0.021755,-0.098992,143.642,8.0281
49,366.835,455.814,0.0,-0.023021,-0.096896,138.148,8.0678
50,370.823,448.908,0.0,-0.024372,-0.094815,132.849,8.1413
51,374.81,442.002,0.0,-0.025629,-0.092646,127.745,7.7971
52,378.797,435.096,0.0,-0.026981,-0.090498,122.839,7.8519
53,382.785,428.189,0.0,-0.02835,-0.088318,118.13,7.8561
54,386.772,421.283,0.0,-0.02976,-0.086165,113.619,8.1484
55,390.759,414.377,0.0,-0.031103,-0.083944,109.307,8.124
56,394.747,407.47,0.0,-0.032501,-0.0817,105.196,8.0521
57,398.734,400.564,0.0,-0.033886,-0.079457,101.286,8.2691
58,402.722,393.658,0.0,-0.035295,-0.077225,97.5779,8.4068
59,406.709,386.752,0.0,-0.036741,-0.075006,94.0718,8.3671
60,410.696,379.845,0.0,-0.038121,-0.072692,90.768,8.1362
61,414.684,372.939,0.0,-0.039537,-0.070412,87.6671,8.2761
62,418.671,366.033,0.0,-0.040989,-0.068138,84.7697,8.3212
63,422.658,359.126,0.0,-0.042411,-0.065813,82.0765,8.3441
64,426.646,352.22,0.0,-0.043848,-0.06351,79.5876,8.1989
65,430.633,345.314,0.0,-0.045256,-0.061193,77.3033,7.9779
66,434.62,338.408,0.0,-0.04669,-0.058883,75.2229,7.9775
67,438.608,331.501,0.0,-0.04817,-0.056533,73.3478,8.0095
68,442.595,324.595,0.0,-0.049584,-0.054178,71.6783,8.0707
69,446.582,317.689,0.0,-0.051112,-0.051881,70.2139,8.3081
70,450.57,310.783,0.0,-0.052428,-0.049487,68.9548,8.2149
71,454.557,303.876,0.0,-0.053962,-0.047156,67.9023,8.0518
72,458.544,296.97,0.0,-0.05542,-0.044751,67.0563,8.224
73,462.532,290.064,0.0,-0.05675,-0.042342,66.4163,8.1236
74,466.519,283.157,0.0,-0.058271,-0.040054,65.9827,8.3019
75,470.506,276.251,0.0,-0.059641,-0.037664,65.7539,8.3088
76,474.494,269.345,0.0,-0.061116,-0.035296,65.7314,8.3935
77,478.481,262.439,0.0,-0.062525,-0.032917,65.916,8.3186
78,482.468,255.532,0.0,-0.063955,-0.030528,66.3075,8.0869
79,486.456,248.626,0.0,-0.065374,-0.028131,66.9061,8.301
80,490.443,241.72,0.0,-0.066746,-0.025748,67.7108,8.1882
81,494.43,234.813,0.0,-0.068239,-0.023412,68.7218,8.2676
82,498.418,227.907,0.0,-0.069639,-0.021,69.9392,8.2305
83,502.405,221.001,0.0,-0.071015,-0.018607,71.3627,8.2791
84,506.392,214.095,0.0,-0.072453,-0.016251,72.9925,8.2657
85,510.38,207.188,0.0,-0.073862,-0.013865,74.8286,8.3081
86,514.367,200.282,0.0,-0.075222,-0.011456,76.8709,8.1897
87,518.354,193.376,0.0,-0.076659,-0.009108,79.1192,8.3706
88,522.342,186.47,0.0,-0.07802,-0.006741,81.5731,8.0862
89,526.329,179.563,0.0,-0.079399,-0.004366,84.2315,8.1721
90,530.316,172.657,0.0,-0.080738,-0.00199,87.0947,8.1429
91,534.304,165.751,0.0,-0.082124,0.000354,90.1624,8.2101
92,538.291,158.844,0.0,-0.083481,0.002696,93.4342,8.2038
93,542.279,151.938,0.0,-0.084833,0.005028,96.9093,8.1777
94,546.266,145.032,0.0,-0.086162,0.00737,100.587,8.1802
95,550.253,138.126,0.0,-0.087525,0.009683,104.468,8.1714
96,554.24,131.219,0.0,-0.088803,0.012003,108.55,8.1365
97,558.228,124.313,0.0,-0.090183,0.014261,112.834,8.3508
98,562.215,117.407,0.0,-0.091479,0.016569,117.319,8.0628
99,566.203,110.5,0.0,-0.09279,0.018805,122.004,7.9759
100,570.19,103.594,0.0,-0.094141,0.021049,126.888,8.0825
101,574.177,96.6879,0.0,-0.095391,0.02332,131.971,7.9654
102,578.165,89.7816,0.0,-0.096656,0.025566,137.252,7.9385
103,582.152,82.8753,0.0,-0.097905,0.027782,142.731,7.8162
104,586.139,75.9691,0.0,-0.099171,0.029936,148.406,7.9012
105,590.127,69.0628,0.0,-0.100372,0.032074,154.275,7.7441
106,594.114,62.1565,0.0,-0.101542,0.034161,160.334,7.7179
107,598.101,55.2502,0.0,-0.102738,0.036217,166.584,7.6618
108,602.089,48.3439,0.0,-0.103871,0.038259,173.022,7.5068
109,606.076,41.4377,0.0,-0.104952,0.04023,179.648,7.5111
110,610.063,34.5314,0.0,-0.106045,0.042117,186.46,7.3433
111,614.051,27.6251,0.0,-0.107008,0.043961,193.456,7.2121
112,618.038,20.7188,0.0,-0.108014,0.045595,200.634,7.4716
113,622.025,13.8126,0.0,-0.109029,0.047185,207.992,6.8172
114,626.013,6.9063,0.0,-0.110138,0.048872,215.523,6.1088
115,316.994,542.143,0.0,-0.010147,-0.119232,220.415,6.3425
116,320.981,535.237,0.0,-0.010938,-0.118304,212.795,6.665
117,324.968,528.33,0.0,-0.011517,-0.116576,205.333,6.8647
118,328.956,521.424,0.0,-0.012209,-0.114999,198.049,7.1788
119,332.943,514.518,0.0,-0.013088,-0.113375,190.947,7.2237
120,336.93,507.611,0.0,-0.014066,-0.111652,184.029,7.4564
121,340.918,500.705,0.0,-0.015143,-0.109875,177.295,7.7704
122,344.905,493.799,0.0,-0.016277,-0.108012,170.748,7.5208
123,348.892,486.893,0.0,-0.01745,-0.106069,164.39,7.8428
124,352.88,479.986,0.0,-0.018653,-0.104081,158.222,7.9134
125,356.867,473.08,0.0,-0.019838,-0.10205,152.245,7.8069
126,360.854,466.174,0.0,-0.02109,-0.100005,146.462,7.8533
127,364.842,459.268,0.0,-0.022378,-0.097942,140.871,8.0158
128,368.829,452.361,0.0,-0.02367,-0.095849,135.474,8.1317
129,372.816,445.455,0.0,-0.024975,-0.093714,130.273,7.7961
130,376.804,438.549,0.0,-0.026301,-0.091573,125.268,7.8163
131,380.791,431.642,0.0,-0.027658,-0.089414,120.46,7.7564
132,384.778,424.736,0.0,-0.029018,-0.08723,115.85,7.8221
133,388.766,417.83,0.0,-0.030391,-0.08503,111.438,8.1529
134,392.753,410.924,0.0,-0.031792,-0.08282,107.226,8.0935
135,396.741,404.017,0.0,-0.033195,-0.080577,103.216,8.0373
136,400.728,397.111,0.0,-0.034565,-0.078332,99.4068,8.3224
137,404.715,390.205,0.0,-0.035968,-0.076095,95.7997,8.3269
138,408.703,383.298,0.0,-0.037411,-0.073841,92.3946,8.1224
139,412.69,376.392,0.0,-0.038824,-0.071543,89.1922,8.0193
140,416.677,369.486,0.0,-0.040237,-0.069265,86.1929,8.3196
141,420.665,362.58,0.0,-0.041701,-0.066974,83.3976,8.1767
142,424.652,355.673,0.0,-0.043088,-0.064639,80.8065,8.1429
143,428.639,348.767,0.0,-0.044519,-0.062328,78.4199,8.0637
144,432.627,341.861,0.0,-0.045962,-0.060027,76.2376,7.9496
145,436.614,334.954,0.0,-0.047438,-0.057716,74.2596,8.0218
146,440.601,328.048,0.0,-0.048883,-0.055352,72.4874,8.0023
147,444.589,321.142,0.0,-0.050305,-0.053024,70.9205,8.06
148,448.576,314.236,0.0,-0.051731,-0.050646,69.5586,8.129
149,452.563,307.329,0.0,-0.053202,-0.048328,68.4027,8.0776
150,456.551,300.423,0.0,-0.054682,-0.045944,67.4536,7.9575
151,460.538,293.517,0.0,-0.056076,-0.04354,66.7105,8.1684
152,464.525,286.611,0.0,-0.057455,-0.041185,66.1738,8.0958
153,468.513,279.704,0.0,-0.058914,-0.038827,65.8426,8.0951
154,472.5,272.798,0.0,-0.060395,-0.036496,65.7168,8.3576
155,476.487,265.892,0.0,-0.061808,-0.034087,65.7978,8.2193
156,480.475,258.985,0.0,-0.063241,-0.031724,66.0858,8.3272
157,484.462,252.079,0.0,-0.064664,-0.02933,66.5809,8.549
158,488.449,245.173,0.0,-0.06604,-0.026925,67.2827,8.2388
159,492.437,238.267,0.0,-0.067505,-0.024589,68.1905,8.2425
160,496.424,231.36,0.0,-0.068929,-0.0222,69.3047,8.2819
161,500.411,224.454,0.0,-0.070312,-0.019794,70.6252,8.2351
162,504.399,217.548,0.0,-0.071727,-0.017423,72.1518,8.2657
163,508.386,210.641,0.0,-0.073156,-0.015056,73.8848,8.2441
164,512.373,203.735,0.0,-0.07455,-0.012665,75.824,8.2995
165,516.361,196.829,0.0,-0.075932,-0.010277,77.9693,8.27
166,520.348,189.923,0.0,-0.07732,-0.007886,80.3207,8.2076
167,524.335,183.016,0.0,-0.078711,-0.005548,82.8767,8.2118
168,528.323,176.11,0.0,-0.080062,-0.003172,85.6375,8.1667
169,532.31,169.204,0.0,-0.081448,-0.000829,88.603,8.1972
170,536.297,162.298,0.0,-0.082808,0.001523,91.7729,8.3216
171,540.285,155.391,0.0,-0.084151,0.003867,95.1464,8.2556
172,544.272,148.485,0.0,-0.08549,0.006204,98.7228,8.3721
173,548.26,141.579,0.0,-0.086863,0.008517,102.502,8.1874
174,552.247,134.672,0.0,-0.088149,0.010856,106.484,8.4029
175,556.234,127.766,0.0,-0.089493,0.013133,110.667,8.29
176,560.221,120.86,0.0,-0.090832,0.015413,115.051,8.2565
177,564.209,113.954,0.0,-0.092102,0.017709,119.636,7.8968
178,568.196,107.047,0.0,-0.09347,0.019929,124.421,8.0743
179,572.184,100.141,0.0,-0.094767,0.022187,129.405,7.9437
180,576.171,93.2348,0.0,-0.096036,0.024436,134.587,8.0126
181,580.158,86.3285,0.0,-0.097273,0.026682,139.967,7.6598
182,584.146,79.4222,0.0,-0.09854,0.028867,145.544,8.1346
183,588.133,72.5159,0.0,-0.099771,0.031006,151.316,7.7701
184,592.12,65.6096,0.0,-0.100944,0.033147,157.281,7.8771
185,596.108,58.7034,0.0,-0.102149,0.035193,163.435,7.8834
186,600.095,51.7971,0.0,-0.103302,0.037245,169.78,7.3403
187,604.082,44.8908,0.0,-0.104419,0.039251,176.312,7.4974
188,608.07,37.9845,0.0,-0.105501,0.041178,183.031,7.5874
189,612.057,31.0783,0.0,-0.106542,0.043042,189.935,7.2381
190,616.044,24.172,0.0,-0.107486,0.0448,197.022,7.1389
191,620.032,17.2657,0.0,-0.108499,0.046398,204.291,7.6451
192,624.019,10.3594,0.0,-0.109585,0.047997,211.736,7.1335
193,628.006,3.4531,0.0,-0.109743,0.049306,219.335,6.349
194,318.987,538.69,-0.2,0.002048,0.109225,216.593,6.2583
195,322.975,531.783,-0.2,0.003855,0.107403,209.042,7.6629
196,326.962,524.877,-0.2,0.005651,0.105251,201.669,7.5104
197,330.949,517.971,-0.2,0.007333,0.102997,194.475,7.3749
198,334.937,511.065,-0.2,0.008894,0.100801,187.465,7.1862
199,338.924,504.158,-0.2,0.010338,0.098631,180.639,6.7565
200,342.911,497.252,-0.2,0.011742,0.096503,173.998,6.7741
201,346.899,490.346,-0.2,0.013145,0.094398,167.545,6.8497
202,350.886,483.439,-0.2,0.014439,0.092301,161.282,6.7611
203,354.873,476.533,-0.2,0.015771,0.090219,155.21,6.9678
204,358.861,469.627,-0.2,0.017156,0.088181,149.329,6.983
205,362.848,462.721,-0.2,0.018392,0.086102,143.642,6.7967
206,366.835,455.814,-0.2,0.019695,0.084046,138.148,6.8553
207,370.823,448.908,-0.2,0.020914,0.081967,132.849,6.7083
208,374.81,442.002,-0.2,0.022228,0.079931,127.745,6.9886
209,378.797,435.096,-0.2,0.023464,0.077858,122.839,6.9299
210,382.785,428.189,-0.2,0.024694,0.075814,118.13,7.0073
211,386.772,421.283,-0.2,0.025907,0.073745,113.619,6.7227
212,390.759,414.377,-0.2,0.027169,0.071672,109.307,6.9414
213,394.747,407.47,-0.2,0.028398,0.069591,105.196,6.9471
214,398.734,400.564,-0.2,0.029626,0.067527,101.286,6.8713
215,402.722,393.658,-0.2,0.030845,0.065419,97.5779,6.6666
216,406.709,386.752,-0.2,0.032026,0.063308,94.0718,6.8067
217,410.696,379.845,-0.2,0.033257,0.061258,90.768,7.0385
218,414.684,372.939,-0.2,0.034438,0.059159,87.6671,6.9589
219,418.671,366.033,-0.2,0.035606,0.057032,84.7697,6.883
220,422.658,359.126,-0.2,0.036808,0.054961,82.0765,6.9689
221,426.646,352.22,-0.2,0.037996,0.052858,79.5876,7.0046
222,430.633,345.314,-0.2,0.0392,0.050761,77.3033,6.9875
223,434.62,338.408,-0.2,0.040333,0.048647,75.2229,7.3056
224,438.608,331.501,-0.2,0.041459,0.046534,73.3478,7.0983
225,442.595,324.595,-0.2,0.04266,0.044453,71.6783,7.1128
226,446.582,317.689,-0.2,0.043749,0.042326,70.2139,6.7681
227,450.57,310.783,-0.2,0.045023,0.040255,68.9548,7.0947
228,454.557,303.876,-0.2,0.046121,0.038111,67.9023,7.1363
229,458.544,296.97,-0.2,0.047287,0.036069,67.0563,6.9476
230,462.532,290.064,-0.2,0.048576,0.034009,66.4163,7.212
231,466.519,283.157,-0.2,0.049672,0.031856,65.9827,6.8031
232,470.506,276.251,-0.2,0.050867,0.029784,65.7539,6.952
233,474.494,269.345,-0.2,0.051983,0.027662,65.7314,6.7991
234,478.481,262.439,-0.2,0.053183,0.025546,65.916,7.0251
235,482.468,255.532,-0.2,0.054351,0.023435,66.3075,6.8539
236,486.456,248.626,-0.2,0.055503,0.021333,66.9061,6.793
237,490.443,241.72,-0.2,0.056679,0.019221,67.7108,7.1658
238,494.43,234.813,-0.2,0.057743,0.017056,68.7218,6.8608
239,498.418,227.907,-0.2,0.058894,0.014967,69.9392,6.9489
240,502.405,221.001,-0.2,0.060064,0.012864,71.3627,6.9073
241,506.392,214.095,-0.2,0.061177,0.010715,72.9925,6.8947
242,510.38,207.188,-0.2,0.062316,0.008599,74.8286,6.8923
243,514.367,200.282,-0.2,0.063499,0.006509,76.8709,6.8472
244,518.354,193.376,-0.2,0.064611,0.004358,79.1192,6.8444
245,522.342,186.47,-0.2,0.065784,0.002269,81.5731,6.9777
246,526.329,179.563,-0.2,0.066918,0.000159,84.2315,6.9472
247,530.316,172.657,-0.2,0.068078,-0.001947,87.0947,7.0346
248,534.304,165.751,-0.2,0.069193,-0.004084,90.1624,6.9126
249,538.291,158.844,-0.2,0.070312,-0.006206,93.4342,6.9028
250,542.279,151.938,-0.2,0.071424,-0.008329,96.9093,6.8497
251,546.266,145.032,-0.2,0.072551,-0.01044,100.587,6.9103
252,550.253,138.126,-0.2,0.073643,-0.012574,104.468,6.865
253,554.24,131.219,-0.2,0.074786,-0.014687,108.55,6.831
254,558.228,124.313,-0.2,0.07583,-0.016865,112.834,6.7984
255,562.215,117.407,-0.2,0.076948,-0.018975,117.319,6.8989
256,566.203,110.5,-0.2,0.078018,-0.021139,122.004,6.9346
257,570.19,103.594,-0.2,0.07905,-0.023287,126.888,6.8489
258,574.177,96.6879,-0.2,0.080173,-0.025389,131.971,6.9705
259,578.165,89.7816,-0.2,0.081273,-0.027505,137.252,6.9292
260,582.152,82.8753,-0.2,0.08239,-0.029642,142.731,6.9507
261,586.139,75.9691,-0.2,0.083458,-0.031792,148.406,6.8603
262,590.127,69.0628,-0.2,0.084522,-0.03391,154.275,6.8363
263,594.114,62.1565,-0.2,0.085582,-0.03604,160.334,6.8687
264,598.101,55.2502,-0.2,0.086599,-0.038191,166.584,6.8407
265,602.089,48.3439,-0.2,0.087678,-0.040332,173.022,6.9252
266,606.076,41.4377,-0.2,0.08876,-0.042501,179.648,7.0015
267,610.063,34.5314,-0.2,0.089826,-0.044738,186.46,7.022
268,614.051,27.6251,-0.2,0.090976,-0.046995,193.456,7.332
269,618.038,20.7188,-0.2,0.092047,-0.049416,200.634,7.113
270,622.025,13.8126,-0.2,0.093023,-0.051763,207.992,6.9631
271,626.013,6.9063,-0.2,0.093854,-0.053935,215.523,5.9082
272,316.994,542.143,-0.2,0.001349,0.10903,220.415,6.0628
273,320.981,535.237,-0.2,0.002933,0.108359,212.795,7.1805
274,324.968,528.33,-0.2,0.004769,0.106354,205.333,7.4193
275,328.956,521.424,-0.2,0.006524,0.104131,198.049,7.3677
276,332.943,514.518,-0.2,0.008127,0.101884,190.947,7.2899
277,336.93,507.611,-0.2,0.009654,0.099718,184.029,7.1065
278,340.918,500.705,-0.2,0.011073,0.097574,177.295,6.8718
279,344.905,493.799,-0.2,0.012445,0.095443,170.748,6.9223
280,348.892,486.893,-0.2,0.013788,0.093345,164.39,6.837
281,352.88,479.986,-0.2,0.015111,0.091263,158.222,7.0821
282,356.867,473.08,-0.2,0.016476,0.089201,152.245,6.9254
283,360.854,466.174,-0.2,0.01778,0.087142,146.462,6.8673
284,364.842,459.268,-0.2,0.019054,0.085076,140.871,6.7439
285,368.829,452.361,-0.2,0.020332,0.083013,135.474,6.7842
286,372.816,445.455,-0.2,0.021592,0.080964,130.273,6.9217
287,376.804,438.549,-0.2,0.022847,0.078892,125.268,7.017
288,380.791,431.642,-0.2,0.024082,0.07683,120.46,7.014
289,384.778,424.736,-0.2,0.025336,0.074784,115.85,7.0908
290,388.766,417.83,-0.2,0.026574,0.072733,111.438,6.7481
291,392.753,410.924,-0.2,0.02779,0.070631,107.226,6.9928
292,396.741,404.017,-0.2,0.029007,0.068558,103.216,6.8794
293,400.728,397.111,-0.2,0.030257,0.06648,99.4068,6.7472
294,404.715,390.205,-0.2,0.031482,0.064381,95.7997,6.6509
295,408.703,383.298,-0.2,0.032657,0.062289,92.3946,6.8805
296,412.69,376.392,-0.2,0.033848,0.060215,89.1922,7.0739
297,416.677,369.486,-0.2,0.035046,0.058103,86.1929,6.9139
298,420.665,362.58,-0.2,0.036201,0.055996,83.3976,6.874
299,424.652,355.673,-0.2,0.037437,0.053928,80.8065,7.0306
300,428.639,348.767,-0.2,0.038628,0.051831,78.4199,7.1945
301,432.627,341.861,-0.2,0.039772,0.049717,76.2376,7.2856
302,436.614,334.954,-0.2,0.040886,0.047581,74.2596,7.2467
303,440.601,328.048,-0.2,0.042051,0.045496,72.4873,7.1116
304,444.589,321.142,-0.2,0.043246,0.043394,70.9205,6.9993
305,448.576,314.236,-0.2,0.044419,0.041329,69.5586,7.1061
306,452.563,307.329,-0.2,0.045562,0.039174,68.4027,7.1129
307,456.551,300.423,-0.2,0.04671,0.037095,67.4536,7.1594
308,460.538,293.517,-0.2,0.047938,0.035045,66.7105,6.9971
309,464.525,286.611,-0.2,0.049178,0.032938,66.1738,6.9957
310,468.513,279.704,-0.2,0.050305,0.030853,65.8426,6.9588
311,472.5,272.798,-0.2,0.051408,0.028707,65.7168,6.8663
312,476.487,265.892,-0.2,0.052598,0.02662,65.7978,6.8516
313,480.475,258.985,-0.2,0.053766,0.024491,66.0858,6.927
314,484.462,252.079,-0.2,0.054928,0.022383,66.5809,6.923
315,488.449,245.173,-0.2,0.056108,0.020294,67.2827,6.9108
316,492.437,238.267,-0.2,0.057199,0.01813,68.1905,6.9227
317,496.424,231.36,-0.2,0.058328,0.016018,69.3047,6.9385
318,500.411,224.454,-0.2,0.059492,0.013926,70.6252,6.9145
319,504.399,217.548,-0.2,0.060627,0.011795,72.1518,6.932
320,508.386,210.641,-0.2,0.06175,0.009657,73.8848,6.911
321,512.373,203.735,-0.2,0.062899,0.007549,75.824,6.9373
322,516.361,196.829,-0.2,0.064061,0.005438,77.9693,6.8618
323,520.348,189.923,-0.2,0.065226,0.003348,80.3207,6.9963
324,524.335,183.016,-0.2,0.066353,0.001218,82.8767,6.9528
325,528.323,176.11,-0.2,0.067505,-0.000888,85.6375,7.0052
326,532.31,169.204,-0.2,0.068618,-0.003026,88.603,7.1352
327,536.297,162.298,-0.2,0.069749,-0.005149,91.7729,6.8869
328,540.285,155.391,-0.2,0.070875,-0.007264,95.1464,6.8701
329,544.272,148.485,-0.2,0.071995,-0.009379,98.7228,6.901
330,548.26,141.579,-0.2,0.073078,-0.011518,102.502,6.9064
331,552.247,134.672,-0.2,0.074228,-0.013617,106.484,6.8768
332,556.234,127.766,-0.2,0.075308,-0.015776,110.667,6.7724
333,560.221,120.86,-0.2,0.07639,-0.017925,115.051,6.786
334,564.209,113.954,-0.2,0.077515,-0.020034,119.636,6.9536
335,568.196,107.047,-0.2,0.07853,-0.022212,124.421,6.8875
336,572.184,100.141,-0.2,0.079611,-0.024336,129.405,6.9219
337,576.171,93.2348,-0.2,0.08071,-0.026454,134.587,6.9477
338,580.158,86.3285,-0.2,0.081837,-0.028566,139.967,6.9829
339,584.146,79.4222,-0.2,0.082924,-0.03071,145.544,6.8873
340,588.133,72.5159,-0.2,0.083991,-0.032851,151.316,6.8977
341,592.12,65.6096,-0.2,0.085067,-0.034948,157.281,6.9
342,596.108,58.7034,-0.2,0.086083,-0.037112,163.435,6.8173
343,600.095,51.7971,-0.2,0.087142,-0.039254,169.78,6.9407
344,604.082,44.8908,-0.2,0.088212,-0.041409,176.312,6.8954
345,608.07,37.9845,-0.2,0.089292,-0.043619,183.031,6.9866
346,612.057,31.0783,-0.2,0.090384,-0.04586,189.935,7.1561
347,616.044,24.172,-0.2,0.091533,-0.048182,197.022,7.2645
348,620.032,17.2657,-0.2,0.092566,-0.050586,204.291,7.0316
349,624.019,10.3594,-0.2,0.093438,-0.052881,211.736,6.7396
350,628.006,3.4531,-0.2,0.093406,-0.054377,219.335,6.3128
351,55.0,95.2628,-0.1,0.004234,0.004179,106.52,1.3148
352,311.0,538.668,0.0,-0.008328,-0.119552,216.155,6.2217
353,307.0,531.74,0.0,-0.007265,-0.117962,208.168,6.6304
354,303.0,524.811,0.0,-0.00618,-0.116885,200.361,7.1488
355,299.0,517.883,0.0,-0.004558,-0.115807,192.734,7.4907
356,295.0,510.955,0.0,-0.002757,-0.114406,185.293,7.8387
357,291.0,504.027,0.0,-0.000889,-0.112817,178.036,7.6886
358,287.0,497.099,0.0,0.000926,-0.111065,170.965,7.8455
359,283.0,490.17,0.0,0.00267,-0.109134,164.083,7.909
360,279.0,483.242,0.0,0.004434,-0.107196,157.39,8.1699
361,275.0,476.314,0.0,0.006116,-0.105143,150.888,8.1892
362,271.0,469.386,0.0,0.007795,-0.103042,144.58,8.2413
363,267.0,462.458,0.0,0.009453,-0.100935,138.464,8.2547
364,263.0,455.529,0.0,0.011065,-0.098729,132.543,8.1847
365,259.0,448.601,0.0,0.012736,-0.096552,126.817,8.314
366,255.0,441.673,0.0,0.01432,-0.094329,121.287,8.4437
367,251.0,434.745,0.0,0.015718,-0.092,115.954,7.5114
368,247.0,427.817,0.0,0.017493,-0.089796,110.821,8.1859
369,243.0,420.888,0.0,0.019108,-0.087496,105.886,8.5613
370,239.0,413.96,0.0,0.020617,-0.085137,101.152,8.557
371,235.0,407.032,0.0,0.022168,-0.082808,96.6206,8.5742
372,231.0,400.104,0.0,0.023746,-0.080447,92.2913,8.3996
373,227.0,393.176,0.0,0.025268,-0.078083,88.1649,8.6071
374,223.0,386.247,0.0,0.026807,-0.075675,84.2421,8.5036
375,219.0,379.319,0.0,0.028325,-0.073281,80.5235,8.6035
376,215.0,372.391,0.0,0.029806,-0.070869,77.0094,8.5534
377,211.0,365.463,0.0,0.031341,-0.068434,73.7011,8.5404
378,207.0,358.535,0.0,0.032849,-0.066,70.5992,8.5385
379,203.0,351.606,0.0,0.034352,-0.063542,67.7041,8.5917
380,199.0,344.678,0.0,0.035745,-0.061062,65.016,8.2147
381,195.0,337.75,0.0,0.037299,-0.058632,62.5349,8.5801
382,191.0,330.822,0.0,0.038802,-0.056176,60.2612,8.7138
383,187.0,323.893,0.0,0.040256,-0.053683,58.1952,8.7442
384,183.0,316.965,0.0,0.041701,-0.051194,56.3371,8.8389
385,179.0,310.037,0.0,0.043144,-0.04871,54.6874,8.7372
386,175.0,303.109,0.0,0.044626,-0.046229,53.2459,8.7181
387,171.0,296.181,0.0,0.046045,-0.04373,52.0127,8.6232
388,167.0,289.252,0.0,0.047439,-0.041206,50.988,8.4585
389,163.0,282.324,0.0,0.048915,-0.038719,50.1715,8.6669
390,159.0,275.396,0.0,0.050331,-0.036195,49.5636,8.4398
391,155.0,268.468,0.0,0.051728,-0.033676,49.1643,8.692
392,151.0,261.54,0.0,0.053147,-0.031159,48.974,8.7645
393,147.0,254.611,0.0,0.054525,-0.028625,48.9926,8.6842
394,143.0,247.683,0.0,0.055875,-0.026101,49.2202,8.3848
395,139.0,240.755,0.0,0.057318,-0.023591,49.6566,8.5487
396,135.0,233.827,0.0,0.058687,-0.021045,50.3018,8.3832
397,131.0,226.899,0.0,0.060073,-0.018527,51.1558,8.6957
398,127.0,219.97,0.0,0.061414,-0.015981,52.2184,8.7123
