node_id,x_mm,y_mm,z_mm,Ux_mm,Uy_mm,Uz_mm,vonMises_MPa
9569,369.594,134.629,-0.2,0.014395,-0.00802,7.15293,5.0744
9570,253.935,251.38,-0.2,-0.008899,0.016495,9.50057,5.0148
9571,274.469,413.328,-0.2,-0.004397,0.049319,67.1449,4.5006
9572,289.351,427.283,-0.2,-0.001643,0.052286,74.4034,4.7932
9573,272.714,104.5,-0.2,-0.005939,-0.013781,6.00063,5.1333
9574,276.16,40.4396,-0.2,-0.005535,-0.026502,20.5434,4.911
9575,127.417,167.596,-0.2,-0.034923,-0.000813,33.8719,4.954
9576,286.785,122.545,-0.2,-0.002896,-0.01006,2.91426,5.1233
9577,311.735,160.886,-0.2,0.002098,-0.00218,0.24895,5.7383
9578,462.239,222.554,-0.2,0.033276,0.009305,33.4217,4.9264
9579,476.774,87.7674,-0.2,0.036177,-0.018494,44.1875,4.9694
9580,273.053,201.67,-0.2,-0.005131,0.006096,1.68396,5.2026
9581,295.585,167.095,-0.2,-0.000521,-0.000713,0.027394,4.8231
9582,365.507,205.031,-0.2,0.013828,0.006647,6.17263,5.0935
9583,252.386,263.19,-0.2,-0.009144,0.018929,11.9899,5.1451
9584,356.682,187.125,-0.2,0.011908,0.002961,3.90372,5.2089
9585,291.847,143.772,-0.2,-0.001743,-0.005576,0.905443,5.2583
9586,301.778,49.6786,-0.2,-0.000198,-0.024792,17.2193,4.8605
9587,375.219,123.32,-0.2,0.015515,-0.01038,9.23074,5.0716
9588,287.774,378.801,-0.2,-0.001728,0.042587,49.0962,4.8516
9589,299.022,103.474,-0.2,-0.000487,-0.014043,5.33385,4.8577
9590,454.675,103.364,-0.2,0.031778,-0.015088,33.0595,4.9461
9591,325.478,26.1109,-0.2,0.004564,-0.029425,25.239,4.8519
9592,294.979,186.025,-0.2,-0.000708,0.002619,0.189299,5.5738
9593,212.345,292.855,-0.2,-0.016934,0.024817,25.366,4.8812
9594,302.945,222.56,-0.2,0.000959,0.010389,2.82797,5.1637
9595,114.417,168.298,-0.2,-0.037337,-0.000675,39.1369,4.4638
9596,231.193,13.8781,-0.2,-0.014819,-0.031374,34.0627,5.1307
9597,486.424,25.6954,-0.2,0.037515,-0.030713,64.41,4.7989
9598,222.627,325.045,-0.2,-0.014653,0.031334,33.522,4.874
9599,369.954,218.455,-0.2,0.01479,0.009428,8.12161,5.0112
9600,399.503,174.183,-0.2,0.020782,-3e-06,11.4485,5.0893
9601,444.933,308.371,-0.2,0.030273,0.027698,45.6269,5.8078
9602,495.238,30.984,-0.2,0.03937,-0.029839,66.5214,4.5834
9603,337.451,163.279,-0.2,0.00768,-0.001914,1.61757,5.4001
9604,298.481,272.402,-0.2,0.000274,0.020875,11.4973,5.0453
9605,238.675,204.686,-0.2,-0.012299,0.006838,5.3294,5.1424
9606,244.856,272.027,-0.2,-0.010612,0.020727,14.8166,4.8981
9607,345.273,104.71,-0.2,0.009144,-0.01402,7.54049,4.8626
9608,290.778,303.964,-0.2,-0.001199,0.027399,20.035,5.031
9609,392.87,198.039,-0.2,0.019467,0.005018,10.7569,5.0009
9610,329.647,74.9781,-0.2,0.005724,-0.019921,11.8445,4.9513
