node_id,x_mm,y_mm,z_mm,Ux_mm,Uy_mm,Uz_mm,vonMises_MPa
1,315.0,545.596,0.0,-0.015129,-0.178781,336.623,9.3032
2,315.0,545.596,-0.2,0.000128,0.163346,336.623,9.0369
3,630.0,0.0,0.0,-0.163552,0.075189,334.166,9.4313
4,630.0,0.0,-0.2,0.139628,-0.081524,334.166,9.1897
5,55.0,95.2628,0.0,0.123108,0.042742,159.965,11.2033
6,55.0,95.2628,-0.2,-0.110017,-0.031414,159.965,10.8666
7,110.0,0.0,0.0,0.09677,0.087074,159.684,11.4164
8,110.0,0.0,-0.2,-0.084639,-0.076933,159.684,11.1238
9,63.0801,99.258,0.0,0.119507,0.04129,149.242,7.8087
10,117.5,5.0,0.0,0.093713,0.084626,148.958,9.0776
11,617.5,5.0,0.0,-0.161246,0.074814,311.348,8.4725
12,314.0,533.864,0.0,-0.014178,-0.177229,316.493,7.3509
13,301.645,173.0,-0.2,6.1e-05,5.5e-05,0.000949,30.3881
14,63.0801,99.258,0.128,0.264154,0.08635,149.242,20.2906
15,117.5,5.0,0.128,0.205553,0.186878,148.958,15.9798
16,617.5,5.0,0.128,-0.352355,0.174773,311.348,8.6071
17,314.0,533.864,0.128,-0.023396,-0.394173,316.493,18.1421
18,63.1803,99.4316,0.128,0.264157,0.086236,149.067,12.1563
19,117.801,194.038,0.128,0.210146,-0.02391,82.11,14.9436
20,301.645,173.0,-0.4,0.0,0.0,0.0,86.9753
21,314.0,532.617,0.128,-0.023352,-0.393137,314.382,18.0581
22,69.9103,101.088,0.128,0.2588,0.08428,140.981,9.1336
23,122.5,10.0,0.128,0.201065,0.183132,140.704,7.8793
24,312.41,521.11,0.128,-0.021159,-0.383841,295.093,7.0531
25,607.5,10.0,0.128,-0.343968,0.170994,292.762,7.615
26,69.9103,101.088,0.0,0.11783,0.040187,140.981,9.5474
27,122.5,10.0,0.0,0.092012,0.083647,140.704,9.4587
28,607.5,10.0,0.0,-0.158013,0.073502,292.762,6.5894
29,312.41,521.11,0.0,-0.012908,-0.173483,295.093,7.2815
30,117.5,5.0,0.628,0.642562,0.586472,148.957,0.3293
31,63.0801,99.6058,0.128,0.264587,0.085959,149.119,1.992
32,63.0801,99.6058,0.628,0.829918,0.261489,149.118,0.3034
33,617.5,5.0,0.628,-1.09905,0.56541,311.347,0.3111
34,314.0,532.617,0.628,-0.059369,-1.23852,314.38,0.2063
35,315.0,545.596,-0.1,-0.007501,-0.007718,336.623,0.1425
36,630.0,0.0,-0.1,-0.011961,-0.003166,334.166,0.1234
37,318.987,538.69,0.0,-0.016548,-0.178996,325.135,9.174
38,322.975,531.783,0.0,-0.017429,-0.17612,313.8,10.0829
39,326.962,524.877,0.0,-0.018358,-0.173739,302.73,10.8541
40,330.949,517.971,0.0,-0.019537,-0.171315,291.931,10.9255
41,334.937,511.065,0.0,-0.020915,-0.168781,281.406,10.8872
42,338.924,504.158,0.0,-0.022498,-0.166195,271.158,11.2815
43,342.911,497.252,0.0,-0.024111,-0.16344,261.188,11.498
44,346.899,490.346,0.0,-0.025779,-0.160543,251.499,11.7944
45,350.886,483.439,0.0,-0.027632,-0.157596,242.096,11.8509
46,354.873,476.533,0.0,-0.029367,-0.154585,232.978,11.7437
47,358.861,469.627,0.0,-0.031155,-0.151497,224.149,11.5697
48,362.848,462.721,0.0,-0.033111,-0.148453,215.608,12.0898
49,366.835,455.814,0.0,-0.03499,-0.145293,207.358,11.9157
50,370.823,448.908,0.0,-0.037004,-0.142164,199.399,12.2123
51,374.81,442.002,0.0,-0.038876,-0.138902,191.734,11.7033
52,378.797,435.096,0.0,-0.040886,-0.135668,184.364,11.8012
53,382.785,428.189,0.0,-0.042919,-0.132396,177.291,11.7554
54,386.772,421.283,0.0,-0.045036,-0.129159,170.515,12.1802
55,390.759,414.377,0.0,-0.047029,-0.125814,164.037,12.1664
56,394.747,407.47,0.0,-0.049108,-0.122442,157.861,12.1085
57,398.734,400.564,0.0,-0.051169,-0.119073,151.986,12.308
58,402.722,393.658,0.0,-0.053273,-0.115718,146.414,12.4545
59,406.709,386.752,0.0,-0.055435,-0.112372,141.145,12.5635
60,410.696,379.845,0.0,-0.057479,-0.108894,136.179,12.2277
61,414.684,372.939,0.0,-0.059589,-0.10547,131.518,12.3232
62,418.671,366.033,0.0,-0.061753,-0.10205,127.162,12.4914
63,422.658,359.126,0.0,-0.063871,-0.098556,123.112,12.534
64,426.646,352.22,0.0,-0.066014,-0.095094,119.368,12.3192
65,430.633,345.314,0.0,-0.068113,-0.091611,115.931,11.9788
66,434.62,338.408,0.0,-0.070248,-0.088138,112.8,11.9639
67,438.608,331.501,0.0,-0.072453,-0.084605,109.976,12.0123
68,442.595,324.595,0.0,-0.07456,-0.081066,107.461,12.1034
69,446.582,317.689,0.0,-0.07684,-0.077614,105.254,12.4576
70,450.57,310.783,0.0,-0.078799,-0.074014,103.355,12.3664
71,454.557,303.876,0.0,-0.081085,-0.070509,101.765,12.0813
72,458.544,296.97,0.0,-0.083258,-0.066894,100.485,12.3341
73,462.532,290.064,0.0,-0.085238,-0.063274,99.5137,12.1836
74,466.519,283.157,0.0,-0.087506,-0.059834,98.8521,12.3898
75,470.506,276.251,0.0,-0.089548,-0.056242,98.4978,12.4996
76,474.494,269.345,0.0,-0.091746,-0.052681,98.4527,12.5912
77,478.481,262.439,0.0,-0.093845,-0.049106,98.7183,12.4809
78,482.468,255.532,0.0,-0.095977,-0.045512,99.2942,12.3494
79,486.456,248.626,0.0,-0.098091,-0.04191,100.181,12.4174
80,490.443,241.72,0.0,-0.100135,-0.038326,101.376,12.2419
81,494.43,234.813,0.0,-0.102361,-0.034816,102.882,12.4029
82,498.418,227.907,0.0,-0.104447,-0.031189,104.696,12.3477
83,502.405,221.001,0.0,-0.106498,-0.027591,106.82,12.4044
84,506.392,214.095,0.0,-0.108639,-0.024048,109.254,12.3716
85,510.38,207.188,0.0,-0.11074,-0.020464,111.997,12.3981
86,514.367,200.282,0.0,-0.112768,-0.016841,115.049,12.2911
87,518.354,193.376,0.0,-0.11491,-0.013309,118.411,12.5297
88,522.342,186.47,0.0,-0.116937,-0.009752,122.081,12.1236
89,526.329,179.563,0.0,-0.118995,-0.006183,126.057,12.2601
90,530.316,172.657,0.0,-0.120989,-0.002609,130.341,12.2217
91,534.304,165.751,0.0,-0.123051,0.000917,134.932,12.337
92,538.291,158.844,0.0,-0.125076,0.004436,139.829,12.2927
93,542.279,151.938,0.0,-0.12709,0.007943,145.03,12.2736
94,546.266,145.032,0.0,-0.129071,0.011464,150.536,12.2708
95,550.253,138.126,0.0,-0.131101,0.014942,156.346,12.2643
96,554.24,131.219,0.0,-0.133003,0.018431,162.459,12.2079
97,558.228,124.313,0.0,-0.135055,0.021822,168.874,12.5279
98,562.215,117.407,0.0,-0.136986,0.025284,175.59,12.1046
99,566.203,110.5,0.0,-0.138947,0.02865,182.606,11.9728
100,570.19,103.594,0.0,-0.140959,0.032028,189.922,12.1325
101,574.177,96.6879,0.0,-0.142819,0.035444,197.535,11.9584
102,578.165,89.7816,0.0,-0.144701,0.038823,205.446,11.9144
103,582.152,82.8753,0.0,-0.146561,0.042155,213.654,11.7316
104,586.139,75.9691,0.0,-0.148448,0.045393,222.156,11.854
105,590.127,69.0628,0.0,-0.150234,0.048611,230.949,11.6217
106,594.114,62.1565,0.0,-0.151975,0.05175,240.028,11.579
107,598.101,55.2502,0.0,-0.153756,0.05484,249.393,11.4958
108,602.089,48.3439,0.0,-0.155441,0.057911,259.04,11.2635
109,606.076,41.4377,0.0,-0.15705,0.060877,268.969,11.2702
110,610.063,34.5314,0.0,-0.158676,0.063715,279.176,11.0181
111,614.051,27.6251,0.0,-0.160105,0.066491,289.66,10.8223
112,618.038,20.7188,0.0,-0.161601,0.068949,300.418,11.2099
113,622.025,13.8126,0.0,-0.163109,0.071342,311.444,10.2279
114,626.013,6.9063,0.0,-0.16476,0.073879,322.731,9.2526
115,316.994,542.143,0.0,-0.015842,-0.178888,330.874,9.5087
116,320.981,535.237,0.0,-0.017011,-0.177487,319.434,10.2891
117,324.968,528.33,0.0,-0.017873,-0.174891,308.232,10.3385
118,328.956,521.424,0.0,-0.018893,-0.172514,297.296,10.9777
119,332.943,514.518,0.0,-0.020204,-0.170071,286.634,10.8571
120,336.93,507.611,0.0,-0.021656,-0.167481,276.248,11.1754
