node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,tension_margin_Nm
1,315.0000,545.5960,0.0000,-0.386666,-4.303532,0.298145,-11115.190000,-277879.7500
2,315.0000,545.5960,-0.2000,-0.386172,-4.297432,0.298149,-11115.190000,-277879.7500
3,630.0000,0.0000,0.0000,-3.362557,2.718562,0.026177,-11115.190000,-277879.7500
4,630.0000,0.0000,-0.2000,-3.362463,2.717744,0.026250,-11115.190000,-277879.7500
5,55.0000,95.2628,0.0000,3.643244,2.713919,0.046138,-11115.190000,-277879.7500
6,55.0000,95.2628,-0.2000,3.641086,2.714812,0.045385,-11115.190000,-277879.7500
7,110.0000,0.0000,0.0000,3.010587,3.226105,0.018282,-11115.190000,-277879.7500
8,110.0000,0.0000,-0.2000,3.010198,3.225484,0.018157,-11115.190000,-277879.7500
9,63.0801,99.2580,0.0000,3.798670,2.340078,0.000251,-11115.190000,-277879.7500
10,117.5000,5.0000,0.0000,2.878139,3.413859,0.000234,-11115.190000,-277879.7500
11,617.5000,5.0000,0.0000,-3.232107,3.082048,0.000023,-11115.190000,-277879.7500
12,314.0000,533.8640,0.0000,0.430093,-4.453117,0.003384,-11115.190000,-277879.7500
13,301.6450,173.0000,-0.2000,0.496206,3.594100,0.046583,-11115.190000,-277879.7500
14,63.0801,99.2580,0.1280,3.808479,2.337951,0.000000,-11115.190000,-277879.7500
15,117.5000,5.0000,0.1280,2.879386,3.417608,0.000000,-11115.190000,-277879.7500
16,617.5000,5.0000,0.1280,-3.233608,3.084568,0.000000,-11115.190000,-277879.7500
17,314.0000,533.8640,0.1280,0.442140,-4.446919,0.000000,-11115.190000,-277879.7500
18,63.1803,99.4316,0.1280,3.809217,2.336753,0.000000,-11115.190000,-277879.7500
19,117.8010,194.0380,0.1280,0.684585,2.931354,0.000000,-11115.190000,-277879.7500
20,301.6450,173.0000,-0.4000,0.500116,3.601545,0.046460,-11115.190000,-277879.7500
21,314.0000,532.6170,0.1280,0.458645,-4.353199,0.000000,-11115.190000,-277879.7500
22,69.9103,101.0880,0.1280,3.387524,2.401605,0.000000,-11115.190000,-277879.7500
23,122.5000,10.0000,0.1280,2.754254,3.414449,0.000000,-11115.190000,-277879.7500
24,312.4100,521.1100,0.1280,0.547557,-2.884588,0.000000,-11115.190000,-277879.7500
25,607.5000,10.0000,0.1280,-3.066085,3.107051,0.000000,-11115.190000,-277879.7500
26,69.9103,101.0880,0.0000,3.387716,2.401762,-0.000351,-11115.190000,-277879.7500
27,122.5000,10.0000,0.0000,2.754044,3.414391,-0.000087,-11115.190000,-277879.7500
28,607.5000,10.0000,0.0000,-3.066107,3.106984,-0.000091,-11115.190000,-277879.7500
29,312.4100,521.1100,0.0000,0.547544,-2.883980,-0.000016,-11115.190000,-277879.7500
30,117.5000,5.0000,0.6280,2.879373,3.417559,0.000000,-11115.190000,-277879.7500
31,63.0801,99.6058,0.1280,3.810602,2.334479,0.000000,-11115.190000,-277879.7500
32,63.0801,99.6058,0.6280,3.810602,2.334479,0.000000,-11115.190000,-277879.7500
33,617.5000,5.0000,0.6280,-3.233590,3.084537,0.000000,-11115.190000,-277879.7500
34,314.0000,532.6170,0.6280,0.459182,-4.311786,0.000000,-11115.190000,-277879.7500
35,315.0000,545.5960,-0.1000,-0.386420,-4.300484,0.298145,-11115.190000,-277879.7500
36,630.0000,0.0000,-0.1000,-3.362516,2.718155,0.026213,-11115.190000,-277879.7500
37,318.9870,538.6900,0.0000,0.016321,-3.765811,0.130140,-11115.190000,-277879.7500
38,322.9750,531.7830,0.0000,0.418063,-3.084903,0.055181,-11115.190000,-277879.7500
39,326.9620,524.8770,0.0000,0.569776,-2.409788,0.017999,-11115.190000,-277879.7500
40,330.9490,517.9710,0.0000,0.574826,-1.859254,0.011619,-11115.190000,-277879.7500
41,334.9370,511.0650,0.0000,0.587156,-1.419887,0.008505,-11115.190000,-277879.7500
42,338.9240,504.1580,0.0000,0.592514,-1.047709,0.007113,-11115.190000,-277879.7500
43,342.9110,497.2520,0.0000,0.591839,-0.726199,0.007078,-11115.190000,-277879.7500
44,346.8990,490.3460,0.0000,0.587687,-0.439974,0.005621,-11115.190000,-277879.7500
45,350.8860,483.4390,0.0000,0.581976,-0.184955,0.004995,-11115.190000,-277879.7500
46,354.8730,476.5330,0.0000,0.573861,0.048284,0.004966,-11115.190000,-277879.7500
47,358.8610,469.6270,0.0000,0.565044,0.263710,0.004698,-11115.190000,-277879.7500
48,362.8480,462.7210,0.0000,0.557259,0.461648,0.004276,-11115.190000,-277879.7500
49,366.8350,455.8140,0.0000,0.549385,0.646618,0.003260,-11115.190000,-277879.7500
50,370.8230,448.9080,0.0000,0.542391,0.819571,0.002473,-11115.190000,-277879.7500
51,374.8100,442.0020,0.0000,0.536108,0.982473,0.001957,-11115.190000,-277879.7500
52,378.7970,435.0960,0.0000,0.530982,1.135991,0.001624,-11115.190000,-277879.7500
53,382.7850,428.1890,0.0000,0.526889,1.280987,0.001396,-11115.190000,-277879.7500
54,386.7720,421.2830,0.0000,0.523694,1.418962,0.000653,-11115.190000,-277879.7500
55,390.7590,414.3770,0.0000,0.521669,1.549591,0.000653,-11115.190000,-277879.7500
56,394.7470,407.4700,0.0000,0.520516,1.674150,0.001337,-11115.190000,-277879.7500
57,398.7340,400.5640,0.0000,0.520423,1.792794,0.001910,-11115.190000,-277879.7500
58,402.7220,393.6580,0.0000,0.521249,1.905980,0.001969,-11115.190000,-277879.7500
59,406.7090,386.7520,0.0000,0.522988,2.014059,0.002488,-11115.190000,-277879.7500
60,410.6960,379.8450,0.0000,0.525602,2.117186,0.001859,-11115.190000,-277879.7500
61,414.6840,372.9390,0.0000,0.529097,2.215358,0.001290,-11115.190000,-277879.7500
62,418.6710,366.0330,0.0000,0.533105,2.308962,0.001040,-11115.190000,-277879.7500
63,422.6580,359.1260,0.0000,0.537583,2.398155,0.000793,-11115.190000,-277879.7500
64,426.6460,352.2200,0.0000,0.542490,2.482987,0.000694,-11115.190000,-277879.7500
65,430.6330,345.3140,0.0000,0.547741,2.563592,0.000860,-11115.190000,-277879.7500
66,434.6200,338.4080,0.0000,0.553175,2.639781,0.000761,-11115.190000,-277879.7500
67,438.6080,331.5010,0.0000,0.558551,2.711774,0.000684,-11115.190000,-277879.7500
68,442.5950,324.5950,0.0000,0.563641,2.779736,0.000842,-11115.190000,-277879.7500
69,446.5820,317.6890,0.0000,0.568485,2.843537,0.000893,-11115.190000,-277879.7500
70,450.5700,310.7830,0.0000,0.572663,2.903326,0.000422,-11115.190000,-277879.7500
71,454.5570,303.8760,0.0000,0.576220,2.958918,0.000356,-11115.190000,-277879.7500
72,458.5440,296.9700,0.0000,0.578826,3.010408,0.000379,-11115.190000,-277879.7500
73,462.5320,290.0640,0.0000,0.580131,3.057934,0.000414,-11115.190000,-277879.7500
74,466.5190,283.1570,0.0000,0.580193,3.101228,0.000531,-11115.190000,-277879.7500
75,470.5060,276.2510,0.0000,0.578571,3.140473,0.000771,-11115.190000,-277879.7500
76,474.4940,269.3450,0.0000,0.575130,3.175607,0.000757,-11115.190000,-277879.7500
77,478.4810,262.4390,0.0000,0.569566,3.206755,0.000337,-11115.190000,-277879.7500
78,482.4680,255.5320,0.0000,0.561634,3.233876,0.000205,-11115.190000,-277879.7500
79,486.4560,248.6260,0.0000,0.551182,3.256927,0.000268,-11115.190000,-277879.7500
80,490.4430,241.7200,0.0000,0.537878,3.275901,0.000156,-11115.190000,-277879.7500
81,494.4300,234.8130,0.0000,0.521397,3.290854,0.000089,-11115.190000,-277879.7500
82,498.4180,227.9070,0.0000,0.501502,3.301946,0.000043,-11115.190000,-277879.7500
83,502.4050,221.0010,0.0000,0.477955,3.309109,0.000090,-11115.190000,-277879.7500
84,506.3920,214.0950,0.0000,0.450436,3.312456,0.000149,-11115.190000,-277879.7500
85,510.3800,207.1880,0.0000,0.418642,3.312014,0.000284,-11115.190000,-277879.7500
86,514.3670,200.2820,0.0000,0.382293,3.308005,0.000290,-11115.190000,-277879.7500
87,518.3540,193.3760,0.0000,0.341131,3.300444,0.000262,-11115.190000,-277879.7500
88,522.3420,186.4700,0.0000,0.294911,3.289397,0.000333,-11115.190000,-277879.7500
89,526.3290,179.5630,0.0000,0.243231,3.275093,0.000323,-11115.190000,-277879.7500
90,530.3160,172.6570,0.0000,0.185870,3.257718,0.000385,-11115.190000,-277879.7500
91,534.3040,165.7510,0.0000,0.122525,3.237501,0.000448,-11115.190000,-277879.7500
92,538.2910,158.8440,0.0000,0.052989,3.214504,0.000368,-11115.190000,-277879.7500
93,542.2790,151.9380,0.0000,-0.023079,3.189161,0.000275,-11115.190000,-277879.7500
94,546.2660,145.0320,0.0000,-0.105863,3.161660,0.000318,-11115.190000,-277879.7500
95,550.2530,138.1260,0.0000,-0.195667,3.132420,0.000410,-11115.190000,-277879.7500
96,554.2400,131.2190,0.0000,-0.292594,3.101621,0.000531,-11115.190000,-277879.7500
97,558.2280,124.3130,0.0000,-0.397004,3.070053,0.000616,-11115.190000,-277879.7500
98,562.2150,117.4070,0.0000,-0.508687,3.037677,0.000719,-11115.190000,-277879.7500
99,566.2030,110.5000,0.0000,-0.628202,3.005202,0.000667,-11115.190000,-277879.7500
100,570.1900,103.5940,0.0000,-0.755407,2.973214,0.000590,-11115.190000,-277879.7500
101,574.1770,96.6879,0.0000,-0.890236,2.942138,0.000469,-11115.190000,-277879.7500
102,578.1650,89.7816,0.0000,-1.032725,2.912666,0.000446,-11115.190000,-277879.7500
103,582.1520,82.8753,0.0000,-1.182878,2.885669,0.000488,-11115.190000,-277879.7500
104,586.1390,75.9691,0.0000,-1.340396,2.861806,0.000796,-11115.190000,-277879.7500
105,590.1270,69.0628,0.0000,-1.504925,2.841714,0.000973,-11115.190000,-277879.7500
106,594.1140,62.1565,0.0000,-1.676211,2.826381,0.001225,-11115.190000,-277879.7500
107,598.1010,55.2502,0.0000,-1.853722,2.816849,0.001244,-11115.190000,-277879.7500
