node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,tension_margin_Nm
1,315.0000,545.5960,0.0000,0.098467,-0.007533,-0.001573,1559.343000,38983.5750
2,315.0000,545.5960,-0.2000,0.098470,-0.007564,-0.001575,1559.343000,38983.5750
3,630.0000,0.0000,0.0000,0.005926,0.018484,-0.000100,1559.343000,38983.5750
4,630.0000,0.0000,-0.2000,0.005943,0.018520,-0.000103,1559.343000,38983.5750
5,55.0000,95.2628,0.0000,-0.007439,0.018005,0.002439,1559.343000,38983.5750
6,55.0000,95.2628,-0.2000,-0.007572,0.018007,0.002374,1559.343000,38983.5750
7,110.0000,0.0000,0.0000,0.016081,-0.025301,0.003240,1559.343000,38983.5750
8,110.0000,0.0000,-0.2000,0.015975,-0.025368,0.003214,1559.343000,38983.5750
9,63.0801,99.2580,0.0000,0.000050,-0.000384,-0.000007,1559.343000,38983.5750
10,117.5000,5.0000,0.0000,0.000023,-0.000616,0.000039,1559.343000,38983.5750
11,617.5000,5.0000,0.0000,-0.000049,0.000146,-0.000003,1559.343000,38983.5750
12,314.0000,533.8640,0.0000,0.003365,0.000207,0.000000,1559.343000,38983.5750
13,301.6450,173.0000,-0.2000,-0.011982,0.081968,-0.510576,1559.343000,38983.5750
14,63.0801,99.2580,0.1280,0.000000,-0.000000,0.000000,1559.343000,38983.5750
15,117.5000,5.0000,0.1280,-0.000000,0.000000,0.000000,1559.343000,38983.5750
16,617.5000,5.0000,0.1280,-0.000000,-0.000000,0.000000,1559.343000,38983.5750
17,314.0000,533.8640,0.1280,-0.000000,0.000000,0.000000,1559.343000,38983.5750
18,63.1803,99.4316,0.1280,-0.000000,0.000000,0.000000,1559.343000,38983.5750
19,117.8010,194.0380,0.1280,-0.172181,0.068552,0.000000,1559.343000,38983.5750
20,301.6450,173.0000,-0.4000,-0.010375,0.082640,-0.510580,1559.343000,38983.5750
21,314.0000,532.6170,0.1280,-0.005148,-0.000546,0.000000,1559.343000,38983.5750
22,69.9103,101.0880,0.1280,-0.025423,0.010672,0.000000,1559.343000,38983.5750
23,122.5000,10.0000,0.1280,-0.014372,-0.004587,0.000000,1559.343000,38983.5750
24,312.4100,521.1100,0.1280,-0.123026,0.001349,0.000000,1559.343000,38983.5750
25,607.5000,10.0000,0.1280,-0.001741,0.004576,0.000000,1559.343000,38983.5750
26,69.9103,101.0880,0.0000,-0.025949,0.011025,-0.000036,1559.343000,38983.5750
27,122.5000,10.0000,0.0000,-0.014231,-0.004583,-0.000007,1559.343000,38983.5750
28,607.5000,10.0000,0.0000,-0.001694,0.004647,0.000009,1559.343000,38983.5750
29,312.4100,521.1100,0.0000,-0.122948,0.001267,0.000004,1559.343000,38983.5750
30,117.5000,5.0000,0.6280,0.000000,-0.000000,0.000000,1559.343000,38983.5750
31,63.0801,99.6058,0.1280,-0.000000,0.000000,0.000000,1559.343000,38983.5750
32,63.0801,99.6058,0.6280,-0.000000,0.000000,0.000000,1559.343000,38983.5750
33,617.5000,5.0000,0.6280,0.000000,-0.000000,0.000000,1559.343000,38983.5750
34,314.0000,532.6170,0.6280,-0.006928,-0.000950,0.000000,1559.343000,38983.5750
35,315.0000,545.5960,-0.1000,0.098469,-0.007549,-0.001574,1559.343000,38983.5750
36,630.0000,0.0000,-0.1000,0.005935,0.018502,-0.000102,1559.343000,38983.5750
37,318.9870,538.6900,0.0000,0.040611,-0.042548,-0.000974,1559.343000,38983.5750
38,322.9750,531.7830,0.0000,-0.024342,-0.074138,-0.001401,1559.343000,38983.5750
39,326.9620,524.8770,0.0000,-0.095027,-0.082443,-0.000803,1559.343000,38983.5750
40,330.9490,517.9710,0.0000,-0.148240,-0.068642,-0.001411,1559.343000,38983.5750
41,334.9370,511.0650,0.0000,-0.184718,-0.041835,-0.001655,1559.343000,38983.5750
42,338.9240,504.1580,0.0000,-0.204594,-0.011735,0.000508,1559.343000,38983.5750
43,342.9110,497.2520,0.0000,-0.213954,0.018422,-0.000720,1559.343000,38983.5750
44,346.8990,490.3460,0.0000,-0.214485,0.046988,-0.005683,1559.343000,38983.5750
45,350.8860,483.4390,0.0000,-0.208342,0.072871,-0.005784,1559.343000,38983.5750
46,354.8730,476.5330,0.0000,-0.198386,0.095072,-0.004076,1559.343000,38983.5750
47,358.8610,469.6270,0.0000,-0.185382,0.115191,-0.004249,1559.343000,38983.5750
48,362.8480,462.7210,0.0000,-0.170245,0.131331,-0.003624,1559.343000,38983.5750
49,366.8350,455.8140,0.0000,-0.154033,0.143818,-0.001747,1559.343000,38983.5750
50,370.8230,448.9080,0.0000,-0.136216,0.154446,0.001146,1559.343000,38983.5750
51,374.8100,442.0020,0.0000,-0.117131,0.161620,0.000616,1559.343000,38983.5750
52,378.7970,435.0960,0.0000,-0.097528,0.164935,-0.000010,1559.343000,38983.5750
53,382.7850,428.1890,0.0000,-0.078648,0.166043,0.000012,1559.343000,38983.5750
