node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,tension_margin_Nm
1,315.0000,545.5960,0.0000,1.975170,-0.397772,-0.623980,-6866976000.000000,-171674400000.0000
2,315.0000,545.5960,-0.2000,1.974639,-0.409952,-0.623941,-6866976000.000000,-171674400000.0000
3,630.0000,0.0000,0.0000,0.335294,0.985409,-0.015459,-6866976000.000000,-171674400000.0000
4,630.0000,0.0000,-0.2000,0.335881,0.987111,-0.015652,-6866976000.000000,-171674400000.0000
5,55.0000,95.2628,0.0000,0.412192,-0.772536,-0.113194,-6866976000.000000,-171674400000.0000
6,55.0000,95.2628,-0.2000,0.418291,-0.775356,-0.111300,-6866976000.000000,-171674400000.0000
7,110.0000,0.0000,0.0000,-0.302384,0.521110,-0.081282,-6866976000.000000,-171674400000.0000
8,110.0000,0.0000,-0.2000,-0.299325,0.522335,-0.080867,-6866976000.000000,-171674400000.0000
9,63.0801,99.2580,0.0000,0.089319,-0.007957,-0.000354,-6866976000.000000,-171674400000.0000
10,117.5000,5.0000,0.0000,0.014350,0.032361,-0.000818,-6866976000.000000,-171674400000.0000
11,617.5000,5.0000,0.0000,-0.008680,0.024076,-0.000146,-6866976000.000000,-171674400000.0000
12,314.0000,533.8640,0.0000,0.033477,-0.091087,-0.006934,-6866976000.000000,-171674400000.0000
13,301.6450,173.0000,-0.2000,0.211246,-5.442716,-0.961120,-6866976000.000000,-171674400000.0000
14,63.0801,99.2580,0.1280,-0.002757,-0.000274,0.000000,-6866976000.000000,-171674400000.0000
15,117.5000,5.0000,0.1280,0.006195,0.013261,0.000000,-6866976000.000000,-171674400000.0000
16,617.5000,5.0000,0.1280,-0.003427,0.009151,0.000000,-6866976000.000000,-171674400000.0000
17,314.0000,533.8640,0.1280,0.002445,0.005022,0.000000,-6866976000.000000,-171674400000.0000
18,63.1803,99.4316,0.1280,0.046757,-0.000778,0.000000,-6866976000.000000,-171674400000.0000
19,117.8010,194.0380,0.1280,6.488304,-4.971691,0.000000,-6866976000.000000,-171674400000.0000
20,301.6450,173.0000,-0.4000,0.221909,-5.440334,-0.961252,-6866976000.000000,-171674400000.0000
21,314.0000,532.6170,0.1280,-0.048874,-0.346370,0.000000,-6866976000.000000,-171674400000.0000
22,69.9103,101.0880,0.1280,1.041943,-0.208973,0.000000,-6866976000.000000,-171674400000.0000
23,122.5000,10.0000,0.1280,0.323950,0.015370,0.000000,-6866976000.000000,-171674400000.0000
24,312.4100,521.1100,0.1280,-0.296292,-3.456792,0.000000,-6866976000.000000,-171674400000.0000
25,607.5000,10.0000,0.1280,-0.341234,-0.003747,0.000000,-6866976000.000000,-171674400000.0000
26,69.9103,101.0880,0.0000,1.040926,-0.209497,0.000041,-6866976000.000000,-171674400000.0000
27,122.5000,10.0000,0.0000,0.323769,0.015829,0.000035,-6866976000.000000,-171674400000.0000
28,607.5000,10.0000,0.0000,-0.340928,-0.003271,-0.000144,-6866976000.000000,-171674400000.0000
29,312.4100,521.1100,0.0000,-0.295737,-3.458213,-0.000149,-6866976000.000000,-171674400000.0000
30,117.5000,5.0000,0.6280,0.000751,0.000719,0.000000,-6866976000.000000,-171674400000.0000
31,63.0801,99.6058,0.1280,0.000071,-0.000057,0.000000,-6866976000.000000,-171674400000.0000
32,63.0801,99.6058,0.6280,0.000195,-0.000048,0.000000,-6866976000.000000,-171674400000.0000
33,617.5000,5.0000,0.6280,-0.000353,-0.000141,0.000000,-6866976000.000000,-171674400000.0000
34,314.0000,532.6170,0.6280,-0.049760,-0.540962,0.000000,-6866976000.000000,-171674400000.0000
35,315.0000,545.5960,-0.1000,1.974907,-0.403855,-0.623958,-6866976000.000000,-171674400000.0000
36,630.0000,0.0000,-0.1000,0.335596,0.986252,-0.015556,-6866976000.000000,-171674400000.0000
37,318.9870,538.6900,0.0000,0.988744,-1.643981,-0.257732,-6866976000.000000,-171674400000.0000
38,322.9750,531.7830,0.0000,-0.043592,-3.158574,-0.081177,-6866976000.000000,-171674400000.0000
39,326.9620,524.8770,0.0000,-0.536776,-4.564856,-0.010380,-6866976000.000000,-171674400000.0000
40,330.9490,517.9710,0.0000,-0.719678,-5.658767,0.013201,-6866976000.000000,-171674400000.0000
41,334.9370,511.0650,0.0000,-0.916455,-6.472267,0.029418,-6866976000.000000,-171674400000.0000
42,338.9240,504.1580,0.0000,-1.088641,-7.113573,-0.021107,-6866976000.000000,-171674400000.0000
43,342.9110,497.2520,0.0000,-1.256760,-7.634453,-0.067116,-6866976000.000000,-171674400000.0000
44,346.8990,490.3460,0.0000,-1.407575,-8.062514,-0.113426,-6866976000.000000,-171674400000.0000
45,350.8860,483.4390,0.0000,-1.553915,-8.411752,-0.058352,-6866976000.000000,-171674400000.0000
46,354.8730,476.5330,0.0000,-1.689710,-8.710668,-0.020065,-6866976000.000000,-171674400000.0000
47,358.8610,469.6270,0.0000,-1.835403,-8.970108,-0.028750,-6866976000.000000,-171674400000.0000
48,362.8480,462.7210,0.0000,-1.965046,-9.178971,-0.011565,-6866976000.000000,-171674400000.0000
49,366.8350,455.8140,0.0000,-2.108808,-9.362608,-0.017520,-6866976000.000000,-171674400000.0000
50,370.8230,448.9080,0.0000,-2.242255,-9.507578,-0.040132,-6866976000.000000,-171674400000.0000
51,374.8100,442.0020,0.0000,-2.391879,-9.635108,-0.019054,-6866976000.000000,-171674400000.0000
52,378.7970,435.0960,0.0000,-2.531540,-9.736178,-0.001953,-6866976000.000000,-171674400000.0000
53,382.7850,428.1890,0.0000,-2.678930,-9.820872,0.006881,-6866976000.000000,-171674400000.0000
54,386.7720,421.2830,0.0000,-2.817039,-9.876256,-0.051886,-6866976000.000000,-171674400000.0000
55,390.7590,414.3770,0.0000,-2.973869,-9.922113,-0.040454,-6866976000.000000,-171674400000.0000
56,394.7470,407.4700,0.0000,-3.123909,-9.951677,-0.033663,-6866976000.000000,-171674400000.0000
57,398.7340,400.5640,0.0000,-3.275124,-9.968437,-0.047809,-6866976000.000000,-171674400000.0000
58,402.7220,393.6580,0.0000,-3.431260,-9.966310,-0.013415,-6866976000.000000,-171674400000.0000
59,406.7090,386.7520,0.0000,-3.580837,-9.951592,0.012392,-6866976000.000000,-171674400000.0000
60,410.6960,379.8450,0.0000,-3.745971,-9.930918,-0.026107,-6866976000.000000,-171674400000.0000
61,414.6840,372.9390,0.0000,-3.899048,-9.891698,-0.029936,-6866976000.000000,-171674400000.0000
62,418.6710,366.0330,0.0000,-4.056227,-9.841290,-0.014654,-6866976000.000000,-171674400000.0000
63,422.6580,359.1260,0.0000,-4.215345,-9.784672,-0.021428,-6866976000.000000,-171674400000.0000
64,426.6460,352.2200,0.0000,-4.375008,-9.714782,-0.020524,-6866976000.000000,-171674400000.0000
65,430.6330,345.3140,0.0000,-4.532357,-9.631662,-0.001776,-6866976000.000000,-171674400000.0000
66,434.6200,338.4080,0.0000,-4.688004,-9.541481,0.011610,-6866976000.000000,-171674400000.0000
67,438.6080,331.5010,0.0000,-4.841311,-9.440198,0.015331,-6866976000.000000,-171674400000.0000
