node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,tension_margin_Nm
1,315.0000,545.5960,0.0000,1.975173,-0.397772,-0.623981,0.996657,24.9164
2,315.0000,545.5960,-0.2000,1.974641,-0.409953,-0.623944,0.996657,24.9164
3,630.0000,0.0000,0.0000,0.335295,0.985409,-0.015459,0.996657,24.9164
4,630.0000,0.0000,-0.2000,0.335882,0.987111,-0.015652,0.996657,24.9164
5,55.0000,95.2628,0.0000,0.412192,-0.772536,-0.113194,0.996657,24.9164
6,55.0000,95.2628,-0.2000,0.418290,-0.775356,-0.111300,0.996657,24.9164
7,110.0000,0.0000,0.0000,-0.302385,0.521108,-0.081282,0.996657,24.9164
8,110.0000,0.0000,-0.2000,-0.299325,0.522336,-0.080867,0.996657,24.9164
9,63.0801,99.2580,0.0000,0.089319,-0.007957,-0.000354,0.996657,24.9164
10,117.5000,5.0000,0.0000,0.014350,0.032361,-0.000818,0.996657,24.9164
11,617.5000,5.0000,0.0000,-0.008680,0.024076,-0.000146,0.996657,24.9164
12,314.0000,533.8640,0.0000,0.033477,-0.091087,-0.006934,0.996657,24.9164
13,301.6450,173.0000,-0.2000,0.211246,-5.442731,-0.961120,0.996657,24.9164
14,63.0801,99.2580,0.1280,-0.002757,-0.000274,0.000000,0.996657,24.9164
15,117.5000,5.0000,0.1280,0.006195,0.013261,0.000000,0.996657,24.9164
16,617.5000,5.0000,0.1280,-0.003427,0.009151,0.000000,0.996657,24.9164
17,314.0000,533.8640,0.1280,0.002445,0.005022,0.000000,0.996657,24.9164
18,63.1803,99.4316,0.1280,0.046757,-0.000778,0.000000,0.996657,24.9164
19,117.8010,194.0380,0.1280,6.488320,-4.971682,0.000000,0.996657,24.9164
20,301.6450,173.0000,-0.4000,0.221909,-5.440331,-0.961251,0.996657,24.9164
21,314.0000,532.6170,0.1280,-0.048874,-0.346370,0.000000,0.996657,24.9164
22,69.9103,101.0880,0.1280,1.041946,-0.208973,0.000000,0.996657,24.9164
23,122.5000,10.0000,0.1280,0.323950,0.015370,0.000000,0.996657,24.9164
24,312.4100,521.1100,0.1280,-0.296292,-3.456806,0.000000,0.996657,24.9164
25,607.5000,10.0000,0.1280,-0.341235,-0.003747,0.000000,0.996657,24.9164
26,69.9103,101.0880,0.0000,1.040928,-0.209497,0.000041,0.996657,24.9164
27,122.5000,10.0000,0.0000,0.323770,0.015829,0.000035,0.996657,24.9164
28,607.5000,10.0000,0.0000,-0.340928,-0.003271,-0.000144,0.996657,24.9164
29,312.4100,521.1100,0.0000,-0.295737,-3.458203,-0.000149,0.996657,24.9164
30,117.5000,5.0000,0.6280,0.000751,0.000719,0.000000,0.996657,24.9164
31,63.0801,99.6058,0.1280,0.000071,-0.000057,0.000000,0.996657,24.9164
32,63.0801,99.6058,0.6280,0.000195,-0.000048,0.000000,0.996657,24.9164
33,617.5000,5.0000,0.6280,-0.000353,-0.000141,0.000000,0.996657,24.9164
34,314.0000,532.6170,0.6280,-0.049761,-0.540964,0.000000,0.996657,24.9164
35,315.0000,545.5960,-0.1000,1.974909,-0.403855,-0.623959,0.996657,24.9164
36,630.0000,0.0000,-0.1000,0.335596,0.986254,-0.015556,0.996657,24.9164
37,318.9870,538.6900,0.0000,0.988746,-1.643983,-0.257732,0.996657,24.9164
38,322.9750,531.7830,0.0000,-0.043592,-3.158582,-0.081177,0.996657,24.9164
39,326.9620,524.8770,0.0000,-0.536774,-4.564834,-0.010380,0.996657,24.9164
40,330.9490,517.9710,0.0000,-0.719679,-5.658765,0.013201,0.996657,24.9164
41,334.9370,511.0650,0.0000,-0.916455,-6.472277,0.029418,0.996657,24.9164
42,338.9240,504.1580,0.0000,-1.088640,-7.113571,-0.021107,0.996657,24.9164
43,342.9110,497.2520,0.0000,-1.256764,-7.634451,-0.067116,0.996657,24.9164
44,346.8990,490.3460,0.0000,-1.407577,-8.062507,-0.113426,0.996657,24.9164
45,350.8860,483.4390,0.0000,-1.553914,-8.411776,-0.058352,0.996657,24.9164
46,354.8730,476.5330,0.0000,-1.689708,-8.710667,-0.020065,0.996657,24.9164
47,358.8610,469.6270,0.0000,-1.835401,-8.970090,-0.028750,0.996657,24.9164
48,362.8480,462.7210,0.0000,-1.965049,-9.178982,-0.011565,0.996657,24.9164
49,366.8350,455.8140,0.0000,-2.108813,-9.362596,-0.017520,0.996657,24.9164
50,370.8230,448.9080,0.0000,-2.242255,-9.507590,-0.040132,0.996657,24.9164
51,374.8100,442.0020,0.0000,-2.391877,-9.635113,-0.019054,0.996657,24.9164
52,378.7970,435.0960,0.0000,-2.531542,-9.736202,-0.001953,0.996657,24.9164
53,382.7850,428.1890,0.0000,-2.678931,-9.820884,0.006881,0.996657,24.9164
54,386.7720,421.2830,0.0000,-2.817043,-9.876244,-0.051886,0.996657,24.9164
55,390.7590,414.3770,0.0000,-2.973869,-9.922094,-0.040454,0.996657,24.9164
56,394.7470,407.4700,0.0000,-3.123914,-9.951689,-0.033663,0.996657,24.9164
57,398.7340,400.5640,0.0000,-3.275137,-9.968431,-0.047809,0.996657,24.9164
58,402.7220,393.6580,0.0000,-3.431252,-9.966334,-0.013415,0.996657,24.9164
