node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,tension_margin_Nm
1,315.0000,545.5960,0.0000,-0.041677,-0.060888,-0.056553,nan,nan
2,315.0000,545.5960,-0.2000,-0.041812,-0.064064,-0.056548,nan,nan
3,630.0000,0.0000,0.0000,0.238511,0.108994,-0.011632,nan,nan
4,630.0000,0.0000,-0.2000,0.238195,0.109134,-0.011630,nan,nan
5,55.0000,95.2628,0.0000,0.156819,-0.124485,-0.000087,nan,nan
6,55.0000,95.2628,-0.2000,0.156827,-0.124486,-0.000091,nan,nan
7,110.0000,0.0000,0.0000,0.224548,-0.146329,-0.000092,nan,nan
8,110.0000,0.0000,-0.2000,0.224559,-0.146339,-0.000081,nan,nan
9,63.0801,99.2580,0.0000,0.155692,-0.122196,0.000002,nan,nan
10,117.5000,5.0000,0.0000,0.217438,-0.134762,-0.000003,nan,nan
11,617.5000,5.0000,0.0000,0.213243,0.042355,-0.000019,nan,nan
12,314.0000,533.8640,0.0000,-0.031240,-0.063992,0.000008,nan,nan
13,301.6450,173.0000,-0.2000,0.131403,-0.057108,0.132663,nan,nan
14,63.0801,99.2580,0.1280,0.155682,-0.122205,0.000000,nan,nan
15,117.5000,5.0000,0.1280,0.217472,-0.134987,0.000000,nan,nan
16,617.5000,5.0000,0.1280,0.213901,0.042340,0.000000,nan,nan
17,314.0000,533.8640,0.1280,-0.031070,-0.063994,0.000000,nan,nan
18,63.1803,99.4316,0.1280,0.155625,-0.122172,0.000000,nan,nan
19,117.8010,194.0380,0.1280,0.129406,-0.111373,0.000000,nan,nan
20,301.6450,173.0000,-0.4000,0.123683,-0.052887,0.132716,nan,nan
21,314.0000,532.6170,0.1280,-0.030503,-0.063993,0.000000,nan,nan
22,69.9103,101.0880,0.1280,0.154110,-0.119144,0.000000,nan,nan
23,122.5000,10.0000,0.1280,0.208435,-0.124351,0.000000,nan,nan
24,312.4100,521.1100,0.1280,-0.012853,-0.063396,0.000000,nan,nan
25,607.5000,10.0000,0.1280,0.193456,0.032022,0.000000,nan,nan
26,69.9103,101.0880,0.0000,0.154095,-0.119148,0.000009,nan,nan
27,122.5000,10.0000,0.0000,0.208463,-0.124358,-0.000005,nan,nan
28,607.5000,10.0000,0.0000,0.193488,0.031951,0.000006,nan,nan
29,312.4100,521.1100,0.0000,-0.012797,-0.063390,-0.000002,nan,nan
30,117.5000,5.0000,0.6280,0.219740,-0.122296,0.000000,nan,nan
31,63.0801,99.6058,0.1280,0.158767,-0.123997,0.000000,nan,nan
32,63.0801,99.6058,0.6280,0.158085,-0.124252,0.000000,nan,nan
33,617.5000,5.0000,0.6280,0.146224,0.061430,0.000000,nan,nan
34,314.0000,532.6170,0.6280,-0.068576,-0.057945,0.000000,nan,nan
35,315.0000,545.5960,-0.1000,-0.041743,-0.062477,-0.056543,nan,nan
36,630.0000,0.0000,-0.1000,0.238354,0.109067,-0.011634,nan,nan
37,318.9870,538.6900,0.0000,-0.036574,-0.057859,-0.002107,nan,nan
38,322.9750,531.7830,0.0000,-0.031611,-0.048341,-0.001251,nan,nan
39,326.9620,524.8770,0.0000,-0.013301,-0.033468,-0.000585,nan,nan
40,330.9490,517.9710,0.0000,0.009684,-0.028137,-0.000744,nan,nan
41,334.9370,511.0650,0.0000,0.025054,-0.030709,-0.000777,nan,nan
42,338.9240,504.1580,0.0000,0.037610,-0.030601,-0.000271,nan,nan
43,342.9110,497.2520,0.0000,0.049672,-0.033586,-0.000400,nan,nan
44,346.8990,490.3460,0.0000,0.052986,-0.038890,-0.000163,nan,nan
45,350.8860,483.4390,0.0000,0.053782,-0.041230,-0.000122,nan,nan
46,354.8730,476.5330,0.0000,0.054686,-0.041348,-0.000058,nan,nan
47,358.8610,469.6270,0.0000,0.056561,-0.041079,-0.000067,nan,nan
48,362.8480,462.7210,0.0000,0.058782,-0.040397,-0.000076,nan,nan
49,366.8350,455.8140,0.0000,0.060248,-0.040582,-0.000132,nan,nan
50,370.8230,448.9080,0.0000,0.060282,-0.039979,-0.000048,nan,nan
