node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,tension_margin_Nm
1,315.0000,545.5960,0.0000,0.002208,-0.000186,0.000071,1.739248,43.4812
2,315.0000,545.5960,-0.2000,0.002215,-0.000184,0.000071,1.739248,43.4812
3,630.0000,0.0000,0.0000,-0.000086,-0.000232,0.000003,1.739248,43.4812
4,630.0000,0.0000,-0.2000,-0.000086,-0.000231,0.000003,1.739248,43.4812
5,55.0000,95.2628,0.0000,0.000092,-0.000180,0.000161,1.739248,43.4812
6,55.0000,95.2628,-0.2000,0.000083,-0.000176,0.000161,1.739248,43.4812
7,110.0000,0.0000,0.0000,-0.000116,0.000179,0.000102,1.739248,43.4812
8,110.0000,0.0000,-0.2000,-0.000121,0.000179,0.000102,1.739248,43.4812
9,63.0801,99.2580,0.0000,-0.000004,0.000003,0.000000,1.739248,43.4812
10,117.5000,5.0000,0.0000,0.000000,0.000002,0.000000,1.739248,43.4812
11,617.5000,5.0000,0.0000,0.000000,-0.000002,0.000000,1.739248,43.4812
12,314.0000,533.8640,0.0000,0.000078,-0.000001,0.000001,1.739248,43.4812
13,301.6450,173.0000,-0.2000,0.002287,-0.001248,-0.368495,1.739248,43.4812
14,63.0801,99.2580,0.1280,0.000000,-0.000000,0.000000,1.739248,43.4812
15,117.5000,5.0000,0.1280,0.000000,-0.000000,0.000000,1.739248,43.4812
16,617.5000,5.0000,0.1280,0.000000,0.000000,0.000000,1.739248,43.4812
17,314.0000,533.8640,0.1280,-0.000000,0.000000,0.000000,1.739248,43.4812
18,63.1803,99.4316,0.1280,0.000000,-0.000000,0.000000,1.739248,43.4812
19,117.8010,194.0380,0.1280,0.001551,0.001394,0.000000,1.739248,43.4812
20,301.6450,173.0000,-0.4000,0.002087,-0.003130,-0.368498,1.739248,43.4812
21,314.0000,532.6170,0.1280,-0.000134,-0.000002,0.000000,1.739248,43.4812
22,69.9103,101.0880,0.1280,-0.000208,0.000228,0.000000,1.739248,43.4812
23,122.5000,10.0000,0.1280,0.000116,-0.000014,0.000000,1.739248,43.4812
24,312.4100,521.1100,0.1280,-0.002482,-0.000057,0.000000,1.739248,43.4812
25,607.5000,10.0000,0.1280,0.000079,-0.000019,0.000000,1.739248,43.4812
26,69.9103,101.0880,0.0000,-0.000215,0.000236,-0.000001,1.739248,43.4812
27,122.5000,10.0000,0.0000,0.000114,-0.000019,-0.000001,1.739248,43.4812
28,607.5000,10.0000,0.0000,0.000077,-0.000022,-0.000000,1.739248,43.4812
29,312.4100,521.1100,0.0000,-0.002521,-0.000071,0.000000,1.739248,43.4812
30,117.5000,5.0000,0.6280,0.000000,0.000000,0.000000,1.739248,43.4812
31,63.0801,99.6058,0.1280,-0.000000,0.000000,0.000000,1.739248,43.4812
32,63.0801,99.6058,0.6280,0.000000,-0.000000,0.000000,1.739248,43.4812
33,617.5000,5.0000,0.6280,0.000000,0.000000,0.000000,1.739248,43.4812
34,314.0000,532.6170,0.6280,-0.000246,-0.000009,0.000000,1.739248,43.4812
