node_id,x_mm,y_mm,z_mm,Ux_norm,Uy_norm,Uz_norm,eigenvalue,tension_margin_Nm
1,315.0000,545.5960,0.0000,-0.481803,-4.769948,0.338231,-44317.170000,-1107929.2500
2,315.0000,545.5960,-0.2000,-0.480715,-4.763178,0.338224,-44317.170000,-1107929.2500
3,630.0000,0.0000,0.0000,-3.760177,3.031128,0.025658,-44317.170000,-1107929.2500
4,630.0000,0.0000,-0.2000,-3.760112,3.030283,0.025737,-44317.170000,-1107929.2500
5,55.0000,95.2628,0.0000,4.044619,3.041489,0.053193,-44317.170000,-1107929.2500
6,55.0000,95.2628,-0.2000,4.042114,3.042494,0.052364,-44317.170000,-1107929.2500
7,110.0000,0.0000,0.0000,3.368615,3.591761,0.020597,-44317.170000,-1107929.2500
8,110.0000,0.0000,-0.2000,3.368190,3.591016,0.020476,-44317.170000,-1107929.2500
9,63.0801,99.2580,0.0000,4.220681,2.622724,0.000218,-44317.170000,-1107929.2500
10,117.5000,5.0000,0.0000,3.217376,3.811337,0.000212,-44317.170000,-1107929.2500
11,617.5000,5.0000,0.0000,-3.612748,3.442017,0.000028,-44317.170000,-1107929.2500
12,314.0000,533.8640,0.0000,0.479241,-4.929503,0.003375,-44317.170000,-1107929.2500
13,301.6450,173.0000,-0.2000,0.549167,4.025707,0.370313,-44317.170000,-1107929.2500
14,63.0801,99.2580,0.1280,4.262430,2.615894,0.000000,-44317.170000,-1107929.2500
15,117.5000,5.0000,0.1280,3.219986,3.819083,0.000000,-44317.170000,-1107929.2500
16,617.5000,5.0000,0.1280,-3.616204,3.447943,0.000000,-44317.170000,-1107929.2500
17,314.0000,533.8640,0.1280,0.493696,-4.978463,0.000000,-44317.170000,-1107929.2500
18,63.1803,99.4316,0.1280,4.240943,2.616174,0.000000,-44317.170000,-1107929.2500
19,117.8010,194.0380,0.1280,0.759272,3.283712,0.000000,-44317.170000,-1107929.2500
20,301.6450,173.0000,-0.4000,0.550927,4.028218,0.370174,-44317.170000,-1107929.2500
21,314.0000,532.6170,0.1280,0.516484,-4.801541,0.000000,-44317.170000,-1107929.2500
22,69.9103,101.0880,0.1280,3.766988,2.689000,0.000000,-44317.170000,-1107929.2500
23,122.5000,10.0000,0.1280,3.078617,3.818813,0.000000,-44317.170000,-1107929.2500
24,312.4100,521.1100,0.1280,0.621159,-3.166151,0.000000,-44317.170000,-1107929.2500
25,607.5000,10.0000,0.1280,-3.428716,3.475185,0.000000,-44317.170000,-1107929.2500
26,69.9103,101.0880,0.0000,3.767313,2.689150,-0.000375,-44317.170000,-1107929.2500
27,122.5000,10.0000,0.0000,3.078317,3.818568,-0.000095,-44317.170000,-1107929.2500
28,607.5000,10.0000,0.0000,-3.428741,3.475125,-0.000101,-44317.170000,-1107929.2500
29,312.4100,521.1100,0.0000,0.621139,-3.165496,-0.000016,-44317.170000,-1107929.2500
30,117.5000,5.0000,0.6280,3.221926,3.824158,0.000000,-44317.170000,-1107929.2500
31,63.0801,99.6058,0.1280,4.264040,2.612153,0.000000,-44317.170000,-1107929.2500
32,63.0801,99.6058,0.6280,4.264350,2.612133,0.000000,-44317.170000,-1107929.2500
33,617.5000,5.0000,0.6280,-3.618309,3.451538,0.000000,-44317.170000,-1107929.2500
34,314.0000,532.6170,0.6280,0.517104,-4.755222,0.000000,-44317.170000,-1107929.2500
35,315.0000,545.5960,-0.1000,-0.481260,-4.766568,0.338226,-44317.170000,-1107929.2500
36,630.0000,0.0000,-0.1000,-3.760147,3.030708,0.025698,-44317.170000,-1107929.2500
37,318.9870,538.6900,0.0000,0.001426,-4.147929,0.152752,-44317.170000,-1107929.2500
38,322.9750,531.7830,0.0000,0.473393,-3.384312,0.063956,-44317.170000,-1107929.2500
39,326.9620,524.8770,0.0000,0.645836,-2.639046,0.020731,-44317.170000,-1107929.2500
40,330.9490,517.9710,0.0000,0.650472,-2.028613,0.013778,-44317.170000,-1107929.2500
41,334.9370,511.0650,0.0000,0.663503,-1.541371,0.010070,-44317.170000,-1107929.2500
42,338.9240,504.1580,0.0000,0.668629,-1.128672,0.007977,-44317.170000,-1107929.2500
43,342.9110,497.2520,0.0000,0.666993,-0.772043,0.007929,-44317.170000,-1107929.2500
44,346.8990,490.3460,0.0000,0.661518,-0.454487,0.006290,-44317.170000,-1107929.2500
45,350.8860,483.4390,0.0000,0.654357,-0.171493,0.005570,-44317.170000,-1107929.2500
46,354.8730,476.5330,0.0000,0.644581,0.087374,0.005534,-44317.170000,-1107929.2500
47,358.8610,469.6270,0.0000,0.634085,0.326508,0.005234,-44317.170000,-1107929.2500
48,362.8480,462.7210,0.0000,0.624789,0.546267,0.004760,-44317.170000,-1107929.2500
49,366.8350,455.8140,0.0000,0.615448,0.751651,0.003631,-44317.170000,-1107929.2500
50,370.8230,448.9080,0.0000,0.607133,0.943715,0.002754,-44317.170000,-1107929.2500
51,374.8100,442.0020,0.0000,0.599657,1.124637,0.002178,-44317.170000,-1107929.2500
52,378.7970,435.0960,0.0000,0.593501,1.295163,0.001807,-44317.170000,-1107929.2500
53,382.7850,428.1890,0.0000,0.588541,1.456233,0.001551,-44317.170000,-1107929.2500
54,386.7720,421.2830,0.0000,0.584611,1.609518,0.000726,-44317.170000,-1107929.2500
55,390.7590,414.3770,0.0000,0.582010,1.754652,0.000725,-44317.170000,-1107929.2500
56,394.7470,407.4700,0.0000,0.580415,1.893055,0.001481,-44317.170000,-1107929.2500
57,398.7340,400.5640,0.0000,0.580025,2.024897,0.002123,-44317.170000,-1107929.2500
58,402.7220,393.6580,0.0000,0.580685,2.150679,0.002192,-44317.170000,-1107929.2500
59,406.7090,386.7520,0.0000,0.582385,2.270791,0.002768,-44317.170000,-1107929.2500
60,410.6960,379.8450,0.0000,0.585086,2.385412,0.002062,-44317.170000,-1107929.2500
61,414.6840,372.9390,0.0000,0.588786,2.494522,0.001431,-44317.170000,-1107929.2500
62,418.6710,366.0330,0.0000,0.593076,2.598557,0.001154,-44317.170000,-1107929.2500
63,422.6580,359.1260,0.0000,0.597912,2.697696,0.000870,-44317.170000,-1107929.2500
64,426.6460,352.2200,0.0000,0.603242,2.791980,0.000756,-44317.170000,-1107929.2500
65,430.6330,345.3140,0.0000,0.608968,2.881564,0.000956,-44317.170000,-1107929.2500
66,434.6200,338.4080,0.0000,0.614913,2.966242,0.000857,-44317.170000,-1107929.2500
67,438.6080,331.5010,0.0000,0.620809,3.046244,0.000773,-44317.170000,-1107929.2500
68,442.5950,324.5950,0.0000,0.626400,3.121767,0.000952,-44317.170000,-1107929.2500
69,446.5820,317.6890,0.0000,0.631725,3.192653,0.000993,-44317.170000,-1107929.2500
70,450.5700,310.7830,0.0000,0.636315,3.259075,0.000474,-44317.170000,-1107929.2500
71,454.5570,303.8760,0.0000,0.640231,3.320825,0.000428,-44317.170000,-1107929.2500
72,458.5440,296.9700,0.0000,0.643101,3.377996,0.000447,-44317.170000,-1107929.2500
73,462.5320,290.0640,0.0000,0.644511,3.430746,0.000469,-44317.170000,-1107929.2500
74,466.5190,283.1570,0.0000,0.644541,3.478795,0.000566,-44317.170000,-1107929.2500
75,470.5060,276.2510,0.0000,0.642716,3.522330,0.000850,-44317.170000,-1107929.2500
76,474.4940,269.3450,0.0000,0.638866,3.561273,0.000891,-44317.170000,-1107929.2500
77,478.4810,262.4390,0.0000,0.632640,3.595777,0.000688,-44317.170000,-1107929.2500
78,482.4680,255.5320,0.0000,0.623809,3.625784,0.000538,-44317.170000,-1107929.2500
79,486.4560,248.6260,0.0000,0.612128,3.651252,0.000391,-44317.170000,-1107929.2500
80,490.4430,241.7200,0.0000,0.597297,3.672169,0.000264,-44317.170000,-1107929.2500
81,494.4300,234.8130,0.0000,0.578915,3.688595,0.000184,-44317.170000,-1107929.2500
82,498.4180,227.9070,0.0000,0.556718,3.700717,0.000090,-44317.170000,-1107929.2500
83,502.4050,221.0010,0.0000,0.530465,3.708457,0.000102,-44317.170000,-1107929.2500
84,506.3920,214.0950,0.0000,0.499765,3.711923,0.000148,-44317.170000,-1107929.2500
85,510.3800,207.1880,0.0000,0.464296,3.711168,0.000288,-44317.170000,-1107929.2500
86,514.3670,200.2820,0.0000,0.423742,3.706422,0.000303,-44317.170000,-1107929.2500
87,518.3540,193.3760,0.0000,0.377815,3.697711,0.000282,-44317.170000,-1107929.2500
88,522.3420,186.4700,0.0000,0.326227,3.685105,0.000374,-44317.170000,-1107929.2500
89,526.3290,179.5630,0.0000,0.268548,3.668859,0.000416,-44317.170000,-1107929.2500
90,530.3160,172.6570,0.0000,0.204527,3.649187,0.000440,-44317.170000,-1107929.2500
91,534.3040,165.7510,0.0000,0.133817,3.626340,0.000515,-44317.170000,-1107929.2500
92,538.2910,158.8440,0.0000,0.056192,3.600387,0.000445,-44317.170000,-1107929.2500
93,542.2790,151.9380,0.0000,-0.028733,3.571804,0.000324,-44317.170000,-1107929.2500
